,회사명,거래소코드,회계년도,보통주식비율,외국인_주식분포비율
19708,에이치디씨현대산업개발(주),294870,2019,38.46,33.26
19709,에이치디씨현대산업개발(주),294870,2020,41.48,9.91
19710,에이치디씨현대산업개발(주),294870,2021,41.48,10.2
19711,에이치디씨현대이피(주),89470,2011,48.3,0.87
19712,에이치디씨현대이피(주),89470,2012,48.3,0.83
19713,에이치디씨현대이피(주),89470,2013,48.3,0.74
19714,에이치디씨현대이피(주),89470,2014,48.3,1.98
19715,에이치디씨현대이피(주),89470,2015,48.26,10.46
19716,에이치디씨현대이피(주),89470,2016,48.29,8.24
19717,에이치디씨현대이피(주),89470,2017,48.29,7.01
19718,에이치디씨현대이피(주),89470,2018,48.35,7.44
19719,에이치디씨현대이피(주),89470,2019,48.4,8.59
19720,에이치디씨현대이피(주),89470,2020,48.26,8.16
19721,에이치디씨현대이피(주),89470,2021,48.26,6.78
19722,에이치비솔루션(주),297890,2011,0,0
19723,에이치비솔루션(주),297890,2012,0,0
19724,에이치비솔루션(주),297890,2013,0,0
19725,에이치비솔루션(주),297890,2014,0,0
19726,에이치비솔루션(주),297890,2015,0,0
19727,에이치비솔루션(주),297890,2016,0,0
19728,에이치비솔루션(주),297890,2017,0,0
19729,에이치비솔루션(주),297890,2018,0,0
19730,에이치비솔루션(주),297890,2019,0,0
19731,에이치비솔루션(주),297890,2020,80.29,0.49
19732,에이치비솔루션(주),297890,2021,41.61,1.21
19733,에이치에스디엔진(주),82740,2011,42.7,0.84
19734,에이치에스디엔진(주),82740,2012,42.69,2.52
19735,에이치에스디엔진(주),82740,2013,42.69,2.18
19736,에이치에스디엔진(주),82740,2014,42.69,1.43
19737,에이치에스디엔진(주),82740,2015,42.69,1.54
19738,에이치에스디엔진(주),82740,2016,42.68,3.8
19739,에이치에스디엔진(주),82740,2017,42.68,3.42
19740,에이치에스디엔진(주),82740,2018,42.69,5.26
19741,에이치에스디엔진(주),82740,2019,42.69,2.75
19742,에이치에스디엔진(주),82740,2020,33.67,1.82
19743,에이치에스디엔진(주),82740,2021,33.53,6.27
19744,에이치엘디앤아이한라(주),14790,2011,28.82,12.84
19745,에이치엘디앤아이한라(주),14790,2012,48.4,10.49
19746,에이치엘디앤아이한라(주),14790,2013,55.58,4
19747,에이치엘디앤아이한라(주),14790,2014,54.52,3.89
19748,에이치엘디앤아이한라(주),14790,2015,52.88,1.73
19749,에이치엘디앤아이한라(주),14790,2016,50.78,2.2
19750,에이치엘디앤아이한라(주),14790,2017,48.04,3.07
19751,에이치엘디앤아이한라(주),14790,2018,45.1,5.1
19752,에이치엘디앤아이한라(주),14790,2019,45.1,3.23
19753,에이치엘디앤아이한라(주),14790,2020,45.1,2.63
19754,에이치엘디앤아이한라(주),14790,2021,46.31,1.74
19755,에이치엘만도(주),204320,2014,27.84,14.9
19756,에이치엘만도(주),204320,2015,30.4,20.25
19757,에이치엘만도(주),204320,2016,30.32,38.77
19758,에이치엘만도(주),204320,2017,30.29,43.06
19759,에이치엘만도(주),204320,2018,30.3,26.04
19760,에이치엘만도(주),204320,2019,30.26,24.61
19761,에이치엘만도(주),204320,2020,30.26,26.02
19762,에이치엘만도(주),204320,2021,30.26,21.02
19763,에이치엘비(주),28300,2011,33.73,0
19764,에이치엘비(주),28300,2012,22.7,0
19765,에이치엘비(주),28300,2013,14.53,0
19766,에이치엘비(주),28300,2014,15.39,0.18
19767,에이치엘비(주),28300,2015,18.07,0.85
19768,에이치엘비(주),28300,2016,17.59,6.93
19769,에이치엘비(주),28300,2017,17.02,6.21
19770,에이치엘비(주),28300,2018,15.81,12.49
19771,에이치엘비(주),28300,2019,19.13,9.88
19772,에이치엘비(주),28300,2020,13.82,12.61
19773,에이치엘비(주),28300,2021,10.49,14.06
19774,에이치엘비글로벌(주),3580,2011,34.26,0
19775,에이치엘비글로벌(주),3580,2012,34.26,0
19776,에이치엘비글로벌(주),3580,2013,34.26,0
19777,에이치엘비글로벌(주),3580,2014,34.26,0
19778,에이치엘비글로벌(주),3580,2015,34.26,0.08
19779,에이치엘비글로벌(주),3580,2016,24.22,0.97
19780,에이치엘비글로벌(주),3580,2017,32.22,0.45
19781,에이치엘비글로벌(주),3580,2018,9.88,2.38
19782,에이치엘비글로벌(주),3580,2019,5.74,0.82
19783,에이치엘비글로벌(주),3580,2020,8,5.22
19784,에이치엘비글로벌(주),3580,2021,6.25,9.65
19785,에이치엘비생명과학(주),67630,2011,50.56,0
19786,에이치엘비생명과학(주),67630,2012,49.58,0.09
19787,에이치엘비생명과학(주),67630,2013,47.68,0.24
19788,에이치엘비생명과학(주),67630,2014,44.76,0.54
19789,에이치엘비생명과학(주),67630,2015,8.83,0.23
19790,에이치엘비생명과학(주),67630,2016,8.83,2.22
19791,에이치엘비생명과학(주),67630,2017,7.83,1.19
19792,에이치엘비생명과학(주),67630,2018,10.46,3.91
19793,에이치엘비생명과학(주),67630,2019,18.51,2
19794,에이치엘비생명과학(주),67630,2020,18.5,6.3
19795,에이치엘비생명과학(주),67630,2021,19.62,5.6
19796,에이치엘비제약(주),47920,2011,0,0
19797,에이치엘비제약(주),47920,2012,0,0
19798,에이치엘비제약(주),47920,2013,0,0
19799,에이치엘비제약(주),47920,2014,0,0
19800,에이치엘비제약(주),47920,2015,27,0.03
19801,에이치엘비제약(주),47920,2016,25.32,0.43
19802,에이치엘비제약(주),47920,2017,19.69,0.85
19803,에이치엘비제약(주),47920,2018,17.95,0.45
19804,에이치엘비제약(주),47920,2019,14.93,3.76
19805,에이치엘비제약(주),47920,2020,17.67,0.74
19806,에이치엘비제약(주),47920,2021,17.73,0.9
19807,에이치엘비테라퓨틱스(주),115450,2011,45.84,0.23
19808,에이치엘비테라퓨틱스(주),115450,2012,45.65,0.19
19809,에이치엘비테라퓨틱스(주),115450,2013,32.12,0.13
19810,에이치엘비테라퓨틱스(주),115450,2014,21.3,4.82
19811,에이치엘비테라퓨틱스(주),115450,2015,19.87,0.75
19812,에이치엘비테라퓨틱스(주),115450,2016,14.41,1.95
19813,에이치엘비테라퓨틱스(주),115450,2017,11.82,4.06
19814,에이치엘비테라퓨틱스(주),115450,2018,10.31,6.63
19815,에이치엘비테라퓨틱스(주),115450,2019,9.59,6.28
19816,에이치엘비테라퓨틱스(주),115450,2020,4,5.93
19817,에이치엘비테라퓨틱스(주),115450,2021,11.17,3.82
19818,에이치엘홀딩스(주),60980,2011,31.19,30.5
19819,에이치엘홀딩스(주),60980,2012,27.57,28.03
19820,에이치엘홀딩스(주),60980,2013,25.14,11.08
19821,에이치엘홀딩스(주),60980,2014,31.03,19.51
19822,에이치엘홀딩스(주),60980,2015,27.38,5.49
19823,에이치엘홀딩스(주),60980,2016,27.47,11.14
19824,에이치엘홀딩스(주),60980,2017,27.47,10.33
19825,에이치엘홀딩스(주),60980,2018,27.63,11.15
19826,에이치엘홀딩스(주),60980,2019,28.48,10.98
19827,에이치엘홀딩스(주),60980,2020,28.48,10.53
19828,에이치엘홀딩스(주),60980,2021,28.48,14.11
19829,에이치엠엠(주),11200,2011,27.72,14.75
19830,에이치엠엠(주),11200,2012,27.32,13.62
19831,에이치엠엠(주),11200,2013,27.12,14.83
19832,에이치엠엠(주),11200,2014,27.12,8.39
19833,에이치엠엠(주),11200,2015,20.68,5.65
19834,에이치엠엠(주),11200,2016,14.15,7.29
19835,에이치엠엠(주),11200,2017,17.58,7.82
19836,에이치엠엠(주),11200,2018,17.47,7.84
19837,에이치엠엠(주),11200,2019,17.32,9.38
19838,에이치엠엠(주),11200,2020,16.88,7
19839,에이치엠엠(주),11200,2021,20.69,10.67
19840,에이치케이이노엔(주),195940,2014,0,0
19841,에이치케이이노엔(주),195940,2015,0,0
19842,에이치케이이노엔(주),195940,2016,0,0
19843,에이치케이이노엔(주),195940,2017,0,0
19844,에이치케이이노엔(주),195940,2018,0,0
19845,에이치케이이노엔(주),195940,2019,0,0
19846,에이치케이이노엔(주),195940,2020,0,0
19847,에이치케이이노엔(주),195940,2021,42.18,2.76
19848,에이케이홀딩스(주),6840,2011,40.96,21.71
19849,에이케이홀딩스(주),6840,2012,69.03,18.14
19850,에이케이홀딩스(주),6840,2013,69.71,13.15
19851,에이케이홀딩스(주),6840,2014,64.78,9.69
19852,에이케이홀딩스(주),6840,2015,64.79,4.17
19853,에이케이홀딩스(주),6840,2016,64.83,9.07
19854,에이케이홀딩스(주),6840,2017,64.87,11.27
19855,에이케이홀딩스(주),6840,2018,64.89,15.17
19856,에이케이홀딩스(주),6840,2019,64.92,12.76
19857,에이케이홀딩스(주),6840,2020,64.91,8.42
19858,에이케이홀딩스(주),6840,2021,65.15,5.39
19859,에이테크솔루션(주),71670,2011,33.15,0.35
19860,에이테크솔루션(주),71670,2012,33.15,0.02
19861,에이테크솔루션(주),71670,2013,32.63,0
19862,에이테크솔루션(주),71670,2014,33.47,0.05
19863,에이테크솔루션(주),71670,2015,33.32,0.42
19864,에이테크솔루션(주),71670,2016,33.32,1.46
19865,에이테크솔루션(주),71670,2017,33.32,0.22
19866,에이테크솔루션(주),71670,2018,33.32,1.62
19867,에이테크솔루션(주),71670,2019,33.32,2.54
19868,에이테크솔루션(주),71670,2020,33.7,0.87
19869,에이테크솔루션(주),71670,2021,33.72,0.94
19870,에이피시스템(주),265520,2017,18.57,25.77
19871,에이피시스템(주),265520,2018,23.3,7.5
19872,에이피시스템(주),265520,2019,20.9,12.07
19873,에이피시스템(주),265520,2020,20.91,10.99
19874,에이피시스템(주),265520,2021,25.06,10.66
19875,에이피에스홀딩스(주),54620,2011,10.17,15.27
19876,에이피에스홀딩스(주),54620,2012,10.13,8.09
19877,에이피에스홀딩스(주),54620,2013,10.58,3.48
19878,에이피에스홀딩스(주),54620,2014,10.5,1.93
19879,에이피에스홀딩스(주),54620,2015,9.83,2.59
19880,에이피에스홀딩스(주),54620,2016,8.98,16.81
19881,에이피에스홀딩스(주),54620,2017,8.96,13.36
19882,에이피에스홀딩스(주),54620,2018,29.76,9.96
19883,에이피에스홀딩스(주),54620,2019,29.77,6.84
19884,에이피에스홀딩스(주),54620,2020,29.96,3.6
19885,에이피에스홀딩스(주),54620,2021,29.93,1.62
19886,에이피위성(주),211270,2011,0,0
19887,에이피위성(주),211270,2012,0,0
19888,에이피위성(주),211270,2013,0,0
19889,에이피위성(주),211270,2014,0,0
19890,에이피위성(주),211270,2015,72.58,0
19891,에이피위성(주),211270,2016,57.7,1.33
19892,에이피위성(주),211270,2017,57,1.87
19893,에이피위성(주),211270,2018,56.36,3.28
19894,에이피위성(주),211270,2019,50,2.67
19895,에이피위성(주),211270,2020,49.47,3.99
19896,에이피위성(주),211270,2021,47.85,0.71
19897,에이피티씨(주),89970,2011,0,0
19898,에이피티씨(주),89970,2012,0,0
19899,에이피티씨(주),89970,2013,0,0
19900,에이피티씨(주),89970,2014,0,0
19901,에이피티씨(주),89970,2017,0,0
19902,에이피티씨(주),89970,2018,35.55,0.21
19903,에이피티씨(주),89970,2019,39.17,1.85
19904,에이피티씨(주),89970,2020,38.17,3.73
19905,에이피티씨(주),89970,2021,35.47,3.78
19906,에코바이오홀딩스(주),38870,2011,46.82,0.18
19907,에코바이오홀딩스(주),38870,2012,46.82,0.24
19908,에코바이오홀딩스(주),38870,2013,46.8,0.72
19909,에코바이오홀딩스(주),38870,2014,47,0.8
19910,에코바이오홀딩스(주),38870,2015,47.04,3.3
19911,에코바이오홀딩스(주),38870,2016,39.31,0.49
19912,에코바이오홀딩스(주),38870,2017,39.3,1.4
19913,에코바이오홀딩스(주),38870,2018,36.55,2.3
19914,에코바이오홀딩스(주),38870,2019,38.14,4.04
19915,에코바이오홀딩스(주),38870,2020,39.34,1.62
19916,에코바이오홀딩스(주),38870,2021,39.34,1.54
19917,에코캡(주),128540,2018,72.53,0.25
19918,에코캡(주),128540,2019,72.52,2.01
19919,에코캡(주),128540,2020,72.52,2.25
19920,에코캡(주),128540,2021,61.33,1.17
19921,에코플라스틱(주),38110,2011,36.84,2.41
19922,에코플라스틱(주),38110,2012,36.84,2.5
19923,에코플라스틱(주),38110,2013,36.84,2.36
19924,에코플라스틱(주),38110,2014,34.66,3.47
19925,에코플라스틱(주),38110,2015,33.74,3.44
19926,에코플라스틱(주),38110,2016,33.01,3.03
19927,에코플라스틱(주),38110,2017,33.01,0.72
19928,에코플라스틱(주),38110,2018,40.77,0.9
19929,에코플라스틱(주),38110,2019,40.77,1.9
19930,에코플라스틱(주),38110,2020,40.77,2.21
19931,에코플라스틱(주),38110,2021,28.98,2.6
19932,에프엔에스테크(주),83500,2011,0,0
19933,에프엔에스테크(주),83500,2012,0,0
19934,에프엔에스테크(주),83500,2013,0,0
19935,에프엔에스테크(주),83500,2014,0,0
19936,에프엔에스테크(주),83500,2015,0,0
19937,에프엔에스테크(주),83500,2016,38.19,0
19938,에프엔에스테크(주),83500,2017,29.63,0
19939,에프엔에스테크(주),83500,2018,33.84,0
19940,에프엔에스테크(주),83500,2019,32.12,4.03
19941,에프엔에스테크(주),83500,2020,31.8,1.8
19942,에프엔에스테크(주),83500,2021,31.8,1.34
19943,엑스큐어(주),70300,2011,37.63,1.79
19944,엑스큐어(주),70300,2012,36.52,0.37
19945,엑스큐어(주),70300,2013,32.66,0.24
19946,엑스큐어(주),70300,2014,32.89,0.38
19947,엑스큐어(주),70300,2015,33.25,3.09
19948,엑스큐어(주),70300,2016,33.2,0.06
19949,엑스큐어(주),70300,2017,44.21,17.25
19950,엑스큐어(주),70300,2018,44.21,16.56
19951,엑스큐어(주),70300,2019,43.47,16.97
19952,엑스큐어(주),70300,2020,27.25,18.94
19953,엑스큐어(주),70300,2021,27.25,17.12
19954,엔브이에이치코리아(주),67570,2011,0,0
19955,엔브이에이치코리아(주),67570,2012,0,0
19956,엔브이에이치코리아(주),67570,2013,48.53,2.8
19957,엔브이에이치코리아(주),67570,2014,49.38,1.78
19958,엔브이에이치코리아(주),67570,2015,49.93,1.95
19959,엔브이에이치코리아(주),67570,2016,48.46,4.3
19960,엔브이에이치코리아(주),67570,2017,48.14,1.97
19961,엔브이에이치코리아(주),67570,2018,48.12,1.11
19962,엔브이에이치코리아(주),67570,2019,45.71,0.36
19963,엔브이에이치코리아(주),67570,2020,44.37,0.47
19964,엔브이에이치코리아(주),67570,2021,39.98,0.26
19965,엔시트론(주),101400,2011,26.15,0.03
19966,엔시트론(주),101400,2012,26.14,0.23
19967,엔시트론(주),101400,2013,26.08,0.2
19968,엔시트론(주),101400,2014,26.42,0.08
19969,엔시트론(주),101400,2015,16.53,0.83
19970,엔시트론(주),101400,2016,15.98,0.24
19971,엔시트론(주),101400,2017,13.11,0.36
19972,엔시트론(주),101400,2018,10.41,3.81
19973,엔시트론(주),101400,2019,11.58,0.65
19974,엔시트론(주),101400,2020,12.63,0.91
19975,엔시트론(주),101400,2021,11.25,1.6
19976,엔에이치엔(주),181710,2013,18.31,20.82
19977,엔에이치엔(주),181710,2014,19.75,8.33
19978,엔에이치엔(주),181710,2015,31.83,7.9
19979,엔에이치엔(주),181710,2016,46.85,5.84
19980,엔에이치엔(주),181710,2017,47.75,13.33
19981,엔에이치엔(주),181710,2018,47.7,14.02
19982,엔에이치엔(주),181710,2019,47.66,12.12
19983,엔에이치엔(주),181710,2020,47.65,11.46
19984,엔에이치엔(주),181710,2021,47.58,18.3
19985,엔에이치엔한국사이버결제(주),60250,2011,22.69,3.74
19986,엔에이치엔한국사이버결제(주),60250,2012,22.36,3.58
19987,엔에이치엔한국사이버결제(주),60250,2013,22.44,12.07
19988,엔에이치엔한국사이버결제(주),60250,2014,40,1.04
19989,엔에이치엔한국사이버결제(주),60250,2015,38.63,1.51
19990,엔에이치엔한국사이버결제(주),60250,2016,41.4,4.02
19991,엔에이치엔한국사이버결제(주),60250,2017,38.23,3.96
19992,엔에이치엔한국사이버결제(주),60250,2018,39.33,4.55
19993,엔에이치엔한국사이버결제(주),60250,2019,41.26,14.13
19994,엔에이치엔한국사이버결제(주),60250,2020,41.41,36.56
19995,엔에이치엔한국사이버결제(주),60250,2021,42.4,32.74
19996,엔젯(주),419080,2021,0,0
19997,엔피씨(주),4250,2011,55.67,1.04
19998,엔피씨(주),4250,2012,55.74,0.93
19999,엔피씨(주),4250,2013,54.2,1.56
20000,엔피씨(주),4250,2014,55.58,1.9
20001,엔피씨(주),4250,2015,56.52,2.2
20002,엔피씨(주),4250,2016,58.44,2.25
20003,엔피씨(주),4250,2017,58.6,3.37
20004,엔피씨(주),4250,2018,59.51,3.45
20005,엔피씨(주),4250,2019,59.72,2.79
20006,엔피씨(주),4250,2020,60.17,2.6
20007,엔피씨(주),4250,2021,60.09,4.85
20008,엘브이엠씨홀딩스(주),900140,2011,0,2.72
20009,엘브이엠씨홀딩스(주),900140,2012,0,21.51
20010,엘브이엠씨홀딩스(주),900140,2013,0,0
20011,엘브이엠씨홀딩스(주),900140,2014,0,0
20012,엘브이엠씨홀딩스(주),900140,2015,0,12.78
20013,엘브이엠씨홀딩스(주),900140,2016,44.43,13.7
20014,엘브이엠씨홀딩스(주),900140,2017,0,0
20015,엘브이엠씨홀딩스(주),900140,2018,45.01,3.11
20016,엘브이엠씨홀딩스(주),900140,2019,45.1,3.08
20017,엘브이엠씨홀딩스(주),900140,2020,38.46,0
20018,엘브이엠씨홀딩스(주),900140,2021,47.81,16.7
20019,엘비세미콘(주),61970,2011,50.48,0.02
20020,엘비세미콘(주),61970,2012,50.25,0.66
20021,엘비세미콘(주),61970,2013,50.19,0.84
20022,엘비세미콘(주),61970,2014,52.29,1.7
20023,엘비세미콘(주),61970,2015,52.29,1.55
20024,엘비세미콘(주),61970,2016,51.04,5.35
20025,엘비세미콘(주),61970,2017,50.76,3.18
20026,엘비세미콘(주),61970,2018,38.58,1.36
20027,엘비세미콘(주),61970,2019,37.9,3.98
20028,엘비세미콘(주),61970,2020,38.75,3.11
20029,엘비세미콘(주),61970,2021,36.85,2.82
20030,엘아이지넥스원(주),79550,2011,0,0
20031,엘아이지넥스원(주),79550,2012,0,0
20032,엘아이지넥스원(주),79550,2013,0,0
20033,엘아이지넥스원(주),79550,2014,0,0
20034,엘아이지넥스원(주),79550,2015,46.43,12.17
