,회사명,거래소코드,회계년도,상장일,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도
94,(주)SNT홀딩스,036530,2018,2002/10/22,2113834573.0,6218079.0,312019491.0,-1.51,-1.32,-1.66,9.82,-7.08,19.81,303.74,589.59,5.26,3.46,4.36,87.14,0.09,7869.89,62.92,306.08,248.36,70.44,40.62,25.39,0.43,59.79,71.05,179.84,146.07
95,(주)SNT홀딩스,036530,2019,2002/10/22,2236679025.0,9244252.0,314837915.0,5.81,2.57,8.43,16.33,7.91,73.82,127.87,118.96,8.23,5.72,8.78,84.93,0.11,9259.26,59.67,312.26,255.6,92.67,37.56,24.95,0.08,184.05,73.01,195.54,142.41
96,(주)SNT홀딩스,036530,2020,2002/10/22,2270485740.0,22951239.0,326508597.0,1.51,6.02,-1.94,11.38,-5.05,0.64,-40.18,-38.75,5.42,3.46,4.62,85.47,0.1,10362.75,63.59,269.15,222.26,79.06,40.37,28.53,0.11,152.96,71.78,195.13,143.34
97,(주)SNT홀딩스,036530,2021,2002/10/22,2372324440.0,16540428.0,332804926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,6.4,8.13,84.79,0.15,11581.69,58.7,321.8,266.35,85.12,33.27,23.17,0.16,215.92,75.76,215.19,151.11
98,(주)STX,011810,2011,1990/09/12,5234175000.0,84657000.0,463681000.0,-14.09,-0.03,-37.48,28.79,47.5,162.45,1.24,-2.54,3.73,3.93,14.56,92.43,0.31,1050.65,198.53,70.06,54.61,11.42,173.19,106.57,132.78,1.66,34.05,11.88,49.88
99,(주)STX,011810,2012,1990/09/12,5067029000.0,-23863000.0,419149000.0,-3.19,-5.81,3.76,-34.6,3.22,0.0,0.0,-348.02,-7.97,-9.53,-35.59,103.15,0.17,655.36,237.8,62.81,55.08,12.95,236.31,156.85,187.1,-3.12,27.22,9.13,48.94
100,(주)STX,011810,2014,1990/09/12,1255002000.0,334488000.0,-900407000.0,-6.52,-34.16,12.6,0.0,-33.27,0.0,0.0,0.0,23.28,29.3,0.0,92.58,0.01,25.29,385.85,113.3,86.97,14.11,1239.93,842.07,951.28,0.76,1.51,0.25,64.04
101,(주)STX,011810,2015,1990/09/12,1267224000.0,-53449000.0,-28572000.0,0.97,1.03,0.95,-22.76,-0.23,0.0,0.0,-105.88,-3.0,-3.88,-59.01,97.26,0.02,-3.22,504.69,104.09,67.59,8.89,1651.71,1198.04,1246.41,-0.84,-0.19,-0.03,67.99
102,(주)STX,011810,2016,1990/09/12,707709000.0,-456150000.0,-457165000.0,-44.15,-39.37,-46.09,-556.99,5.48,0.0,0.0,0.0,-26.59,-46.33,0.0,95.07,0.0,-378.97,0.0,49.89,26.7,4.89,0.0,0.0,0.0,-0.91,-63.44,-3.79,35.88
103,(주)STX,011810,2017,1990/09/12,627542000.0,336179000.0,-120813000.0,-11.33,-31.44,-2.17,0.0,4.87,0.0,0.0,0.0,18.54,50.09,0.0,95.27,0.01,-10.51,356.57,85.88,53.1,17.24,1374.49,1301.65,818.95,2.02,-0.8,-0.11,30.91
104,(주)STX,011810,2018,1990/09/12,554061000.0,5024000.0,6707000.0,-11.71,-13.55,-11.12,49.97,-16.68,-133.55,-97.28,-96.34,0.61,1.54,17.12,98.67,0.01,29.93,204.91,91.21,63.3,9.55,765.34,724.06,517.79,-1.12,2.7,0.3,34.57
105,(주)STX,011810,2019,1990/09/12,560107000.0,-37142000.0,-31193000.0,1.09,32.4,-8.62,-11.47,-2.12,0.0,-460.27,-363.3,-2.26,-5.96,-54.53,96.84,0.01,15.08,308.59,87.86,60.85,9.1,895.02,781.31,590.05,0.11,1.29,0.15,34.25
106,(주)STX,011810,2020,1990/09/12,617563000.0,-16578000.0,-48871000.0,10.26,71.35,-17.21,-50.05,-33.69,0.0,0.0,0.0,-2.1,-3.47,-48.03,95.86,0.0,-42.26,364.19,69.81,47.55,5.7,655.62,560.72,443.81,-0.04,5.29,0.66,59.91
107,(주)STX,011810,2021,1990/09/12,676149000.0,-16136000.0,-55270000.0,9.49,4.12,14.48,136.9,-5.13,0.0,0.0,0.0,-2.52,-3.6,-32.13,94.02,0.01,-6.2,252.93,81.68,56.73,4.37,451.82,365.94,286.28,0.88,7.58,0.72,67.95
108,(주)TCC스틸,002710,2011,1984/12/21,454329510.0,6828699.0,93514778.0,9.56,12.52,5.46,0.1,11.61,-41.84,-67.08,-88.34,0.89,1.05,2.02,91.81,0.02,1343.62,120.14,110.8,62.71,3.21,101.53,73.45,63.59,1.41,47.32,13.44,52.85
109,(주)TCC스틸,002710,2012,1984/12/21,547013976.0,4206491.0,90417704.0,20.4,21.31,19.05,-0.29,-2.54,-48.05,-96.47,-39.72,0.02,0.02,0.07,91.34,0.05,1254.33,145.39,113.94,61.44,8.23,142.04,84.83,100.62,0.57,39.2,12.61,69.14
110,(주)TCC스틸,002710,2013,1984/12/21,543708595.0,391783.0,86998887.0,-0.6,-1.49,0.73,-9.16,-0.1,0.0,0.0,-2697.81,-3.98,-3.66,-8.85,94.66,0.03,1064.71,157.32,141.27,66.03,8.87,164.27,75.7,124.1,-0.59,35.53,10.73,75.67
111,(주)TCC스틸,002710,2014,1984/12/21,551000563.0,1022624.0,84187438.0,1.34,-1.82,5.99,-7.98,3.63,0.0,0.0,0.0,-3.05,-2.89,-7.71,93.18,0.03,917.69,168.1,82.22,38.38,2.07,191.48,150.05,148.0,0.02,31.85,9.24,74.63
112,(주)TCC스틸,002710,2015,1984/12/21,376394571.0,-140083396.0,-59090759.0,-31.69,-57.14,2.98,-54.43,-4.47,4502.76,0.0,0.0,-22.23,-23.77,-80.07,91.15,0.0,307.68,158.36,156.35,124.48,6.79,337.6,178.6,195.51,2.17,18.36,3.09,42.61
113,(주)TCC스틸,002710,2016,1984/12/21,282914735.0,15468493.0,-43519120.0,-24.84,19.03,-49.71,20.26,-10.36,-3.18,0.0,0.0,3.81,5.14,17.99,90.65,0.0,385.32,156.9,128.15,73.14,9.46,173.78,91.2,113.28,2.53,30.55,3.87,43.03
114,(주)TCC스틸,002710,2017,1984/12/21,278692540.0,-2328706.0,-248707.0,-1.49,-2.27,-0.44,-2.32,-11.94,-47.19,-90.98,-99.54,0.38,0.54,1.5,91.21,0.0,374.6,157.01,75.13,42.16,5.42,176.16,158.6,127.28,1.55,30.15,3.76,46.52
115,(주)TCC스틸,002710,2018,1984/12/21,304781579.0,7565000.0,7162997.0,9.36,-3.68,26.55,11.28,5.57,110.7,537.96,8688.61,2.36,3.34,9.19,91.46,0.0,419.24,135.97,163.32,89.05,24.95,171.53,83.01,109.51,3.3,30.83,4.21,50.79
116,(주)TCC스틸,002710,2019,1984/12/21,314210087.0,1996130.0,6117411.0,3.09,8.26,-2.09,4.11,5.81,-24.73,-48.34,-22.17,1.15,1.63,4.42,92.78,0.01,439.86,141.4,89.76,46.01,9.02,168.92,142.07,115.69,2.27,31.37,4.41,47.47
117,(주)TCC스틸,002710,2020,1984/12/21,306758932.0,-3176050.0,4319350.0,-2.37,2.83,-8.14,0.58,-1.23,-92.45,0.0,-143.4,-0.39,-0.54,-1.3,95.26,0.0,415.07,140.26,102.32,61.77,10.39,153.25,110.42,116.01,0.16,32.39,4.32,46.16
118,(주)TCC스틸,002710,2021,1984/12/21,366996615.0,28951451.0,31657351.0,19.64,-2.88,47.58,28.74,24.28,2536.42,0.0,0.0,5.35,8.53,21.49,90.89,0.01,547.46,106.3,145.64,91.79,30.1,136.42,89.34,80.67,4.95,36.23,5.66,49.35
119,(주)가비아,079940,2011,2005/10/19,64954440.0,3262397.0,18784977.0,22.76,22.02,23.7,20.26,30.07,22.24,9.94,14.15,13.28,11.9,18.06,55.21,2.1,351.5,74.21,207.38,207.27,86.37,33.47,28.57,7.77,22.28,67.02,6.84,109.62
120,(주)가비아,079940,2012,2005/10/19,85244515.0,5737877.0,24119089.0,31.24,47.43,10.96,28.11,30.7,-6.86,46.89,51.83,13.64,12.54,21.3,58.36,1.07,447.19,90.33,215.35,213.68,87.48,44.62,25.21,22.44,15.43,62.77,8.03,114.83
121,(주)가비아,079940,2013,2005/10/19,91231294.0,3786937.0,27623648.0,7.02,1.07,16.92,16.43,2.34,-7.7,-10.69,-9.15,13.45,10.77,15.65,55.02,0.94,534.07,78.45,249.42,248.8,82.18,32.99,21.87,15.55,15.81,69.24,9.47,122.77
122,(주)가비아,079940,2014,2005/10/19,98544072.0,3076978.0,30418249.0,8.02,5.21,12.05,9.56,13.8,19.18,-41.1,-42.22,8.4,7.12,8.18,56.29,1.02,582.67,74.99,258.29,258.29,98.0,30.51,21.49,11.92,24.59,71.01,10.34,118.05
123,(주)가비아,079940,2015,2005/10/19,105081568.0,4288423.0,34419894.0,6.63,-6.68,24.61,12.25,13.95,35.39,62.73,69.56,9.31,8.38,11.99,54.64,0.89,664.04,62.84,395.42,395.42,175.75,24.95,15.71,7.15,64.83,74.76,11.61,113.22
124,(주)가비아,079940,2016,2005/10/19,125796754.0,3544032.0,37533762.0,19.71,24.06,15.32,4.78,11.49,10.57,-3.61,-11.15,9.96,8.82,10.68,53.83,0.73,699.68,68.32,295.5,288.81,124.81,31.1,21.25,9.8,83.64,71.87,13.36,122.06
125,(주)가비아,079940,2017,2005/10/19,133382584.0,2493743.0,39597339.0,6.03,2.61,9.75,5.42,13.74,1.3,-12.57,-6.35,8.32,7.46,8.88,51.9,1.64,745.49,67.34,224.87,219.17,101.89,33.52,29.43,9.61,53.72,70.92,13.98,112.61
126,(주)가비아,079940,2018,2005/10/19,151440505.0,2762732.0,41929905.0,13.54,9.09,18.07,12.64,10.76,43.08,54.56,45.94,11.92,10.77,12.58,51.08,1.21,853.3,64.26,262.0,255.35,101.66,32.62,26.09,10.39,62.3,72.06,16.13,110.87
127,(주)가비아,079940,2019,2005/10/19,199916131.0,4654769.0,46154509.0,32.01,54.04,11.3,16.59,15.21,30.5,43.49,47.31,14.23,12.01,15.73,51.01,0.97,1007.26,83.76,201.58,195.45,66.71,48.13,31.93,26.05,34.25,64.98,19.19,115.13
128,(주)가비아,079940,2020,2005/10/19,260025259.0,4758214.0,50319793.0,30.07,20.57,42.42,20.68,13.98,20.26,13.21,13.62,14.05,10.33,14.99,50.8,0.94,1231.0,78.69,244.16,238.12,102.41,50.13,29.26,29.09,58.63,64.67,24.85,148.01
129,(주)가비아,079940,2021,2005/10/19,302957884.0,4413118.0,53905964.0,16.51,8.03,25.85,13.47,18.57,15.94,-3.43,-2.1,12.47,8.88,12.4,50.84,1.05,1418.28,71.96,264.92,249.77,66.61,48.08,28.73,28.04,110.79,66.12,29.6,147.33
130,(주)강스템바이오텍,217730,2015,2015/12/21,,-5754141.0,-16105881.0,,,,,,,,,,,,,,,,,,,,,,,,,
131,(주)강스템바이오텍,217730,2016,2015/12/21,,-8300375.0,-24406256.0,,,,,,,,,,,,,,,,,,,,,,,,,
132,(주)강스템바이오텍,217730,2017,2015/12/21,47198979.0,-10855842.0,-35262098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.27,-24.43,-46.19,64.32,5.25,202.13,89.67,396.43,369.34,61.46,92.79,26.01,58.21,-8.15,34.65,2.01,392.73
133,(주)강스템바이오텍,217730,2018,2015/12/21,73194018.0,-13500909.0,-51691066.0,55.08,10.24,94.06,94.25,0.36,0.0,0.0,0.0,-155.96,-23.75,-37.79,87.16,4.57,358.01,50.86,244.28,234.71,16.06,53.83,42.15,36.59,-12.31,50.78,3.57,660.52
134,(주)강스템바이오텍,217730,2019,2015/12/21,113643697.0,-25001590.0,-76692655.0,55.26,140.63,13.09,48.29,-34.49,0.0,0.0,0.0,-439.57,-28.25,-41.61,107.07,14.3,487.15,84.74,268.99,267.69,37.29,65.37,29.98,45.01,-21.5,49.87,4.71,1116.6
135,(주)강스템바이오텍,217730,2020,2015/12/21,82505287.0,-19492205.0,-96184860.0,-27.4,-35.17,-19.23,-27.01,52.18,0.0,0.0,0.0,-216.09,-20.13,-30.2,88.56,0.88,306.83,77.62,366.62,363.72,81.67,69.63,25.1,37.33,-33.4,43.57,2.83,895.56
136,(주)강스템바이오텍,217730,2021,2015/12/21,103147836.0,-20437353.0,-116622214.0,25.02,0.1,46.04,31.87,35.75,0.0,0.0,0.0,-175.96,-23.51,-35.67,78.32,4.75,258.23,57.26,290.81,287.41,33.56,56.28,34.05,29.28,-29.87,45.57,2.47,813.4
137,(주)강원랜드,035250,2011,2003/09/04,2711401782.0,393401121.0,395554101.0,3.92,0.64,8.63,7.53,-3.66,-12.08,-10.57,-12.21,30.12,14.33,17.5,42.54,1.41,2166.21,68.56,263.97,263.46,12.14,20.11,19.53,0.0,1142.61,85.46,21.66,188.47
138,(주)강원랜드,035250,2012,2003/09/04,2906655321.0,296503993.0,296350104.0,7.2,12.51,0.14,5.08,2.41,-17.13,-19.66,-19.02,23.63,10.9,13.23,49.98,1.59,2280.19,73.41,224.82,224.59,17.1,22.54,21.85,0.0,565.68,83.92,22.8,194.05
139,(주)강원랜드,035250,2013,2003/09/04,3102036846.0,293129468.0,295084779.0,6.72,16.11,-7.3,6.13,5.02,-4.16,-2.82,-2.23,21.86,9.91,12.17,53.34,1.4,2416.09,80.3,189.47,189.21,29.28,23.21,22.65,0.0,1421.81,83.33,24.16,177.85
140,(주)강원랜드,035250,2014,2003/09/04,3375127289.0,363815729.0,338491945.0,8.8,-0.91,26.97,7.46,9.94,32.25,20.75,12.48,24.01,11.1,13.76,48.26,0.89,2591.54,74.05,219.66,219.47,16.33,24.76,23.08,0.0,2073.72,82.14,25.92,180.75
141,(주)강원랜드,035250,2015,2003/09/04,3690791830.0,430459518.0,454631838.0,9.35,-3.14,27.6,10.81,9.17,16.02,22.9,38.45,27.03,12.5,15.49,46.5,0.61,2864.9,64.73,263.38,263.14,15.91,23.12,22.17,0.0,2623.81,83.04,28.65,187.08
142,(주)강원랜드,035250,2016,2003/09/04,3978987574.0,454998593.0,454927563.0,7.81,11.81,3.38,8.51,3.84,3.9,2.93,-2.37,26.79,11.85,14.55,46.28,0.88,3103.31,66.7,251.71,251.53,12.94,22.33,22.1,0.03,836.02,83.43,31.04,181.95
143,(주)강원랜드,035250,2017,2003/09/04,4185657487.0,437096330.0,448979156.0,5.19,-6.83,19.61,7.64,-5.43,-14.18,-3.73,-0.97,27.27,10.72,12.96,49.08,0.84,3335.69,57.73,317.65,317.46,15.49,19.55,19.46,0.04,2241.82,85.25,33.36,212.37
144,(주)강원랜드,035250,2018,2003/09/04,4231241354.0,297320114.0,286642034.0,1.09,22.3,-18.72,2.45,-10.37,-18.87,-32.06,-36.26,20.67,7.06,8.39,50.73,2.09,3415.74,68.93,276.57,276.38,7.68,17.97,17.73,0.0,1834.66,86.35,34.16,212.66
145,(주)강원랜드,035250,2019,2003/09/04,4438119306.0,335609508.0,314622501.0,4.89,3.55,6.77,3.65,5.7,16.36,12.56,13.89,22.02,7.72,9.16,48.46,1.1,3538.18,68.86,288.36,287.8,9.31,19.38,17.52,1.83,255.56,85.28,35.38,211.93
146,(주)강원랜드,035250,2020,2003/09/04,3641632201.0,-278763195.0,-291066525.0,-17.95,-16.27,-20.23,-12.66,-68.52,0.0,0.0,-188.38,-57.65,-6.83,-7.92,113.77,1.85,3098.14,66.01,454.03,453.38,20.02,12.15,10.16,1.98,-230.09,91.01,30.98,590.36
147,(주)강원랜드,035250,2021,2003/09/04,3827273464.0,-11910505.0,4543106.0,5.1,1.25,10.6,0.18,64.74,0.0,0.0,0.0,-1.34,-0.28,-0.33,92.18,0.83,3103.54,66.72,326.99,326.31,40.73,17.66,15.58,1.95,-30.79,86.74,31.04,372.47
148,(주)강원에너지,114190,2011,2009/11/20,,921016.0,12392768.0,,,,,,,,,,,,,,,,,,,,,,,,,
149,(주)강원에너지,114190,2012,2009/11/20,,8974549.0,19679406.0,,,,,,,,,,,,,,,,,,,,,,,,,
150,(주)강원에너지,114190,2013,2009/11/20,,3922208.0,22404938.0,,,,,,,,,,,,,,,,,,,,,,,,,
151,(주)강원에너지,114190,2014,2009/11/20,,1123194.0,22410127.0,,,,,,,,,,,,,,,,,,,,,,,,,
152,(주)강원에너지,114190,2015,2009/11/20,85457457.0,885783.0,23295910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.18,82.85,0.07,609.27,39.82,333.65,327.11,169.33,51.03,33.33,17.67,187.51,57.29,6.42,165.1
153,(주)강원에너지,114190,2016,2009/11/20,77186606.0,-762058.0,22533853.0,-9.68,4.17,-14.64,-2.65,-8.45,-393.2,-1190.24,-197.7,-2.66,-1.38,-1.99,83.41,0.08,590.5,42.6,444.3,441.52,131.49,40.11,21.95,18.16,-241.54,61.49,6.22,157.85
154,(주)강원에너지,114190,2017,2009/11/20,93179394.0,-6291307.0,16242546.0,20.72,6.99,26.72,-12.43,93.99,0.0,0.0,0.0,-7.86,-7.57,-12.58,98.95,0.03,504.64,51.99,202.02,200.95,41.76,92.91,69.76,22.72,-26.56,43.65,5.33,97.92
155,(주)강원에너지,114190,2018,2009/11/20,93845576.0,1977524.0,19001437.0,0.71,-7.26,3.66,4.7,4.72,0.0,0.0,0.0,1.99,1.83,4.19,93.14,0.01,528.4,46.39,161.8,160.55,45.27,86.93,86.86,48.69,0.2,45.31,5.53,95.9
156,(주)강원에너지,114190,2019,2009/11/20,56602063.0,-33460765.0,-14921064.0,-39.69,11.89,-56.71,-56.25,-50.47,-5132.09,-1763.05,-1821.67,-83.78,-47.39,-94.77,114.43,0.05,142.2,123.35,99.04,98.65,11.8,167.94,145.99,88.19,-8.38,21.91,1.42,99.19
157,(주)강원에너지,114190,2020,2009/11/20,32968636.0,-14039206.0,-21217083.0,-41.75,-55.96,-29.63,-19.07,-9.88,0.0,0.0,0.0,-33.58,-28.75,-64.76,104.85,0.0,88.33,67.13,172.82,171.06,71.79,92.84,72.74,32.82,-19.76,24.32,0.88,78.59
158,(주)강원에너지,114190,2021,2009/11/20,,5795694.0,-15817837.0,,,,,,,,,,,,,,,,,,,,,,,,,
159,(주)갤럭시아에스엠,011420,2011,1989/11/14,45110356.0,3000743.0,-1919048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,6.45,12.95,81.75,0.09,143.1,80.92,157.4,157.27,55.23,78.49,61.98,7.52,6.31,34.28,1.58,79.08
160,(주)갤럭시아에스엠,011420,2012,1989/11/14,43979072.0,223810.0,-1695238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.88,1.49,86.39,0.12,149.31,74.21,184.17,183.89,58.88,69.76,51.88,13.32,3.79,36.6,1.64,63.94
161,(주)갤럭시아에스엠,011420,2013,1989/11/14,37636664.0,-1420345.0,-3115583.0,-14.42,-7.75,-19.61,-12.13,-15.64,-63.98,0.0,-358.12,-3.74,-4.26,-7.07,89.94,0.03,119.07,82.52,147.37,146.43,23.83,75.11,62.83,20.58,1.9,31.04,1.19,64.94
162,(주)갤럭시아에스엠,011420,2014,1989/11/14,45274078.0,-931106.0,-4046690.0,20.29,4.48,34.39,7.97,-5.49,0.0,0.0,0.0,-0.58,-0.62,-1.14,91.64,0.0,136.52,79.86,149.66,146.81,14.51,95.1,77.0,19.0,-0.88,29.58,1.37,83.2
163,(주)갤럭시아에스엠,011420,2015,1989/11/14,68686992.0,2575902.0,-1470788.0,51.71,30.92,66.12,114.34,42.35,0.0,0.0,127.04,2.98,3.27,5.11,89.65,0.07,261.09,48.78,263.29,263.23,130.53,38.09,33.92,2.77,5.69,52.36,2.61,88.54
164,(주)갤럭시아에스엠,011420,2016,1989/11/14,58444606.0,-1562620.0,-4050954.0,-14.91,-15.44,-14.62,-9.84,-15.76,-276.76,-183.84,-222.77,-2.97,-2.46,-3.3,98.2,0.0,225.57,45.75,304.3,304.3,155.01,30.32,27.79,0.94,-18.76,53.16,2.26,90.11
165,(주)갤럭시아에스엠,011420,2017,1989/11/14,49831109.0,-5899738.0,-9950692.0,-14.74,2.75,-24.2,-9.71,-29.16,0.0,0.0,0.0,-15.82,-10.9,-13.83,100.41,0.0,193.97,52.06,328.78,328.78,112.85,23.06,21.59,0.0,-35.52,53.62,1.94,93.43
166,(주)갤럭시아에스엠,011420,2018,1989/11/14,33253331.0,-15678085.0,-25628777.0,-33.27,-9.86,-50.43,-34.63,-40.83,0.0,0.0,0.0,-72.54,-38.52,-47.79,124.33,0.0,92.18,71.78,213.65,213.65,121.27,25.62,25.2,0.0,-157.86,38.18,0.92,81.22
167,(주)갤럭시아에스엠,011420,2019,1989/11/14,28241598.0,-1375316.0,-27004093.0,-15.07,-23.18,-4.26,-17.65,30.25,0.0,0.0,0.0,-4.79,-4.47,-5.7,93.75,0.0,58.25,66.96,216.18,216.18,120.35,29.56,28.95,0.11,-8.95,28.41,0.58,60.81
168,(주)갤럭시아에스엠,011420,2020,1989/11/14,,983909.0,-26020185.0,,,,,,,,,,,,,,,,,,,,,,,,,
169,(주)갤럭시아에스엠,011420,2021,1989/11/14,,3681735.0,-22338449.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,(주)경농,002100,2011,1977/06/30,173774102.0,3154155.0,1728371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.29,0.36,65.33,3.4,1278.16,55.54,379.4,97.18,46.64,21.53,17.39,0.05,4.52,79.93,12.81,122.32
171,(주)경농,002100,2012,1977/06/30,269412832.0,6590012.0,6440614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,3.83,7.43,63.97,2.72,1319.33,83.63,138.53,38.82,19.56,77.55,67.8,46.29,5.6,54.81,13.62,180.99
172,(주)경농,002100,2013,1977/06/30,255984725.0,13751960.0,14939349.0,-4.98,-0.34,-9.11,6.67,43.36,47.54,23.73,7.68,7.1,5.31,8.89,65.78,2.61,1409.85,77.51,178.73,42.31,14.09,56.89,44.42,28.13,4.81,62.15,14.67,121.04
173,(주)경농,002100,2014,1977/06/30,284623063.0,9271741.0,22757587.0,11.19,14.64,7.81,2.85,-4.01,-21.99,-44.35,-45.26,3.77,2.63,4.73,65.14,2.73,1449.95,85.83,154.43,45.72,17.54,68.5,53.53,36.94,4.53,57.87,15.19,139.85
174,(주)경농,002100,2015,1977/06/30,316341853.0,6488880.0,27789493.0,11.14,7.02,15.42,3.02,4.21,-17.35,-10.12,1.71,3.55,2.32,4.13,64.71,2.82,1485.56,88.83,140.92,39.99,13.08,81.11,65.49,49.68,3.96,53.57,15.62,149.92
175,(주)경농,002100,2016,1977/06/30,320915151.0,5770891.0,33632666.0,1.45,6.25,-3.18,2.98,3.85,-24.3,-3.58,-8.82,3.12,2.0,3.86,66.36,2.75,1531.29,89.61,138.91,35.77,8.46,74.44,61.07,41.82,3.5,55.71,16.48,142.8
176,(주)경농,002100,2017,1977/06/30,335873898.0,11539079.0,41523675.0,4.66,4.6,4.73,3.31,1.25,-7.86,55.69,36.26,4.88,3.07,5.83,67.23,2.75,1583.5,89.74,135.0,36.12,10.61,74.8,63.01,41.39,2.8,55.66,17.24,151.28
177,(주)경농,002100,2018,1977/06/30,357260541.0,9613575.0,57032090.0,6.37,8.61,4.0,3.42,2.96,74.84,-45.49,-46.64,2.29,1.41,3.08,65.79,2.73,1639.37,92.96,132.49,38.2,9.58,77.34,63.69,41.98,5.16,54.93,18.09,155.44
178,(주)경농,002100,2019,1977/06/30,370874091.0,7061857.0,59627785.0,3.81,-0.76,8.85,0.56,6.99,-41.16,-18.01,8.47,1.76,1.1,2.47,67.29,2.77,1648.84,92.06,150.9,41.85,9.67,83.71,60.73,46.81,2.2,53.03,18.13,149.7
179,(주)경농,002100,2020,1977/06/30,371525656.0,10459504.0,66157066.0,0.18,-3.67,4.04,4.74,9.14,64.34,177.87,132.88,5.35,3.58,6.69,67.53,2.76,1729.2,84.7,143.61,40.76,9.95,75.77,63.41,38.96,5.1,55.49,19.01,138.56
180,(주)경농,002100,2021,1977/06/30,388785779.0,24475008.0,82967426.0,4.65,1.79,7.3,10.18,8.85,17.34,26.02,31.89,5.96,4.24,7.85,69.21,2.8,1880.62,76.96,167.85,56.76,21.42,64.18,51.96,33.82,7.1,58.75,21.06,133.92
181,(주)경동나비엔,009450,2011,1993/08/31,263211016.0,9445090.0,-3749483.0,10.31,11.35,9.25,4.66,11.09,11.68,20.56,43.31,2.77,3.77,5.8,73.71,3.11,1216.19,79.53,158.59,84.15,40.2,56.57,48.58,9.34,12.0,59.6,12.31,71.51
182,(주)경동나비엔,009450,2012,1993/08/31,299729837.0,9214927.0,8878935.0,13.87,15.45,12.24,4.68,11.07,12.11,-2.36,-20.17,2.42,3.26,5.41,74.56,2.39,1270.59,87.77,145.1,85.68,40.75,70.42,56.97,14.15,11.7,54.64,12.86,70.91
183,(주)경동나비엔,009450,2013,1993/08/31,354779867.0,9251575.0,10040304.0,18.37,43.0,-7.79,6.55,9.28,42.08,20.9,55.9,2.69,3.4,6.19,71.51,3.36,1360.07,117.86,89.68,41.69,11.26,89.44,79.81,25.87,14.4,49.38,13.75,64.48
184,(주)경동나비엔,009450,2014,1993/08/31,401658957.0,9082312.0,7657879.0,13.21,9.5,19.33,1.4,3.58,-31.94,-17.41,-34.56,2.19,2.48,4.92,73.16,3.56,1380.39,127.2,85.84,41.02,10.51,111.38,98.05,55.37,4.93,44.3,13.97,83.21
185,(주)경동나비엔,009450,2015,1993/08/31,402084368.0,19320742.0,20246463.0,0.11,0.88,-1.06,8.48,19.36,79.9,80.96,107.59,3.27,4.17,8.48,68.76,3.69,1505.49,118.32,89.35,40.12,10.2,95.11,85.95,33.49,6.98,48.25,15.23,71.0
186,(주)경동나비엔,009450,2016,1993/08/31,429754702.0,28636194.0,27385117.0,6.88,4.31,10.85,15.78,13.91,89.21,122.2,94.41,6.42,9.01,16.79,65.55,3.4,1758.06,106.52,98.83,48.13,12.57,79.99,74.34,13.95,25.05,52.74,17.79,66.16
187,(주)경동나비엔,009450,2017,1993/08/31,503697210.0,16291264.0,16090438.0,17.21,7.26,31.62,8.66,17.39,4.2,-28.44,-30.39,3.95,5.79,10.73,65.15,3.24,1918.58,106.35,105.03,54.82,13.08,96.37,85.71,23.5,30.33,48.52,19.19,66.25
188,(주)경동나비엔,009450,2018,1993/08/31,583595818.0,22818064.0,23169757.0,15.86,8.72,24.3,9.11,6.15,-14.56,-6.3,-3.13,3.41,4.55,9.23,67.13,3.71,2101.97,105.89,104.32,49.78,9.54,108.35,98.22,42.57,11.32,45.92,21.04,72.42
189,(주)경동나비엔,009450,2019,1993/08/31,609808343.0,20474157.0,18022209.0,4.49,13.13,-4.43,7.48,6.54,9.86,12.51,6.88,3.6,4.67,9.59,65.82,3.92,2266.35,111.46,101.49,50.38,7.85,102.57,89.77,32.43,11.06,47.38,22.68,73.11
190,(주)경동나비엔,009450,2020,1993/08/31,734688738.0,18888348.0,17015921.0,20.48,11.55,31.41,15.74,12.8,49.69,49.48,58.42,4.77,6.19,12.83,62.17,4.01,2463.92,107.5,106.64,53.98,11.02,111.02,97.07,40.91,16.97,45.63,24.64,77.39
191,(주)경동나비엔,009450,2021,1993/08/31,933884529.0,62278873.0,63028276.0,27.11,22.45,31.95,29.37,26.28,-4.18,93.71,123.15,7.31,9.67,20.2,62.0,3.94,2996.16,101.75,109.4,49.07,10.21,107.34,96.52,26.72,19.28,46.74,29.96,76.67
192,(주)경동도시가스,267290,2017,2017/05/12,710280194.0,17678888.0,18455504.0,,,,,,,,,,,,,,,,,,,,,,,,,
