,회사명,거래소코드,회계년도,직급명,1인평균지급액(임원),1인년간평균급여(직원)
8106,(주)라파스,214260,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",129000.0,38000.0
8107,(주)라파스,214260,2021/12,사외이사 (감사위원회 위원 제외),0.0,38000.0
8110,(주)락앤락,115390,2011/12,등기이사,224000.0,31000.0
8111,(주)락앤락,115390,2012/12,사내이사,213000.0,42000.0
8116,(주)락앤락,115390,2013/12,등기이사,226000.0,37000.0
8120,(주)락앤락,115390,2014/12,등기이사,194000.0,35602.0
8121,(주)락앤락,115390,2015/12,등기이사,325000.0,35751.0
8126,(주)락앤락,115390,2016/12,사외이사 (감사위원회 위원 제외),26000.0,36000.0
8127,(주)락앤락,115390,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",333000.0,36000.0
8130,(주)락앤락,115390,2017/12,사외이사 (감사위원회 위원 제외),28000.0,42362.0
8131,(주)락앤락,115390,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",230000.0,42362.0
8135,(주)락앤락,115390,2018/12,사외이사 (감사위원회 위원 제외),36000.0,42000.0
8136,(주)락앤락,115390,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",383000.0,42000.0
8138,(주)락앤락,115390,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",196000.0,45000.0
8139,(주)락앤락,115390,2019/12,사외이사 (감사위원회 위원 제외),0.0,45000.0
8141,(주)락앤락,115390,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",219000.0,45000.0
8144,(주)락앤락,115390,2020/12,사외이사 (감사위원회 위원 제외),0.0,45000.0
8145,(주)락앤락,115390,2021/12,사외이사 (감사위원회 위원 제외),0.0,48259.0
8146,(주)락앤락,115390,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",326674.0,48259.0
8149,(주)래몽래인,200350,2021/12,사외이사 (감사위원회 위원 제외),12600.0,53039.0
8152,(주)래몽래인,200350,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",82400.0,53039.0
8155,(주)랩지노믹스,84650,2014/12,등기이사,114331.0,30650.0
8157,(주)랩지노믹스,84650,2015/12,등기이사,127164.0,29712.0
8162,(주)랩지노믹스,84650,2016/12,사외이사 (감사위원회 위원 제외),0.0,30250.0
8163,(주)랩지노믹스,84650,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",111200.0,30250.0
8166,(주)랩지노믹스,84650,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",121245.0,30250.0
8168,(주)랩지노믹스,84650,2017/12,사외이사 (감사위원회 위원 제외),9000.0,30250.0
8169,(주)랩지노믹스,84650,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",117551.0,33128.0
8170,(주)랩지노믹스,84650,2018/12,사외이사 (감사위원회 위원 제외),18000.0,33128.0
8173,(주)랩지노믹스,84650,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",119165.0,34168.0
8174,(주)랩지노믹스,84650,2019/12,사외이사 (감사위원회 위원 제외),18000.0,34168.0
8179,(주)랩지노믹스,84650,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",259692.0,43356.0
8180,(주)랩지노믹스,84650,2020/12,사외이사 (감사위원회 위원 제외),18000.0,43356.0
8183,(주)랩지노믹스,84650,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",199667.0,49743.0
8184,(주)랩지노믹스,84650,2021/12,사외이사 (감사위원회 위원 제외),18000.0,49743.0
8185,(주)러셀,217500,2015/12,등기이사,0.0,0.0
8191,(주)러셀,217500,2016/12,사외이사 (감사위원회 위원 제외),0.0,0.0
8192,(주)러셀,217500,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",0.0,0.0
8194,(주)러셀,217500,2017/12,사외이사 (감사위원회 위원 제외),0.0,0.0
8196,(주)러셀,217500,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",0.0,0.0
8197,(주)러셀,217500,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",170000.0,61646.0
8199,(주)러셀,217500,2018/12,사외이사 (감사위원회 위원 제외),0.0,61646.0
8202,(주)러셀,217500,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",112295.0,58888.0
8203,(주)러셀,217500,2019/12,사외이사 (감사위원회 위원 제외),0.0,58888.0
8207,(주)러셀,217500,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",154068.0,66033.0
8208,(주)러셀,217500,2020/12,사외이사 (감사위원회 위원 제외),0.0,66033.0
8210,(주)러셀,217500,2021/12,사외이사 (감사위원회 위원 제외),0.0,64657.0
8212,(주)러셀,217500,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",157317.0,64657.0
8215,(주)레고켐바이오사이언스,141080,2013/12,등기이사,151000.0,51000.0
8219,(주)레고켐바이오사이언스,141080,2014/12,등기이사,157000.0,56000.0
8221,(주)레고켐바이오사이언스,141080,2015/12,등기이사,107000.0,39000.0
8225,(주)레고켐바이오사이언스,141080,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",110000.0,49000.0
8228,(주)레고켐바이오사이언스,141080,2016/12,사외이사 (감사위원회 위원 제외),4000.0,49000.0
8229,(주)레고켐바이오사이언스,141080,2017/12,사외이사 (감사위원회 위원 제외),3000.0,56000.0
8230,(주)레고켐바이오사이언스,141080,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",135000.0,56000.0
8235,(주)레고켐바이오사이언스,141080,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",168000.0,61000.0
8236,(주)레고켐바이오사이언스,141080,2018/12,사외이사 (감사위원회 위원 제외),0.0,61000.0
8237,(주)레고켐바이오사이언스,141080,2019/12,사외이사 (감사위원회 위원 제외),15000.0,68000.0
8240,(주)레고켐바이오사이언스,141080,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",204000.0,68000.0
8242,(주)레고켐바이오사이언스,141080,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",239000.0,62000.0
8243,(주)레고켐바이오사이언스,141080,2020/12,사외이사 (감사위원회 위원 제외),20000.0,62000.0
8245,(주)레고켐바이오사이언스,141080,2021/12,사외이사 (감사위원회 위원 제외),20000.0,83000.0
8248,(주)레고켐바이오사이언스,141080,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",370000.0,83000.0
8251,(주)레드로버,60300,2011/12,등기이사,93000.0,43415.0
8254,(주)레드로버,60300,2012/12,등기이사,111000.0,46267.0
8258,(주)레드로버,60300,2013/12,등기이사,104000.0,38433.0
8259,(주)레드로버,60300,2014/12,등기이사,140000.0,38315.0
8263,(주)레드로버,60300,2015/12,등기이사,114000.0,45179.0
8268,(주)레드로버,60300,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",87000.0,42189.0
8270,(주)레드로버,60300,2016/12,사외이사 (감사위원회 위원 제외),36000.0,42189.0
8272,(주)레드로버,60300,2017/12,사외이사 (감사위원회 위원 제외),36000.0,43699.0
8274,(주)레드로버,60300,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",87000.0,43699.0
8277,(주)레드로버,60300,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",58750.0,29402.0
8278,(주)레드로버,60300,2018/12,사외이사 (감사위원회 위원 제외),0.0,29402.0
8279,(주)레드로버,60300,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",56000.0,38327.0
8282,(주)레드로버,60300,2019/12,사외이사 (감사위원회 위원 제외),0.0,38327.0
8284,(주)레드로버,60300,2020/12,사외이사 (감사위원회 위원 제외),0.0,55489.0
8286,(주)레드로버,60300,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",73487.0,55489.0
8288,(주)레드로버,60300,2021/12,사외이사 (감사위원회 위원 제외),0.0,53775.0
8290,(주)레드로버,60300,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",80494.0,53775.0
8292,(주)레드캡투어,38390,2011/12,등기이사,223000.0,35350.0
8294,(주)레드캡투어,38390,2012/12,등기이사,181000.0,36740.0
8295,(주)레드캡투어,38390,2013/12,등기이사,144000.0,38440.0
8299,(주)레드캡투어,38390,2014/12,등기이사,174000.0,42267.0
8305,(주)레드캡투어,38390,2015/12,등기이사,150000.0,39836.0
8307,(주)레드캡투어,38390,2016/12,사외이사 (감사위원회 위원 제외),0.0,39439.0
8309,(주)레드캡투어,38390,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",443000.0,39439.0
8312,(주)레드캡투어,38390,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",443000.0,40037.0
8313,(주)레드캡투어,38390,2017/12,사외이사 (감사위원회 위원 제외),0.0,40037.0
8317,(주)레드캡투어,38390,2018/12,사외이사 (감사위원회 위원 제외),0.0,44456.0
8318,(주)레드캡투어,38390,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",319000.0,44456.0
8319,(주)레드캡투어,38390,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",572000.0,51199.0
8321,(주)레드캡투어,38390,2019/12,사외이사 (감사위원회 위원 제외),0.0,51199.0
8324,(주)레드캡투어,38390,2020/12,사외이사 (감사위원회 위원 제외),0.0,50456.0
8325,(주)레드캡투어,38390,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",216000.0,50456.0
8329,(주)레드캡투어,38390,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",230000.0,48026.0
8330,(주)레드캡투어,38390,2021/12,사외이사 (감사위원회 위원 제외),0.0,48026.0
8331,(주)레몬,294140,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",154000.0,42000.0
8332,(주)레몬,294140,2020/12,사외이사 (감사위원회 위원 제외),23000.0,42000.0
8337,(주)레몬,294140,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",243000.0,44000.0
8338,(주)레몬,294140,2021/12,사외이사 (감사위원회 위원 제외),29000.0,44000.0
8340,(주)레이,228670,2019/12,사외이사 (감사위원회 위원 제외),0.0,50488.0
8341,(주)레이,228670,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",210688.0,50488.0
8343,(주)레이,228670,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",278813.0,55409.0
8346,(주)레이,228670,2020/12,사외이사 (감사위원회 위원 제외),0.0,55409.0
8347,(주)레이,228670,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",299623.0,54272.0
8348,(주)레이,228670,2021/12,사외이사 (감사위원회 위원 제외),0.0,54272.0
8353,(주)레이언스,228850,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",188752.0,59000.0
8354,(주)레이언스,228850,2016/12,사외이사 (감사위원회 위원 제외),33224.0,59000.0
8356,(주)레이언스,228850,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",128000.0,48000.0
8357,(주)레이언스,228850,2017/12,사외이사 (감사위원회 위원 제외),0.0,48000.0
8361,(주)레이언스,228850,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",154000.0,49000.0
8362,(주)레이언스,228850,2018/12,사외이사 (감사위원회 위원 제외),0.0,49000.0
8363,(주)레이언스,228850,2019/12,사외이사 (감사위원회 위원 제외),0.0,46000.0
8366,(주)레이언스,228850,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",197000.0,46000.0
8368,(주)레이언스,228850,2020/12,사외이사 (감사위원회 위원 제외),0.0,46000.0
8369,(주)레이언스,228850,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",199000.0,46000.0
8372,(주)레이언스,228850,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",236000.0,48000.0
8373,(주)레이언스,228850,2021/12,사외이사 (감사위원회 위원 제외),0.0,48000.0
8375,(주)레이크머티리얼즈,281740,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",0.0,
8376,(주)레이크머티리얼즈,281740,2017/12,사외이사 (감사위원회 위원 제외),1650.0,
8379,(주)레이크머티리얼즈,281740,2018/12,사외이사 (감사위원회 위원 제외),6000.0,
8380,(주)레이크머티리얼즈,281740,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",0.0,
8383,(주)레이크머티리얼즈,281740,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",0.0,
8384,(주)레이크머티리얼즈,281740,2019/12,사외이사 (감사위원회 위원 제외),6000.0,
8387,(주)레이크머티리얼즈,281740,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",167000.0,44925.0
8390,(주)레이크머티리얼즈,281740,2020/12,사외이사 (감사위원회 위원 제외),21000.0,44925.0
8391,(주)레이크머티리얼즈,281740,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",194000.0,51000.0
8392,(주)레이크머티리얼즈,281740,2021/12,사외이사 (감사위원회 위원 제외),24000.0,51000.0
8395,(주)레인보우로보틱스,277810,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",119168.0,53984.0
8398,(주)레인보우로보틱스,277810,2021/12,사외이사 (감사위원회 위원 제외),5000.0,53984.0
8399,(주)렉스엘이앤지,4790,2011/12,등기이사,77000.0,40000.0
8401,(주)렉스엘이앤지,4790,2012/12,등기이사,15000.0,34471.0
8406,(주)로보로보,215100,2015/12,등기이사,1500.0,0.0
8408,(주)로보로보,215100,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",1500.0,0.0
8411,(주)로보로보,215100,2016/12,사외이사 (감사위원회 위원 제외),3000.0,0.0
8414,(주)로보로보,215100,2017/12,사외이사 (감사위원회 위원 제외),1000.0,28954.0
8415,(주)로보로보,215100,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",71533.0,28954.0
8416,(주)로보로보,215100,2018/12,사외이사 (감사위원회 위원 제외),12000.0,34213.0
8419,(주)로보로보,215100,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",59312.0,34213.0
8421,(주)로보로보,215100,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",79880.0,34626.0
8422,(주)로보로보,215100,2019/12,사외이사 (감사위원회 위원 제외),12000.0,34626.0
8425,(주)로보로보,215100,2020/12,사외이사 (감사위원회 위원 제외),3742.0,35909.0
8427,(주)로보로보,215100,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",78282.0,35909.0
8430,(주)로보로보,215100,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",105562.0,35622.0
8431,(주)로보로보,215100,2021/12,사외이사 (감사위원회 위원 제외),0.0,35622.0
8433,(주)로보스타,90360,2011/12,등기이사,95099.0,35368.0
8434,(주)로보스타,90360,2012/12,등기이사,94000.0,37468.0
8439,(주)로보스타,90360,2013/12,등기이사,98000.0,35988.0
8442,(주)로보스타,90360,2014/12,등기이사,107000.0,38201.0
8447,(주)로보스타,90360,2015/12,등기이사,126000.0,43228.0
8449,(주)로보스타,90360,2016/12,사외이사 (감사위원회 위원 제외),36000.0,46032.0
8451,(주)로보스타,90360,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",149000.0,46032.0
8454,(주)로보스타,90360,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",148000.0,44808.0
8455,(주)로보스타,90360,2017/12,사외이사 (감사위원회 위원 제외),36000.0,44808.0
8459,(주)로보스타,90360,2018/12,사외이사 (감사위원회 위원 제외),36000.0,46101.0
8460,(주)로보스타,90360,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",188000.0,46101.0
8462,(주)로보스타,90360,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",173000.0,49246.0
8463,(주)로보스타,90360,2019/12,사외이사 (감사위원회 위원 제외),36000.0,49246.0
8465,(주)로보스타,90360,2020/12,사외이사 (감사위원회 위원 제외),36000.0,47680.0
8466,(주)로보스타,90360,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",170000.0,47680.0
8469,(주)로보스타,90360,2021/12,사외이사 (감사위원회 위원 제외),36000.0,47000.0
8470,(주)로보스타,90360,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",187000.0,47000.0
8475,(주)로보티즈,108490,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",115921.0,40018.0
