회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS연결),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)셀트리온헬스케어,091990,2020/12,2017/07/28,3739698458,302486640,653714311
(주)셀트리온헬스케어,091990,2021/12,2017/07/28,3914694234,76205311,726916409
(주)셀피글로벌,068940,2011/12,2010/10/19,,6110648,13927466
(주)셀피글로벌,068940,2012/12,2010/10/19,,5347059,17544039
(주)셀피글로벌,068940,2013/12,2010/10/19,,453682,17961606
(주)셀피글로벌,068940,2014/12,2010/10/19,,-1654319,15800003
(주)셀피글로벌,068940,2015/12,2010/10/19,39438708,631685,16966503
(주)셀피글로벌,068940,2016/12,2010/10/19,41542876,249934,17405490
(주)셀피글로벌,068940,2017/12,2010/10/19,29821380,-9736883,7867885
(주)셀피글로벌,068940,2018/12,2010/10/19,27480265,-2714528,4490386
(주)셀피글로벌,068940,2019/12,2010/10/19,35940955,6709,4203319
(주)셀피글로벌,068940,2020/12,2010/10/19,35258455,-3258438,1147122
(주)셀피글로벌,068940,2021/12,2010/10/19,39924992,-11988120,-10520403
(주)소룩스,290690,2020/12,2020/11/06,,4445739,23733307
(주)소룩스,290690,2021/12,2020/11/06,,4156650,27441259
(주)소리바다,053110,2011/12,2001/10/09,27811688,4291090,4201893
(주)소리바다,053110,2012/12,2001/10/09,33273882,-622318,3579575
(주)소리바다,053110,2013/12,2001/10/09,32033458,-6951554,-3371979
(주)소리바다,053110,2014/12,2001/10/09,22958305,-7804743,-11176723
(주)소리바다,053110,2015/12,2001/10/09,19757338,-4951328,-16128051
(주)소리바다,053110,2016/12,2001/10/09,46773691,-8274295,-24402345
(주)소리바다,053110,2017/12,2001/10/09,62490967,-4357054,-28759399
(주)소리바다,053110,2018/12,2001/10/09,63140399,-5459047,-28718456
(주)소리바다,053110,2019/12,2001/10/09,55840053,-16201287,-45053816
(주)소리바다,053110,2020/12,2001/10/09,30314390,-40791286,-89391670
(주)소마젠,950200,2020/12,2020/07/13,,-21585298,-49792750
(주)소마젠,950200,2021/12,2020/07/13,,-7061473,-56376252
(주)소프트센,032680,2011/09,1997/07/18,,-2126885,-1537793
(주)소프트센,032680,2012/09,1997/07/18,,-728816,-3078861
(주)소프트센,032680,2012/12,1997/07/18,,256016,-2822845
(주)소프트센,032680,2013/12,1997/07/18,,870223,-1952623
(주)소프트센,032680,2014/12,1997/07/18,68413948,3007346,1054723
(주)소프트센,032680,2015/12,1997/07/18,,-3178670,-2125287
(주)소프트센,032680,2016/12,1997/07/18,,-882005,-3007293
(주)소프트센,032680,2017/12,1997/07/18,,-776797,-3784089
(주)소프트센,032680,2018/12,1997/07/18,,-577946,-4468220
(주)소프트센,032680,2019/12,1997/07/18,,-3376557,-7844778
(주)소프트센,032680,2020/12,1997/07/18,70471701,-2305372,-10150150
(주)소프트센,032680,2021/12,1997/07/18,101715379,14067236,3917086
(주)손오공,066910,2011/12,2005/01/07,83459101,1218943,-36347712
(주)손오공,066910,2012/12,2005/01/07,70854564,-4925992,-41273705
(주)손오공,066910,2013/12,2005/01/07,65267159,-10971910,-52245614
(주)손오공,066910,2014/12,2005/01/07,54240480,-2735111,-54980725
(주)손오공,066910,2015/12,2005/01/07,69775983,9278925,-45701800
(주)손오공,066910,2016/12,2005/01/07,81428159,791860,-44909940
(주)손오공,066910,2017/12,2005/01/07,60058075,-13113821,-58023761
(주)손오공,066910,2018/12,2005/01/07,46444145,1074256,-56949505
(주)손오공,066910,2019/12,2005/01/07,55702504,-2184927,-58979129
(주)손오공,066910,2020/12,2005/01/07,53273540,-1920650,-60299779
(주)손오공,066910,2021/12,2005/01/07,56436830,3216031,-57683749
(주)솔고바이오메디칼,043100,2011/12,2000/08/08,74299548,-2885836,170092
(주)솔고바이오메디칼,043100,2012/12,2000/08/08,67596272,-11091225,-10921132
(주)솔고바이오메디칼,043100,2013/12,2000/08/08,64325811,-14180222,-25048491
(주)솔고바이오메디칼,043100,2014/12,2000/08/08,56356090,-122848,-25156984
(주)솔고바이오메디칼,043100,2015/12,2000/08/08,53542135,-6415558,-31535948
(주)솔고바이오메디칼,043100,2016/12,2000/08/08,49187151,-8998558,-40606700
(주)솔고바이오메디칼,043100,2017/12,2000/08/08,64743115,-9741790,-21560659
(주)솔고바이오메디칼,043100,2018/12,2000/08/08,75095793,-15090736,-36875921
(주)솔고바이오메디칼,043100,2019/12,2000/08/08,56455027,-19352987,-56174137
(주)솔고바이오메디칼,043100,2020/12,2000/08/08,57177491,1688437,-54458491
(주)솔고바이오메디칼,043100,2021/12,2000/08/08,56616652,-4830657,0
(주)솔루에타,154040,2013/12,2013/12/27,85777169,18196976,29768583
(주)솔루에타,154040,2014/12,2013/12/27,78021387,1606454,28405407
(주)솔루에타,154040,2015/12,2013/12/27,89980201,9635102,38452892
(주)솔루에타,154040,2016/12,2013/12/27,165524302,-4679637,34155077
(주)솔루에타,154040,2017/12,2013/12/27,201892913,712136,34867213
(주)솔루에타,154040,2018/12,2013/12/27,212054431,-12590258,22564765
(주)솔루에타,154040,2019/12,2013/12/27,185747167,-4846741,18926678
(주)솔루에타,154040,2020/12,2013/12/27,195260092,-4571810,14354663
(주)솔루에타,154040,2021/12,2013/12/27,162035279,160073,14514736
(주)솔루엠,248070,2021/12,2021/02/02,710946109,9016051,13506729
(주)솔본,035610,2011/12,1999/08/13,214110374,1624037,-12166624
(주)솔본,035610,2012/12,1999/08/13,196388713,4781217,-7303506
(주)솔본,035610,2013/12,1999/08/13,183393606,1031283,-6004902
(주)솔본,035610,2014/12,1999/08/13,180340397,5648796,-372600
(주)솔본,035610,2015/12,1999/08/13,187536391,1223970,756958
(주)솔본,035610,2016/12,1999/08/13,191339662,697429,4768895
(주)솔본,035610,2017/12,1999/08/13,187436714,-7070798,-2485240
(주)솔본,035610,2018/12,1999/08/13,197269651,10203026,17268280
(주)솔본,035610,2019/12,1999/08/13,208145441,7068986,24270058
(주)솔본,035610,2020/12,1999/08/13,217808281,913040,24787157
(주)솔본,035610,2021/12,1999/08/13,256070415,18012262,42584895
(주)솔트룩스,304100,2020/12,2020/07/23,64261368,592808,303310
(주)솔트룩스,304100,2021/12,2020/07/23,80068358,-4441905,-4278146
(주)솔트웍스,222520,2015/12,2015/07/08,,1482272,2413814
(주)쇼박스,086980,2011/12,2006/07/07,128412301,-10471886,43706456
(주)쇼박스,086980,2012/12,2006/07/07,181250415,-4934667,36313184
(주)쇼박스,086980,2013/12,2006/07/07,167359270,2352855,38888472
(주)쇼박스,086980,2014/12,2006/07/07,142394840,-1693672,37029423
(주)쇼박스,086980,2015/12,2006/07/07,215777686,11680942,48640645
(주)쇼박스,086980,2016/12,2006/07/07,197190687,12891874,57949706
(주)쇼박스,086980,2017/12,2006/07/07,203267261,15720707,70088000
(주)쇼박스,086980,2018/12,2006/07/07,179732881,5107052,71461532
(주)쇼박스,086980,2019/12,2006/07/07,165251340,3346285,70907685
(주)쇼박스,086980,2020/12,2006/07/07,150454359,-2612021,64814066
(주)쇼박스,086980,2021/12,2006/07/07,160149635,2319952,67285720
(주)수산아이앤티,050960,2016/12,2016/10/11,,5168057,36128703
(주)수산아이앤티,050960,2017/12,2016/10/11,,4212462,39412902
(주)수산아이앤티,050960,2018/12,2016/10/11,,3120145,41604785
(주)수산아이앤티,050960,2019/12,2016/10/11,,2903089,43950917
(주)수산아이앤티,050960,2020/12,2016/10/11,93084754,4159286,47553246
(주)수산아이앤티,050960,2021/12,2016/10/11,96149172,749804,47374787
(주)수산중공업,017550,2011/12,1991/08/30,117248095,13175362,40155081
(주)수산중공업,017550,2012/12,1991/08/30,131388961,12954823,51810923
(주)수산중공업,017550,2013/12,1991/08/30,136006038,4717716,54987379
(주)수산중공업,017550,2014/12,1991/08/30,133367849,4729533,59708102
(주)수산중공업,017550,2015/12,1991/08/30,119234422,2211304,61097787
(주)수산중공업,017550,2016/12,1991/08/30,108609516,3031935,64019686
(주)수산중공업,017550,2017/12,1991/08/30,110463639,2216312,65436173
(주)수산중공업,017550,2018/12,1991/08/30,204937118,-501654,64640971
(주)수산중공업,017550,2019/12,1991/08/30,183159348,-233556,64640839
(주)수산중공업,017550,2020/12,1991/08/30,236404221,856365,64978427
(주)수산중공업,017550,2021/12,1991/08/30,236089652,2945164,67476865
(주)수성샐바시온,084180,2011/12,2005/12/16,,4106958,5442141
(주)수성샐바시온,084180,2012/12,2005/12/16,,2008359,7166349
(주)수성샐바시온,084180,2013/12,2005/12/16,,2135870,8730519
(주)수성샐바시온,084180,2014/12,2005/12/16,,2382628,10511958
(주)수성샐바시온,084180,2015/12,2005/12/16,,2038974,13429587
(주)수성샐바시온,084180,2016/12,2005/12/16,,2371005,15203917
(주)수성샐바시온,084180,2017/12,2005/12/16,65868837,-21871484,-7316332
(주)수성샐바시온,084180,2018/12,2005/12/16,54015945,-13392493,-20790955
(주)수성샐바시온,084180,2019/12,2005/12/16,47293762,-6179992,-29181692
(주)수성샐바시온,084180,2020/12,2005/12/16,52378668,-2186349,-31230934
(주)수성샐바시온,084180,2021/12,2005/12/16,93273934,-10709263,-41883928
(주)수젠텍,253840,2019/12,2019/05/28,45420146,-9469715,-88425897
(주)수젠텍,253840,2020/12,2019/05/28,72455407,-40560959,-41067267
(주)수젠텍,253840,2021/12,2019/05/28,155562672,35516225,-5580432
(주)슈프리마,236200,2016/12,2016/02/05,94667365,11205103,11205103
(주)슈프리마,236200,2017/12,2016/02/05,103278676,9166026,20371129
(주)슈프리마,236200,2018/12,2016/02/05,115891116,11234652,31605781
(주)슈프리마,236200,2019/12,2016/02/05,148553814,26583268,58189049
(주)슈프리마,236200,2020/12,2016/02/05,153834348,9571875,67414761
(주)슈프리마,236200,2021/12,2016/02/05,175742273,22930977,90345738
(주)슈프리마아이디,317770,2019/12,2019/08/01,41757383,1224490,6768941
(주)슈프리마아이디,317770,2020/12,2019/08/01,43444864,480261,7249203
(주)슈프리마아이디,317770,2021/12,2019/08/01,47660257,3248885,10498088
(주)슈프리마에이치큐,094840,2011/12,2008/07/11,108769586,6180461,38305788
(주)슈프리마에이치큐,094840,2012/12,2008/07/11,124570241,15364043,52891628
(주)슈프리마에이치큐,094840,2013/12,2008/07/11,137401279,13464508,66356136
(주)슈프리마에이치큐,094840,2014/12,2008/07/11,152806276,14231872,80588008
(주)슈프리마에이치큐,094840,2015/12,2008/07/11,86559203,12210948,92798956
(주)슈프리마에이치큐,094840,2016/12,2008/07/11,125210896,2303016,95101972
(주)슈프리마에이치큐,094840,2017/12,2008/07/11,129283489,3838515,98940487
(주)슈프리마에이치큐,094840,2018/12,2008/07/11,143580726,1709547,100314956
(주)슈프리마에이치큐,094840,2019/12,2008/07/11,174441141,6066674,106381630
(주)슈프리마에이치큐,094840,2020/12,2008/07/11,181596083,4461925,110843554
(주)슈프리마에이치큐,094840,2021/12,2008/07/11,194848612,4023402,114866957
(주)슈피겐코리아,192440,2014/12,2014/11/05,144122152,36050958,58388601
(주)슈피겐코리아,192440,2015/12,2014/11/05,178162645,36118753,89994275
(주)슈피겐코리아,192440,2016/12,2014/11/05,215291432,34696696,120604945
(주)슈피겐코리아,192440,2017/12,2014/11/05,257553469,21447254,138647175
(주)슈피겐코리아,192440,2018/12,2014/11/05,296804918,36233582,171830696
(주)슈피겐코리아,192440,2019/12,2014/11/05,346250549,38028476,202604007
(주)슈피겐코리아,192440,2020/12,2014/11/05,405368426,25103759,219868984
(주)슈피겐코리아,192440,2021/12,2014/11/05,443927940,25895339,238528525
(주)스마트솔루션즈,136510,2011/12,2011/11/18,,3907208,15347200
(주)스마트솔루션즈,136510,2012/12,2011/11/18,,-1315854,14031345
(주)스마트솔루션즈,136510,2013/12,2011/11/18,,1323355,15354700
(주)스마트솔루션즈,136510,2014/12,2011/11/18,26307345,-332871,14903034
(주)스마트솔루션즈,136510,2015/12,2011/11/18,25314430,577046,15368061
(주)스마트솔루션즈,136510,2016/12,2011/11/18,35536544,1439625,16702355
(주)스마트솔루션즈,136510,2017/12,2011/11/18,41702389,2948466,19480614
(주)스마트솔루션즈,136510,2018/12,2011/11/18,42447695,871488,20062290
(주)스마트솔루션즈,136510,2019/12,2011/11/18,37911975,-6197761,13745703
(주)스마트솔루션즈,136510,2020/12,2011/11/18,29492285,-10457356,3288347
(주)스마트솔루션즈,136510,2021/12,2011/11/18,109374107,-8519962,-5231615
(주)스맥,099440,2011/12,2009/05/26,,3651592,14457810
(주)스맥,099440,2012/12,2009/05/26,,1511897,15270273
(주)스맥,099440,2013/12,2009/05/26,,4946706,20033047
(주)스맥,099440,2014/12,2009/05/26,,2636443,21870301
(주)스맥,099440,2015/12,2009/05/26,,3365372,24168477
(주)스맥,099440,2016/12,2009/05/26,215590123,1842254,24813167
(주)스맥,099440,2017/12,2009/05/26,204499981,382220,23779123
(주)스맥,099440,2018/12,2009/05/26,220685720,1203286,22393586
(주)스맥,099440,2019/12,2009/05/26,225041495,-15182079,5871766
(주)스맥,099440,2020/12,2009/05/26,188125411,-28182849,-22049927
(주)스맥,099440,2021/12,2009/05/26,190252322,-23038049,-44498526
(주)스카이문스테크놀로지,033790,2011/12,2001/06/26,,194802,9135516
(주)스카이문스테크놀로지,033790,2012/12,2001/06/26,,-2290368,6862019
(주)스카이문스테크놀로지,033790,2013/12,2001/06/26,,-1178986,5715635
(주)스카이문스테크놀로지,033790,2014/12,2001/06/26,,1229192,6853959
(주)스카이문스테크놀로지,033790,2015/12,2001/06/26,,83157,6922037
(주)스카이문스테크놀로지,033790,2016/12,2001/06/26,,-2081124,4834205
(주)스카이문스테크놀로지,033790,2017/12,2001/06/26,62674030,-4134036,668496
(주)스카이문스테크놀로지,033790,2018/12,2001/06/26,54462670,-5852960,-5017975
(주)스카이문스테크놀로지,033790,2019/12,2001/06/26,,-12319196,-19022368
(주)스카이문스테크놀로지,033790,2020/12,2001/06/26,,-830782,-19812577
(주)스카이문스테크놀로지,033790,2021/12,2001/06/26,25092947,2053176,-17697684
(주)스킨앤스킨,159910,2012/12,2012/12/27,,5894708,10473507
(주)스킨앤스킨,159910,2013/12,2012/12/27,,-2005120,8352872
(주)스킨앤스킨,159910,2014/12,2012/12/27,,-6445704,1867409
(주)스킨앤스킨,159910,2015/12,2012/12/27,61946564,-14924229,-13427344
(주)스킨앤스킨,159910,2016/12,2012/12/27,58877148,-13274835,-26591708
(주)스킨앤스킨,159910,2017/12,2012/12/27,50212555,-12882672,-39584332
(주)스킨앤스킨,159910,2018/12,2012/12/27,57479951,-14369330,-54401534
(주)스킨앤스킨,159910,2019/12,2012/12/27,51689281,-6977906,-61992706
(주)스킨앤스킨,159910,2020/12,2012/12/27,18311389,-27630399,-89445256
(주)스킨앤스킨,159910,2021/12,2012/12/27,44703632,1327041,-88012513
(주)스타플렉스,115570,2011/12,2010/01/27,186778914,8065713,61172845
(주)스타플렉스,115570,2012/12,2010/01/27,199041588,-8069570,51898790
(주)스타플렉스,115570,2013/12,2010/01/27,139332842,3575796,55064763
(주)스타플렉스,115570,2014/12,2010/01/27,134833889,1140311,54992059
(주)스타플렉스,115570,2015/12,2010/01/27,131611038,-5812345,49180884
(주)스타플렉스,115570,2016/12,2010/01/27,130677534,3382026,52588931
(주)스타플렉스,115570,2017/12,2010/01/27,142665803,-3919717,48090024
(주)스타플렉스,115570,2018/12,2010/01/27,138722936,850993,48757161
(주)스타플렉스,115570,2019/12,2010/01/27,137078094,-13466156,34665536
(주)스타플렉스,115570,2020/12,2010/01/27,126289538,-18574317,15774023
(주)스타플렉스,115570,2021/12,2010/01/27,120396454,-12982457,2798255
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,2014/12/29,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,2014/12/29,,-6790556,-4181730
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,2014/12/29,57229480,-525377,-4752875
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,2014/12/29,54659442,-2486814,-7171604
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,2014/12/29,58843722,175361,-8883470
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,2014/12/29,79274813,-8619795,-17030880
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,2014/12/29,62033756,-7254734,-23929207
(주)스튜디오산타클로스엔터테인먼트,204630,2021/12,2014/12/29,114225444,9248858,-14753576
(주)스틸플라워,087220,2011/12,2009/10/27,326664798,6104756,49728743
(주)스틸플라워,087220,2012/12,2009/10/27,342298368,5253684,53396233
(주)스틸플라워,087220,2013/12,2009/10/27,329754195,-12526464,40076672
(주)스틸플라워,087220,2014/12,2009/10/27,312674485,-21634427,18442245
(주)스틸플라워,087220,2015/12,2009/10/27,263858110,-35533964,-17091719
(주)스틸플라워,087220,2016/12,2009/10/27,227944157,-50814782,-67865595
(주)스틸플라워,087220,2017/12,2009/10/27,168091466,-45752040,-113617635
(주)스페이스솔루션,245030,2016/12,2016/06/03,,,
(주)스페이스솔루션,245030,2017/12,2016/06/03,,,
(주)스페코,013810,2011/12,1997/11/03,94174631,-1377366,5729443
(주)스페코,013810,2012/12,1997/11/03,84898836,3755375,9561456
(주)스페코,013810,2013/12,1997/11/03,101136945,3140225,12754680
(주)스페코,013810,2014/12,1997/11/03,129039712,4241702,16894550
(주)스페코,013810,2015/12,1997/11/03,135276072,6310174,23305694
(주)스페코,013810,2016/12,1997/11/03,106010012,2864260,25302088
(주)스페코,013810,2017/12,1997/11/03,99135240,-2111109,23308223
(주)스페코,013810,2018/12,1997/11/03,81647417,-4779141,15792245
(주)스페코,013810,2019/12,1997/11/03,87795562,2772290,18403472
(주)스페코,013810,2020/12,1997/11/03,92782214,2599106,20756286
(주)스페코,013810,2021/12,1997/11/03,95923669,613934,20645112
(주)스포츠서울,039670,2011/12,2004/01/16,47373742,-23743055,-25567834
(주)스포츠서울,039670,2012/12,2004/01/16,41190837,-5719274,-30801630
