회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)에이치비테크놀러지,078150,2013/12,2004/12/08,128986264,21375326,-21062812
(주)에이치비테크놀러지,078150,2014/12,2004/12/08,119847706,1334555,-19772989
(주)에이치비테크놀러지,078150,2015/12,2004/12/08,113213790,6840427,-12902061
(주)에이치비테크놀러지,078150,2016/12,2004/12/08,200705613,29384760,16485533
(주)에이치비테크놀러지,078150,2017/12,2004/12/08,200161636,37781094,51921244
(주)에이치비테크놀러지,078150,2018/12,2004/12/08,198299540,6084971,53994148
(주)에이치비테크놀러지,078150,2019/12,2004/12/08,228286149,1815645,54168634
(주)에이치비테크놀러지,078150,2020/12,2004/12/08,213830987,5156994,58002788
(주)에이치비테크놀러지,078150,2021/12,2004/12/08,239427538,-9569696,46273752
(주)에이치시티,072990,2016/12,2016/10/17,56947231,4181766,21808609
(주)에이치시티,072990,2017/12,2016/10/17,62981411,318440,22041385
(주)에이치시티,072990,2018/12,2016/10/17,71259749,4610658,25305576
(주)에이치시티,072990,2019/12,2016/10/17,76913972,7271952,31360012
(주)에이치시티,072990,2020/12,2016/10/17,87697116,11226872,41939161
(주)에이치시티,072990,2021/12,2016/10/17,110264906,11440813,51900421
(주)에이치알에스,036640,2011/12,2000/05/30,72643837,5616732,36032815
(주)에이치알에스,036640,2012/12,2000/05/30,73719705,3575667,36528809
(주)에이치알에스,036640,2013/12,2000/05/30,82814407,3383666,39023974
(주)에이치알에스,036640,2014/12,2000/05/30,85972921,4371205,42003963
(주)에이치알에스,036640,2015/12,2000/05/30,89088705,4103408,45222636
(주)에이치알에스,036640,2016/12,2000/05/30,97460081,3591048,48141861
(주)에이치알에스,036640,2017/12,2000/05/30,102657299,5621842,53795106
(주)에이치알에스,036640,2018/12,2000/05/30,102817483,-7525420,45036217
(주)에이치알에스,036640,2019/12,2000/05/30,89419508,843583,46828026
(주)에이치알에스,036640,2020/12,2000/05/30,91648888,9715344,56306853
(주)에이치알에스,036640,2021/12,2000/05/30,120604619,20990935,74311868
(주)에이치앤비디자인,227100,2018/12,2018/11/15,19682909,348054,7087331
(주)에이치앤비디자인,227100,2019/12,2018/11/15,24426676,-3308738,3778593
(주)에이치앤비디자인,227100,2020/12,2018/11/15,22172597,-15330244,-11551651
(주)에이치앤비디자인,227100,2021/12,2018/11/15,53614069,-19346869,-30898521
(주)에이치앤아이,103650,2013/12,2013/12/26,,,
(주)에이치앤아이,103650,2014/12,2013/12/26,,,
(주)에이치앤아이,103650,2015/12,2013/12/26,,,
(주)에이치엘사이언스,239610,2016/12,2016/10/28,54583662,6072683,18704671
(주)에이치엘사이언스,239610,2017/12,2016/10/28,57736972,4940098,23644769
(주)에이치엘사이언스,239610,2018/12,2016/10/28,71411652,10864766,33396340
(주)에이치엘사이언스,239610,2019/12,2016/10/28,94422424,19742339,51466506
(주)에이치엘사이언스,239610,2020/12,2016/10/28,107059144,19641575,68881691
(주)에이치엘사이언스,239610,2021/12,2016/10/28,117741895,13562277,80119268
(주)에이치케이,044780,2011/12,2000/09/07,54589868,4656377,11630136
(주)에이치케이,044780,2012/12,2000/09/07,59608570,6586055,17539624
(주)에이치케이,044780,2013/12,2000/09/07,64872726,3687023,20827659
(주)에이치케이,044780,2014/12,2000/09/07,78549146,2988310,23815969
(주)에이치케이,044780,2015/12,2000/09/07,82085151,732927,24548896
(주)에이치케이,044780,2016/12,2000/09/07,79872592,1172019,25720915
(주)에이치케이,044780,2017/12,2000/09/07,80182508,1005035,28225949
(주)에이치케이,044780,2018/12,2000/09/07,82748039,1685272,29911221
(주)에이치케이,044780,2019/12,2000/09/07,80737212,755562,30666784
(주)에이치케이,044780,2020/12,2000/09/07,82325821,1171541,31945464
(주)에이치케이,044780,2021/12,2000/09/07,84721969,3491783,35437247
(주)에이치피오,357230,2021/12,2021/05/14,148311856,13126426,56662920
(주)에이텍,045660,2011/12,2001/05/24,76755211,6479816,20780656
(주)에이텍,045660,2012/12,2001/05/24,76443164,7491754,24973283
(주)에이텍,045660,2013/12,2001/05/24,87752617,6839592,27988055
(주)에이텍,045660,2014/12,2001/05/24,99624280,6966331,31882454
(주)에이텍,045660,2015/12,2001/05/24,62529104,8406739,40251247
(주)에이텍,045660,2016/12,2001/05/24,72957535,7376920,51511377
(주)에이텍,045660,2017/12,2001/05/24,86779328,12910367,66634539
(주)에이텍,045660,2018/12,2001/05/24,86461421,6104993,73810399
(주)에이텍,045660,2019/12,2001/05/24,91237050,6421597,80371057
(주)에이텍,045660,2020/12,2001/05/24,96880689,8718526,88195305
(주)에이텍,045660,2021/12,2001/05/24,98154975,6136235,92549123
(주)에이텍티앤,224110,2015/12,2015/08/25,32828704,891526,1031213
(주)에이텍티앤,224110,2016/12,2015/08/25,34023750,735744,1772558
(주)에이텍티앤,224110,2017/12,2015/08/25,46874490,1145704,2935012
(주)에이텍티앤,224110,2018/12,2015/08/25,45025628,954284,7771474
(주)에이텍티앤,224110,2019/12,2015/08/25,52392324,494932,7744612
(주)에이텍티앤,224110,2020/12,2015/08/25,45783627,2028842,9773454
(주)에이텍티앤,224110,2021/12,2015/08/25,44567737,5164712,13341860
(주)에이트원,230980,2016/12,2016/03/02,9600949,-2161601,252213
(주)에이트원,230980,2017/12,2016/03/02,21681461,-302658,-50446
(주)에이트원,230980,2018/12,2016/03/02,40020094,-1378306,-1946500
(주)에이트원,230980,2019/12,2016/03/02,32473783,-9085673,-11032173
(주)에이트원,230980,2020/12,2016/03/02,40482691,-1625766,-12824122
(주)에이트원,230980,2021/12,2016/03/02,57632922,-6325051,-19187298
(주)에이티세미콘,089530,2011/12,2011/11/11,181486304,9415111,18556527
(주)에이티세미콘,089530,2012/12,2011/11/11,174936996,430001,18625747
(주)에이티세미콘,089530,2013/12,2011/11/11,171350170,-13395366,5539161
(주)에이티세미콘,089530,2014/12,2011/11/11,194483999,-19568629,-14446375
(주)에이티세미콘,089530,2015/12,2011/11/11,140697492,-39001667,-39522401
(주)에이티세미콘,089530,2016/12,2011/11/11,106959703,-12830658,-51780463
(주)에이티세미콘,089530,2017/12,2011/11/11,95580943,6055443,-46923037
(주)에이티세미콘,089530,2018/12,2011/11/11,100791222,3967714,-44041714
(주)에이티세미콘,089530,2019/12,2011/11/11,148298586,-9664008,-52879411
(주)에이티세미콘,089530,2020/12,2011/11/11,166720012,-29836815,-83646833
(주)에이티세미콘,089530,2021/12,2011/11/11,191598032,-38566971,-56317535
(주)에이팩트,200470,2014/12,2014/12/26,63861549,2960898,17122098
(주)에이팩트,200470,2015/12,2014/12/26,57150597,-2128691,14880832
(주)에이팩트,200470,2016/12,2014/12/26,49413798,-3683559,11180871
(주)에이팩트,200470,2017/12,2014/12/26,68891170,862864,11820247
(주)에이팩트,200470,2018/12,2014/12/26,123162049,14818028,26603570
(주)에이팩트,200470,2019/12,2014/12/26,127408208,4189306,30760882
(주)에이팩트,200470,2020/12,2014/12/26,130423467,6660107,37293747
(주)에이팩트,200470,2021/12,2014/12/26,116061641,2665168,40137893
(주)에이팸,073070,2011/12,2004/01/28,58113620,3340469,20779708
(주)에이팸,073070,2012/12,2004/01/28,53300335,5123716,25345174
(주)에이팸,073070,2013/12,2004/01/28,53792156,1488647,26236322
(주)에이팸,073070,2014/12,2004/01/28,61100035,4951162,30829234
(주)에이팸,073070,2015/12,2004/01/28,60073445,2039153,31872136
(주)에이팸,073070,2016/12,2004/01/28,64300652,3723520,34000657
(주)에이팸,073070,2017/12,2004/01/28,119266442,6658688,38665595
(주)에이팸,073070,2018/12,2004/01/28,136216625,4870820,43536415
(주)에이팸,073070,2019/12,2004/01/28,117564448,-52112326,-8575911
(주)에이팸,073070,2020/12,2004/01/28,96416863,-10174126,-18750037
(주)에이프로,262260,2020/12,2020/07/16,74127023,1369481,4481879
(주)에이프로,262260,2021/12,2020/07/16,98680911,359394,4841273
(주)에이프로젠,007460,2011/12,1995/07/08,166986013,-85897134,-49230902
(주)에이프로젠,007460,2013/12,1995/07/08,114494675,-51128204,-58045493
(주)에이프로젠,007460,2014/12,1995/07/08,93036739,12445273,-45845985
(주)에이프로젠,007460,2015/12,1995/07/08,86480981,3391320,-42338308
(주)에이프로젠,007460,2016/12,1995/07/08,78576666,2407358,2407176
(주)에이프로젠,007460,2017/12,1995/07/08,266961639,2340781,4381959
(주)에이프로젠,007460,2018/12,1995/07/08,400893903,-26324903,-22444258
(주)에이프로젠,007460,2019/12,1995/07/08,456570731,-7127235,-29743075
(주)에이프로젠,007460,2020/12,1995/07/08,584183400,-46864368,-76525257
(주)에이프로젠,007460,2021/12,1995/07/08,574287577,-12040894,-90953697
(주)에이프로젠바이오로직스,003060,2011/12,1984/10/19,109012601,-4667081,-7703998
(주)에이프로젠바이오로직스,003060,2012/12,1984/10/19,81313385,-25264516,-32932227
(주)에이프로젠바이오로직스,003060,2013/12,1984/10/19,77349222,-14898469,-42985675
(주)에이프로젠바이오로직스,003060,2014/12,1984/10/19,83249160,-3853239,-47448941
(주)에이프로젠바이오로직스,003060,2015/12,1984/10/19,81444812,894664,-46295243
(주)에이프로젠바이오로직스,003060,2016/12,1984/10/19,123304213,-5231765,-11836949
(주)에이프로젠바이오로직스,003060,2017/12,1984/10/19,161423595,-7562310,-19814399
(주)에이프로젠바이오로직스,003060,2018/12,1984/10/19,211237497,-10300681,-34660849
(주)에이프로젠바이오로직스,003060,2019/12,1984/10/19,284427963,-5832641,-40835559
(주)에이프로젠바이오로직스,003060,2020/12,1984/10/19,488131323,-943747,-41659259
(주)에이프로젠바이오로직스,003060,2021/12,1984/10/19,495499165,5158026,-35843590
(주)에이프로젠헬스케어앤게임즈,109960,2011/12,2009/11/13,19487974,-3722518,4483320
(주)에이프로젠헬스케어앤게임즈,109960,2012/12,2009/11/13,15197245,-785179,3698141
(주)에이프로젠헬스케어앤게임즈,109960,2013/12,2009/11/13,12179122,-3810008,-111867
(주)에이프로젠헬스케어앤게임즈,109960,2014/12,2009/11/13,9552416,-200266,58478
(주)에이프로젠헬스케어앤게임즈,109960,2015/12,2009/11/13,27111074,-2556158,-2614635
(주)에이프로젠헬스케어앤게임즈,109960,2016/12,2009/11/13,14327377,-23274243,-25888879
(주)에이프로젠헬스케어앤게임즈,109960,2017/12,2009/11/13,141929747,-2472545,-28408775
(주)에이프로젠헬스케어앤게임즈,109960,2018/12,2009/11/13,238539524,9194393,-19170655
(주)에이프로젠헬스케어앤게임즈,109960,2019/12,2009/11/13,219513249,-6241325,-24776485
(주)에이프로젠헬스케어앤게임즈,109960,2020/12,2009/11/13,237174301,10095011,-14679621
(주)에이프로젠헬스케어앤게임즈,109960,2021/12,2009/11/13,225657034,1143480,-13513168
(주)에이플러스에셋어드바이저,244920,2020/12,2020/11/20,160969617,22021676,59688680
(주)에이플러스에셋어드바이저,244920,2021/12,2020/11/20,163625949,8664872,59649589
(주)에임하이글로벌,043580,2011/12,2001/08/02,16555344,-3455586,-6125369
(주)에임하이글로벌,043580,2012/12,2001/08/02,18651223,154571,-5970799
(주)에임하이글로벌,043580,2013/12,2001/08/02,23253123,600487,-5370311
(주)에임하이글로벌,043580,2014/12,2001/08/02,20915312,-530081,-530081
(주)에임하이글로벌,043580,2015/12,2001/08/02,20624020,-1742681,-2272762
(주)에임하이글로벌,043580,2016/12,2001/08/02,33820396,-11941237,-14213998
(주)에임하이글로벌,043580,2017/12,2001/08/02,130492684,-30928354,-45142352
(주)에치에프알,230240,2015/12,2015/12/16,,,
(주)에치에프알,230240,2016/12,2015/12/16,,,
(주)에치에프알,230240,2017/12,2015/12/16,,,
(주)에치에프알,230240,2018/12,2015/12/16,113532287,-796015,42177632
(주)에치에프알,230240,2019/12,2015/12/16,133298566,4376154,48497134
(주)에치에프알,230240,2020/12,2015/12/16,148074790,-19241060,29476187
(주)에치에프알,230240,2021/12,2015/12/16,203994174,11509850,40483840
(주)에코마케팅,230360,2016/12,2016/08/08,79849541,6747177,31179838
(주)에코마케팅,230360,2017/12,2016/08/08,89841970,7794230,37229225
(주)에코마케팅,230360,2018/12,2016/08/08,113079415,14343995,49330298
(주)에코마케팅,230360,2019/12,2016/08/08,126022659,21669503,56890527
(주)에코마케팅,230360,2020/12,2016/08/08,154413756,38230360,74062269
(주)에코마케팅,230360,2021/12,2016/08/08,174209248,21615066,84523047
(주)에코앤드림,101360,2020/12,2020/07/30,73488354,3562779,7746326
(주)에코앤드림,101360,2021/12,2020/07/30,116936724,9949945,17692413
(주)에코프로,086520,2011/12,2007/07/20,170454318,785872,12938319
(주)에코프로,086520,2012/12,2007/07/20,171426314,640338,12517066
(주)에코프로,086520,2013/12,2007/07/20,175365197,-8001781,4337248
(주)에코프로,086520,2014/12,2007/07/20,185490076,1496353,5599650
(주)에코프로,086520,2015/12,2007/07/20,220544004,189521,5313452
(주)에코프로,086520,2016/12,2007/07/20,192987651,9079423,13910455
(주)에코프로,086520,2017/12,2007/07/20,208573214,4958769,18488268
(주)에코프로,086520,2018/12,2007/07/20,258245476,61661270,75954236
(주)에코프로,086520,2019/12,2007/07/20,380935613,87446246,236859803
(주)에코프로,086520,2020/12,2007/07/20,663143306,180967084,409720369
(주)에코프로,086520,2021/12,2007/07/20,800351293,384971967,452411425
(주)에코프로비엠,247540,2016/12,2019/03/05,,,
(주)에코프로비엠,247540,2017/12,2019/03/05,,,
(주)에코프로비엠,247540,2019/12,2019/03/05,650356539,34481004,92997110
(주)에코프로비엠,247540,2020/12,2019/03/05,771315401,47015817,135485483
(주)에코프로비엠,247540,2021/12,2019/03/05,1233197484,106745921,229755396
(주)에코프로에이치엔,383310,2021/12,2021/05/28,128972658,11486174,11112612
(주)에프알텍,073540,2011/12,2007/05/18,25009995,-626080,15414452
(주)에프알텍,073540,2012/12,2007/05/18,46517374,9128450,24514374
(주)에프알텍,073540,2013/12,2007/05/18,58625683,8140978,29686742
(주)에프알텍,073540,2014/12,2007/05/18,52337705,3138062,32128110
(주)에프알텍,073540,2015/12,2007/05/18,63439308,1061456,33172402
(주)에프알텍,073540,2016/12,2007/05/18,55287128,-2942823,30241549
(주)에프알텍,073540,2017/12,2007/05/18,63964752,-2084797,28162772
(주)에프알텍,073540,2018/12,2007/05/18,59746893,-1048571,27129340
(주)에프알텍,073540,2019/12,2007/05/18,61526764,-3620307,23503128
(주)에프알텍,073540,2020/12,2007/05/18,57448237,-5871892,17562807
(주)에프알텍,073540,2021/12,2007/05/18,75056127,-298166,22248958
(주)에프앤가이드,064850,2020/12,2020/12/17,61767032,4676391,16865267
(주)에프앤가이드,064850,2021/12,2020/12/17,95054979,5468770,21152168
(주)에프앤리퍼블릭,064090,2011/12,2002/12/17,24260873,-7422565,-11977148
(주)에프앤리퍼블릭,064090,2012/12,2002/12/17,20389798,-2108099,-14085247
(주)에프앤리퍼블릭,064090,2013/12,2002/12/17,18219779,-3009846,-3009846
(주)에프앤리퍼블릭,064090,2014/12,2002/12/17,18242150,3984074,974228
(주)에프앤리퍼블릭,064090,2015/12,2002/12/17,28439201,-5634043,-4659815
(주)에프앤리퍼블릭,064090,2016/12,2002/12/17,18473654,-16096663,-20376156
(주)에프앤리퍼블릭,064090,2017/12,2002/12/17,100551019,8146290,-12229866
(주)에프앤리퍼블릭,064090,2018/12,2002/12/17,154122583,6458725,-5141027
(주)에프앤리퍼블릭,064090,2019/12,2002/12/17,87205201,-44920027,-50061054
(주)에프앤리퍼블릭,064090,2020/12,2002/12/17,43266395,-40849862,-90910916
(주)에프앤리퍼블릭,064090,2021/12,2002/12/17,18043042,-763245,-91674162
(주)에프앤에프,383220,2021/12,2021/05/21,1073133609,267596187,267848065
(주)에프앤에프홀딩스,007700,2011/12,1984/10/04,196838455,18427088,33950286
(주)에프앤에프홀딩스,007700,2012/12,1984/10/04,208043735,6719870,8326987
(주)에프앤에프홀딩스,007700,2013/12,1984/10/04,273483027,8286591,10066606
(주)에프앤에프홀딩스,007700,2014/12,1984/10/04,317829243,13466852,14561065
(주)에프앤에프홀딩스,007700,2015/12,1984/10/04,327918310,11675406,13907038
(주)에프앤에프홀딩스,007700,2016/12,1984/10/04,304434809,34947509,36708082
(주)에프앤에프홀딩스,007700,2017/12,1984/10/04,399368973,74706936,76539847
(주)에프앤에프홀딩스,007700,2018/12,1984/10/04,487248982,106608315,107258121
(주)에프앤에프홀딩스,007700,2019/12,1984/10/04,657338363,118422730,117113741
(주)에프앤에프홀딩스,007700,2020/12,1984/10/04,840750686,121827383,123179846
(주)에프앤에프홀딩스,007700,2021/12,1984/10/04,1923684641,1849565535,1866187704
(주)에프에스엔,214270,2015/12,2015/03/25,,,
(주)에프에스엔,214270,2016/12,2015/03/25,27613154,-7138261,-7918852
(주)에프에스엔,214270,2017/12,2015/03/25,40503531,270097,-7648649
(주)에프에스엔,214270,2018/12,2015/03/25,161066788,-3038379,-11007653
(주)에프에스엔,214270,2019/12,2015/03/25,180852338,1041780,-10235585
(주)에프에스엔,214270,2020/12,2015/03/25,174272490,-17352167,-27967611
(주)에프에스엔,214270,2021/12,2015/03/25,173745366,-7269331,-35276756
(주)에프에스티,036810,2011/12,2000/01/18,77155787,6391301,15157340
(주)에프에스티,036810,2012/12,2000/01/18,93457941,1152170,16309511
(주)에프에스티,036810,2013/12,2000/01/18,95122281,2172262,19024624
(주)에프에스티,036810,2014/12,2000/01/18,93279884,3037964,22282377
