회사명,거래소코드,회계년도,[제조]자산(*)(IFRS),[제조]부채(*)(IFRS),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
(주)갤럭시아에스엠,011420,2021/12,40900713,7850471,2967,27549644,10
(주)갤럭시아에스엠,011420,2021/12,40900713,7850471,2967,27549644,90
(주)경농,002100,2011/12,176741869,30724888,3035,21691750,90
(주)경농,002100,2011/12,176741869,30724888,3035,21691750,10
(주)경농,002100,2012/12,203467698,51967451,3233,21691750,10
(주)경농,002100,2012/12,203467698,51967451,3233,21691750,90
(주)경농,002100,2013/12,214988593,52292130,3548,21691750,90
(주)경농,002100,2013/12,214988593,52292130,3548,21691750,10
(주)경농,002100,2014/12,230870852,61871897,4775,21691750,10
(주)경농,002100,2014/12,230870852,61871897,4775,21691750,90
(주)경농,002100,2015/12,265109291,92052914,5166,21691750,90
(주)경농,002100,2015/12,265109291,92052914,5166,21691750,10
(주)경농,002100,2016/12,266622289,89899537,5960,21691750,10
(주)경농,002100,2016/12,266622289,89899537,5960,21691750,90
(주)경농,002100,2017/12,268967010,86007852,6068,21691750,10
(주)경농,002100,2017/12,268967010,86007852,6068,21691750,90
(주)경농,002100,2018/12,285031873,97965187,10290,21691750,10
(주)경농,002100,2018/12,285031873,97965187,10290,21691750,90
(주)경농,002100,2019/12,297197088,106304474,11285,21691750,90
(주)경농,002100,2019/12,297197088,106304474,11285,21691750,10
(주)경농,002100,2020/12,299102193,101836275,11952,21691750,10
(주)경농,002100,2020/12,299102193,101836275,11952,21691750,90
(주)경농,002100,2021/12,312930580,98782159,11657,19522575,90
(주)경농,002100,2021/12,312930580,98782159,11657,19522575,10
(주)경동나비엔,009450,2011/12,224373470,81105376,5938,12739510,90
(주)경동나비엔,009450,2011/12,224373470,81105376,5938,12739510,10
(주)경동나비엔,009450,2012/12,254627468,102426119,11967,12739510,90
(주)경동나비엔,009450,2012/12,254627468,102426119,11967,12739510,10
(주)경동나비엔,009450,2013/12,301475800,139981016,17670,12739510,10
(주)경동나비엔,009450,2013/12,301475800,139981016,17670,12739510,90
(주)경동나비엔,009450,2014/12,331089242,163104762,27376,12739510,90
(주)경동나비엔,009450,2014/12,331089242,163104762,27376,12739510,10
(주)경동나비엔,009450,2015/12,324848990,139640734,32607,12739510,90
(주)경동나비엔,009450,2015/12,324848990,139640734,32607,12739510,10
(주)경동나비엔,009450,2016/12,347643876,137450753,46607,12739510,10
(주)경동나비엔,009450,2016/12,347643876,137450753,46607,12739510,90
(주)경동나비엔,009450,2017/12,391400492,169371998,49703,12739510,10
(주)경동나비엔,009450,2017/12,391400492,169371998,49703,12739510,90
(주)경동나비엔,009450,2018/12,440513661,200157710,42863,12739510,90
(주)경동나비엔,009450,2018/12,440513661,200157710,42863,12739510,10
(주)경동나비엔,009450,2019/12,461607017,207047496,45613,12739510,90
(주)경동나비엔,009450,2019/12,461607017,207047496,45613,12739510,10
(주)경동나비엔,009450,2020/12,535511600,254061087,52652,13604730,90
(주)경동나비엔,009450,2020/12,535511600,254061087,52652,13604730,10
(주)경동나비엔,009450,2021/12,667507445,306568386,54382,14568592,90
(주)경동나비엔,009450,2021/12,667507445,306568386,54382,14568592,10
(주)경동도시가스,267290,2017/12,707917077,415288491,36411,4717063,90
(주)경동도시가스,267290,2017/12,707917077,415288491,36411,4717063,10
(주)경동도시가스,267290,2018/12,775880913,457120376,33776,4717063,90
(주)경동도시가스,267290,2018/12,775880913,457120376,33776,4717063,10
(주)경동도시가스,267290,2019/12,747453908,409752242,22523,5895406,90
(주)경동도시가스,267290,2019/12,747453908,409752242,22523,5895406,10
(주)경동도시가스,267290,2020/12,697182108,342313839,18879,5895406,90
(주)경동도시가스,267290,2020/12,697182108,342313839,18879,5895406,10
(주)경동도시가스,267290,2021/12,901837037,528176371,22727,5895406,90
(주)경동도시가스,267290,2021/12,901837037,528176371,22727,5895406,10
(주)경동인베스트,012320,2011/12,941176098,528263966,52086,3484800,90
(주)경동인베스트,012320,2011/12,941176098,528263966,52086,3484800,10
(주)경동인베스트,012320,2012/12,1168400020,699478024,76544,3484800,10
(주)경동인베스트,012320,2012/12,1168400020,699478024,76544,3484800,90
(주)경동인베스트,012320,2013/12,1161427092,644593509,94795,3484800,10
(주)경동인베스트,012320,2013/12,1161427092,644593509,94795,3484800,90
(주)경동인베스트,012320,2014/12,1101071366,540269309,110548,3484800,10
(주)경동인베스트,012320,2014/12,1101071366,540269309,110548,3484800,90
(주)경동인베스트,012320,2015/12,926392697,377864242,91324,3484800,90
(주)경동인베스트,012320,2015/12,926392697,377864242,91324,3484800,10
(주)경동인베스트,012320,2016/12,903818865,347571082,71919,3484800,90
(주)경동인베스트,012320,2016/12,903818865,347571082,71919,3484800,10
(주)경동인베스트,012320,2017/12,318031347,8242347,42855,2365023,90
(주)경동인베스트,012320,2017/12,318031347,8242347,42855,2365023,10
(주)경동인베스트,012320,2018/12,318776653,8354115,38347,2365023,10
(주)경동인베스트,012320,2018/12,318776653,8354115,38347,2365023,90
(주)경동인베스트,012320,2019/12,316572482,8263326,36020,2365023,10
(주)경동인베스트,012320,2019/12,316572482,8263326,36020,2365023,90
(주)경동인베스트,012320,2020/12,306973265,1447325,30002,2365023,90
(주)경동인베스트,012320,2020/12,306973265,1447325,30002,2365023,10
(주)경동인베스트,012320,2021/12,306026123,1198093,34902,2365023,90
(주)경동인베스트,012320,2021/12,306026123,1198093,34902,2365023,10
(주)경방,000050,2011/12,1331930968,655306746,95719,2080000,90
(주)경방,000050,2011/12,1331930968,655306746,95719,2080000,10
(주)경방,000050,2012/12,1301719900,631984460,100961,2080000,10
(주)경방,000050,2012/12,1301719900,631984460,100961,2080000,90
(주)경방,000050,2013/12,1261257414,575688238,111075,2492298,10
(주)경방,000050,2013/12,1261257414,575688238,111075,2492298,90
(주)경방,000050,2014/12,1275008413,623437994,186095,2741527,10
(주)경방,000050,2014/12,1275008413,623437994,186095,2741527,90
(주)경방,000050,2015/12,1259512344,587741479,179976,2741527,90
(주)경방,000050,2015/12,1259512344,587741479,179976,2741527,10
(주)경방,000050,2016/12,1237024388,546778844,16529,27415270,90
(주)경방,000050,2016/12,1237024388,546778844,16529,27415270,10
(주)경방,000050,2017/12,1199063663,488098740,13979,27415270,10
(주)경방,000050,2017/12,1199063663,488098740,13979,27415270,90
(주)경방,000050,2018/12,1226545382,497359673,10834,27415270,10
(주)경방,000050,2018/12,1226545382,497359673,10834,27415270,90
(주)경방,000050,2019/12,1296265431,555533558,9706,27415270,10
(주)경방,000050,2019/12,1296265431,555533558,9706,27415270,90
(주)경방,000050,2020/12,1212393834,452923943,11976,27415270,10
(주)경방,000050,2020/12,1212393834,452923943,11976,27415270,90
(주)경방,000050,2021/12,1214189554,447474370,13582,27415270,10
(주)경방,000050,2021/12,1214189554,447474370,13582,27415270,90
(주)경보제약,214390,2015/12,195488457,72671307,13893,23906860,10
(주)경보제약,214390,2015/12,195488457,72671307,13893,23906860,90
(주)경보제약,214390,2016/12,203735980,74333640,13062,23906860,90
(주)경보제약,214390,2016/12,203735980,74333640,13062,23906860,10
(주)경보제약,214390,2017/12,204869399,63359803,12755,23906860,90
(주)경보제약,214390,2017/12,204869399,63359803,12755,23906860,10
(주)경보제약,214390,2018/12,221622993,72610828,10350,23906860,10
(주)경보제약,214390,2018/12,221622993,72610828,10350,23906860,90
(주)경보제약,214390,2019/12,237816742,88653237,8279,23906860,90
(주)경보제약,214390,2019/12,237816742,88653237,8279,23906860,10
(주)경보제약,214390,2020/12,253239177,97182383,16757,23906860,90
(주)경보제약,214390,2020/12,253239177,97182383,16757,23906860,10
(주)경보제약,214390,2021/12,236979153,91278423,9585,23906860,10
(주)경보제약,214390,2021/12,236979153,91278423,9585,23906860,90
(주)경인양행,012610,2011/12,245825940,86943667,3692,37500000,90
(주)경인양행,012610,2011/12,245825940,86943667,3692,37500000,10
(주)경인양행,012610,2012/12,241045608,78932783,2726,37500000,10
(주)경인양행,012610,2012/12,241045608,78932783,2726,37500000,90
(주)경인양행,012610,2013/12,274570963,96496450,4190,40396365,90
(주)경인양행,012610,2013/12,274570963,96496450,4190,40396365,10
(주)경인양행,012610,2014/12,267331084,80897578,4190,40396365,10
(주)경인양행,012610,2014/12,267331084,80897578,4190,40396365,90
(주)경인양행,012610,2015/12,273778266,87875136,3485,40396365,90
(주)경인양행,012610,2015/12,273778266,87875136,3485,40396365,10
(주)경인양행,012610,2016/12,290035389,99013669,4644,40396365,90
(주)경인양행,012610,2016/12,290035389,99013669,4644,40396365,10
(주)경인양행,012610,2017/12,296909084,106064982,5446,40396365,90
(주)경인양행,012610,2017/12,296909084,106064982,5446,40396365,10
(주)경인양행,012610,2018/12,344908257,146670857,5558,40396365,90
(주)경인양행,012610,2018/12,344908257,146670857,5558,40396365,10
(주)경인양행,012610,2019/12,381063538,179977211,7502,40786365,10
(주)경인양행,012610,2019/12,381063538,179977211,7502,40786365,90
(주)경인양행,012610,2020/12,386097816,194513287,7015,41276365,10
(주)경인양행,012610,2020/12,386097816,194513287,7015,41276365,90
(주)경인양행,012610,2021/12,462114130,253803644,6482,41576365,90
(주)경인양행,012610,2021/12,462114130,253803644,6482,41576365,10
(주)고려시멘트,198440,2014/12,,,2035,7000000,10
(주)고려시멘트,198440,2014/12,,,2035,7000000,90
(주)고려시멘트,198440,2015/12,,,2017,7000000,10
(주)고려시멘트,198440,2015/12,,,2017,7000000,90
(주)고려시멘트,198440,2016/12,,,2004,7000000,10
(주)고려시멘트,198440,2016/12,,,2004,7000000,90
(주)고려시멘트,198440,2017/12,115881620,38487512,1747,30479960,10
(주)고려시멘트,198440,2017/12,115881620,38487512,1747,30479960,90
(주)고려시멘트,198440,2018/12,127536833,41025871,2597,31979960,90
(주)고려시멘트,198440,2018/12,127536833,41025871,2597,31979960,10
(주)고려시멘트,198440,2019/12,127035573,38590195,3037,31979960,10
(주)고려시멘트,198440,2019/12,127035573,38590195,3037,31979960,90
(주)고려시멘트,198440,2020/12,115337527,22975393,3080,31979960,10
(주)고려시멘트,198440,2020/12,115337527,22975393,3080,31979960,90
(주)고려시멘트,198440,2021/12,146783492,29632628,3888,31979960,90
(주)고려시멘트,198440,2021/12,146783492,29632628,3888,31979960,10
(주)고바이오랩,348150,2020/12,55675224,1541278,40124,15518506,90
(주)고바이오랩,348150,2020/12,55675224,1541278,40124,15518506,10
(주)고바이오랩,348150,2021/12,100242225,12856891,20564,18022274,90
(주)고바이오랩,348150,2021/12,100242225,12856891,20564,16270559,10
(주)고바이오랩,348150,2021/12,100242225,12856891,20564,1751715,20
(주)고영테크놀러지,098460,2011/12,87017886,16635495,30926,8625888,90
(주)고영테크놀러지,098460,2011/12,87017886,16635495,30926,8625888,10
(주)고영테크놀러지,098460,2012/12,103019642,18928736,28103,8954134,90
(주)고영테크놀러지,098460,2012/12,103019642,18928736,28103,8954134,10
(주)고영테크놀러지,098460,2013/12,121329325,21277632,27220,8955634,90
(주)고영테크놀러지,098460,2013/12,121329325,21277632,27220,8955634,10
(주)고영테크놀러지,098460,2014/12,141873467,23524948,40893,13436451,90
(주)고영테크놀러지,098460,2014/12,141873467,23524948,40893,13436451,10
(주)고영테크놀러지,098460,2015/12,160170850,26600137,35579,13637951,10
(주)고영테크놀러지,098460,2015/12,160170850,26600137,35579,13637951,90
(주)고영테크놀러지,098460,2016/12,194332855,36760049,44831,13668951,10
(주)고영테크놀러지,098460,2016/12,194332855,36760049,44831,13668951,90
(주)고영테크놀러지,098460,2017/12,205696350,40860118,84000,13685951,10
(주)고영테크놀러지,098460,2017/12,205696350,40860118,84000,13685951,90
(주)고영테크놀러지,098460,2018/12,279985447,50714272,82958,13687951,10
(주)고영테크놀러지,098460,2018/12,279985447,50714272,82958,13687951,90
(주)고영테크놀러지,098460,2019/12,308020011,55999383,102755,13717951,10
(주)고영테크놀러지,098460,2019/12,308020011,55999383,102755,13717951,90
(주)고영테크놀러지,098460,2020/12,303115486,50452865,97190,13730951,10
(주)고영테크놀러지,098460,2020/12,303115486,50452865,97190,13730951,90
(주)고영테크놀러지,098460,2021/12,366774976,81333736,21923,68654755,90
(주)고영테크놀러지,098460,2021/12,366774976,81333736,21923,68654755,10
(주)골드앤에스,035290,2011/12,46347129,23709321,449,51658079,90
(주)골드앤에스,035290,2011/12,46347129,23709321,449,51658079,10
(주)골드앤에스,035290,2012/12,51062616,24809934,462,71639364,90
(주)골드앤에스,035290,2012/12,51062616,24809934,462,71639364,10
(주)골드앤에스,035290,2013/12,34508798,24695648,192,71639364,10
(주)골드앤에스,035290,2013/12,34508798,24695648,192,71639364,90
(주)골드앤에스,035290,2014/12,28884288,19800028,3014,12155384,10
(주)골드앤에스,035290,2014/12,28884288,19800028,3014,12155384,90
(주)골드앤에스,035290,2015/12,23597566,8605906,6038,19704041,10
(주)골드앤에스,035290,2015/12,23597566,8605906,6038,19704041,90
(주)골드앤에스,035290,2016/12,18296141,4193998,3572,20034620,90
(주)골드앤에스,035290,2016/12,18296141,4193998,3572,20034620,10
(주)골드앤에스,035290,2017/12,16994788,3890051,5037,22173875,10
(주)골드앤에스,035290,2017/12,16994788,3890051,5037,22173875,90
(주)골드앤에스,035290,2018/12,42472631,28605618,3146,22761247,90
(주)골드앤에스,035290,2018/12,42472631,28605618,3146,22761247,10
(주)골드앤에스,035290,2020/12,20634172,6145524,11750,36223910,10
(주)골드앤에스,035290,2020/12,20634172,6145524,11750,36223910,90
(주)골드앤에스,035290,2021/12,26144813,10878378,1305,36223910,90
(주)골드앤에스,035290,2021/12,26144813,10878378,1305,36223910,10
(주)골드퍼시픽,038530,2011/12,27473520,5643796,1129,22354839,10
(주)골드퍼시픽,038530,2011/12,27473520,5643796,1129,22354839,90
(주)골드퍼시픽,038530,2012/12,29861540,6933139,1142,23180526,10
(주)골드퍼시픽,038530,2012/12,29861540,6933139,1142,23180526,90
(주)골드퍼시픽,038530,2013/12,30517744,13401333,872,25706927,10
(주)골드퍼시픽,038530,2013/12,30517744,13401333,872,25706927,90
(주)골드퍼시픽,038530,2014/12,31936409,15034120,998,35107470,90
(주)골드퍼시픽,038530,2014/12,31936409,15034120,998,35107470,10
(주)골드퍼시픽,038530,2015/12,27495738,7380179,1814,53032282,10
(주)골드퍼시픽,038530,2015/12,27495738,7380179,1814,53032282,90
(주)골드퍼시픽,038530,2016/12,11122066,9232425,762,58513516,10
(주)골드퍼시픽,038530,2016/12,11122066,9232425,762,58513516,90
(주)골드퍼시픽,038530,2017/12,26567967,21203473,3930,6655713,10
(주)골드퍼시픽,038530,2017/12,26567967,21203473,3930,6655713,90
(주)골드퍼시픽,038530,2018/12,37288362,17201663,1491,17136344,10
(주)골드퍼시픽,038530,2018/12,37288362,17201663,1491,17136344,90
(주)골드퍼시픽,038530,2019/12,72945743,51876425,1574,33858959,90
(주)골드퍼시픽,038530,2019/12,72945743,51876425,1574,33858959,10
(주)골드퍼시픽,038530,2020/12,71420104,11682284,1504,66197245,10
(주)골드퍼시픽,038530,2020/12,71420104,11682284,1504,66197245,90
(주)골드퍼시픽,038530,2021/12,87388934,24404597,1284,83267529,90
(주)골드퍼시픽,038530,2021/12,87388934,24404597,1284,83267529,10
(주)골프존,215000,2015/12,171629353,66566259,89733,6275415,10
(주)골프존,215000,2015/12,171629353,66566259,89733,0,20
(주)골프존,215000,2015/12,171629353,66566259,89733,6275415,90
(주)골프존,215000,2016/12,177635830,61749251,65881,6275415,90
(주)골프존,215000,2016/12,177635830,61749251,65881,0,20
(주)골프존,215000,2016/12,177635830,61749251,65881,6275415,10
(주)골프존,215000,2017/12,239011847,57616911,46079,0,20
(주)골프존,215000,2017/12,239011847,57616911,46079,6275415,90
(주)골프존,215000,2017/12,239011847,57616911,46079,6275415,10
(주)골프존,215000,2018/12,254578679,57141835,34539,0,20
(주)골프존,215000,2018/12,254578679,57141835,34539,6275415,90
(주)골프존,215000,2018/12,254578679,57141835,34539,6275415,10
(주)골프존,215000,2019/12,304860836,99331248,69515,6275415,10
(주)골프존,215000,2019/12,304860836,99331248,69515,0,20
(주)골프존,215000,2019/12,304860836,99331248,69515,6275415,90
(주)골프존,215000,2020/12,348043074,119465961,69748,6275415,90
(주)골프존,215000,2020/12,348043074,119465961,69748,0,20
(주)골프존,215000,2020/12,348043074,119465961,69748,6275415,10
(주)골프존,215000,2021/12,453214136,164517688,168223,0,20
(주)골프존,215000,2021/12,453214136,164517688,168223,6275415,90
(주)골프존,215000,2021/12,453214136,164517688,168223,6275415,10
(주)골프존뉴딘홀딩스,121440,2011/12,373246120,25141723,50407,12283023,90
(주)골프존뉴딘홀딩스,121440,2011/12,373246120,25141723,50407,0,20
(주)골프존뉴딘홀딩스,121440,2011/12,373246120,25141723,50407,12283023,10
(주)골프존뉴딘홀딩스,121440,2012/12,512614848,101615001,62461,12283023,90
(주)골프존뉴딘홀딩스,121440,2012/12,512614848,101615001,62461,0,20
(주)골프존뉴딘홀딩스,121440,2012/12,512614848,101615001,62461,12283023,10
