회사명,거래소코드,회계년도,외국인_주식분포비율,외국인_주식수,보통주식비율,보통주식수
(주)무학,033920,2014/12,15.65,4302526,59.03,16234513
(주)무학,033920,2015/12,15.66,4401235,59.04,16590925
(주)무학,033920,2016/12,14.31,4077186,59.82,17049510
(주)무학,033920,2017/12,17.21,4903924,60.51,17244592
(주)무학,033920,2018/12,20.45,5829647,60.61,17273370
(주)무학,033920,2019/12,18.49,5268695,61.14,17424728
(주)무학,033920,2020/12,15.25,4346706,61.24,17454728
(주)무학,033920,2021/12,14.71,4193628,61.46,17516228
(주)미래SCI,028040,2011/12,0,18,40.64,3215399
(주)미래SCI,028040,2012/12,0,18,40.61,3215399
(주)미래SCI,028040,2013/12,0.1,10281,43.95,7471902
(주)미래SCI,028040,2014/12,0.46,172490,21.98,8219071
(주)미래SCI,028040,2015/12,0.62,78822,32.99,5175964
(주)미래SCI,028040,2016/12,1.5,275460,12.95,2384712
(주)미래SCI,028040,2017/12,0.98,202750,10.4,2160074
(주)미래SCI,028040,2018/12,2.32,714578,13.99,4310345
(주)미래SCI,028040,2019/12,2.67,1133110,5.72,2572306
(주)미래생명자원,218150,2015/12,0.26,9247,12.13,428193
(주)미래생명자원,218150,2016/12,0.15,5247,8.11,286341
(주)미래생명자원,218150,2017/12,0.23,39774,66.67,11399949
(주)미래생명자원,218150,2018/12,0.3,55886,60.19,11239184
(주)미래생명자원,218150,2019/12,0.49,91482,60.28,11254384
(주)미래생명자원,218150,2020/12,1.14,212191,60.28,11254384
(주)미래생명자원,218150,2021/12,2.66,496851,60.29,11257231
(주)미래아이앤지,007120,2011/12,0,0,28.82,6655696
(주)미래아이앤지,007120,2012/12,0.25,57980,14.02,3236478
(주)미래아이앤지,007120,2013/12,0.79,186537,9.81,2320112
(주)미래아이앤지,007120,2014/12,0.54,284780,33.93,18165813
(주)미래아이앤지,007120,2015/12,0.17,101042,29.52,17165813
(주)미래아이앤지,007120,2016/12,0.67,402414,19.34,12296414
(주)미래아이앤지,007120,2017/12,0.43,444936,24.76,25644610
(주)미래아이앤지,007120,2018/12,0.76,788820,24.76,25644610
(주)미래아이앤지,007120,2019/12,1.21,1566357,24.76,32055762
(주)미래아이앤지,007120,2020/12,1.46,1892247,24.76,32055762
(주)미래아이앤지,007120,2021/12,4.38,5666931,13.34,17271160
(주)미래자원엠엘,233190,2015/12,,,86,2580000
(주)미래자원엠엘,233190,2016/12,,,83.99,2519989
(주)미래컴퍼니,049950,2011/12,1.19,90917,54.4,4167607
(주)미래컴퍼니,049950,2012/12,0.62,47459,54.35,4164073
(주)미래컴퍼니,049950,2013/12,0.23,17745,54.13,4146973
(주)미래컴퍼니,049950,2014/12,0.29,22474,54.13,4146973
(주)미래컴퍼니,049950,2015/12,0.41,31646,51,3906973
(주)미래컴퍼니,049950,2016/12,0.75,57168,51,3906973
(주)미래컴퍼니,049950,2017/12,1.94,148856,51.03,3909043
(주)미래컴퍼니,049950,2018/12,10.37,815425,47.25,3716313
(주)미래컴퍼니,049950,2019/12,9.6,781691,47.46,3865497
(주)미래컴퍼니,049950,2020/12,1.36,113567,47.61,3981294
(주)미래컴퍼니,049950,2021/12,1.02,85603,35.12,2937011
(주)미래테크놀로지,213090,2015/12,2.85,156550,75.45,4150000
(주)미래테크놀로지,213090,2016/12,0.16,8929,73.35,4034000
(주)미래테크놀로지,213090,2017/12,1.28,70333,63.45,3884000
(주)미래테크놀로지,213090,2018/12,0.38,23017,63.45,3884000
(주)미래테크놀로지,213090,2019/12,0.38,23477,63.45,3884000
(주)미래테크놀로지,213090,2020/12,0.25,15551,66.14,4048700
(주)미애부,225850,2015/12,,,61.6,1878560
(주)미애부,225850,2016/12,,,61.3,1870774
(주)미애부,225850,2017/12,,,61.35,1870774
(주)미애부,225850,2018/12,,,63.64,2120774
(주)미애부,225850,2019/12,,,63.64,2120774
(주)미애부,225850,2020/12,,,60.92,2030120
(주)미애부,225850,2021/12,,,73.66,3682166
(주)미코,059090,2011/12,0.38,90592,24.96,5967746
(주)미코,059090,2012/12,0.11,26174,24.4,5834688
(주)미코,059090,2013/12,0.29,70030,33.15,7928269
(주)미코,059090,2014/12,0.26,62850,32.55,7790263
(주)미코,059090,2015/12,1.26,327408,29.74,7713186
(주)미코,059090,2016/12,2.92,802051,24.04,6747140
(주)미코,059090,2017/12,4.77,1493870,18.7,5856865
(주)미코,059090,2018/12,4.25,1330162,18.83,5896865
(주)미코,059090,2019/12,4.15,1300963,18.48,5787608
(주)미코,059090,2020/12,5.26,1646399,18.45,5779072
(주)미코,059090,2021/12,5.38,1797379,19.16,6403125
(주)미코바이오메드,214610,2020/12,0,0,32.77,5949200
(주)미코바이오메드,214610,2021/12,0,0,32.64,5972080
(주)미투온,201490,2016/12,0,0,20.12,6059906
(주)미투온,201490,2017/12,0,0,24.53,7602349
(주)미투온,201490,2018/12,5.23,1636243,24.18,7558132
(주)미투온,201490,2019/12,6.22,1945391,24.18,7558132
(주)미투온,201490,2020/12,6.6,2063020,23.41,7319965
(주)미투온,201490,2021/12,3.31,1034025,21.59,6749983
(주)바른손,018700,2011/03,0,0,28.69,5677588
(주)바른손,018700,2012/03,0,0,17.52,4117588
(주)바른손,018700,2013/03,0,0,16.15,4117588
(주)바른손,018700,2014/03,0,0,21.36,6768626
(주)바른손,018700,2015/03,0,0,20.29,6768626
(주)바른손,018700,2016/03,0,0,22.95,2646144
(주)바른손,018700,2017/03,0,0,20.24,2814097
(주)바른손,018700,2018/03,0,0,20.65,2871263
(주)바른손,018700,2019/03,0,0,32.86,5394263
(주)바른손,018700,2020/03,0,0,38.34,11299252
(주)바른손,018700,2020/12,0,0,38.34,11299252
(주)바른손,018700,2021/12,0,0,35.59,11165899
(주)바른손이앤에이,035620,2011/12,3.77,1122690,27.21,8096408
(주)바른손이앤에이,035620,2012/12,1.4,462465,19.93,6603628
(주)바른손이앤에이,035620,2013/12,0.89,304753,20.73,7086215
(주)바른손이앤에이,035620,2014/12,4.26,2527245,18.66,11364923
(주)바른손이앤에이,035620,2015/12,1.05,695668,23.72,15668813
(주)바른손이앤에이,035620,2016/12,0.79,531102,23.07,15458520
(주)바른손이앤에이,035620,2017/12,2.65,1799016,23.19,15734204
(주)바른손이앤에이,035620,2018/12,1.35,948327,29.66,20871796
(주)바른손이앤에이,035620,2019/12,1.81,1274825,29.27,20670721
(주)바른손이앤에이,035620,2020/12,1.26,923537,28.13,20669851
(주)바른손이앤에이,035620,2021/12,5.14,3780052,27.76,20669851
(주)바이넥스,053030,2011/12,0.06,11398,12.89,2418100
(주)바이넥스,053030,2012/12,0.14,32776,14.93,3567737
(주)바이넥스,053030,2013/12,13.2,3391300,18.36,4716980
(주)바이넥스,053030,2014/12,16.63,4353402,17.8,4716980
(주)바이넥스,053030,2015/12,3.39,1054638,11.04,3430405
(주)바이넥스,053030,2016/12,3.35,1047346,11.12,3480405
(주)바이넥스,053030,2017/12,5.18,1620715,11.2,3505755
(주)바이넥스,053030,2018/12,9.22,2924554,11.05,3505755
(주)바이넥스,053030,2019/12,9.41,2988069,11.08,3516305
(주)바이넥스,053030,2020/12,6.66,2114325,11.08,3516305
(주)바이넥스,053030,2021/12,5.74,1822281,11.07,3516305
(주)바이브컴퍼니,301300,2020/12,0.67,36015,40.03,2159054
(주)바이브컴퍼니,301300,2021/12,1.65,89027,39.44,2185094
(주)바이오니아,064550,2011/12,0.08,9787,32.63,4089957
(주)바이오니아,064550,2012/12,0.54,68224,32.08,4022683
(주)바이오니아,064550,2013/12,2.64,342960,31,4031717
(주)바이오니아,064550,2014/12,4,560351,28.77,4031608
(주)바이오니아,064550,2015/12,2.53,388134,26.3,4031303
(주)바이오니아,064550,2016/12,2.1,337897,25,4031303
(주)바이오니아,064550,2017/12,3.21,661370,20.37,4200864
(주)바이오니아,064550,2018/12,4.86,1002667,20.28,4183220
(주)바이오니아,064550,2019/12,4.86,1082382,18.8,4183220
(주)바이오니아,064550,2020/12,10.47,2632024,16.22,4089992
(주)바이오니아,064550,2021/12,6.66,1718806,17.49,4513037
(주)바이오다인,314930,2021/12,1.58,97436,49.22,3036143
(주)바이오로그디바이스,208710,2014/12,1.99,101622,9.42,480518
(주)바이오로그디바이스,208710,2015/12,0,0,80,20402512
(주)바이오로그디바이스,208710,2016/12,0.12,31527,34.12,9347233
(주)바이오로그디바이스,208710,2017/12,1.39,381208,26.2,7175868
(주)바이오로그디바이스,208710,2018/12,2.48,682653,24.33,6707233
(주)바이오로그디바이스,208710,2019/12,2.02,583826,26.38,7615900
(주)바이오로그디바이스,208710,2020/12,1.52,438438,24.08,6952372
(주)바이오로그디바이스,208710,2021/12,1.58,654612,10.14,4200000
(주)바이오빌,065940,2011/12,0.87,86555,15.98,1598042
(주)바이오빌,065940,2012/12,0.66,66111,15.98,1598042
(주)바이오빌,065940,2013/12,0.41,57691,16.6,2338527
(주)바이오빌,065940,2014/12,0.17,23876,16.6,2338527
(주)바이오빌,065940,2015/12,0.39,59704,19.18,2901785
(주)바이오빌,065940,2016/12,0.15,32183,10.76,2247191
(주)바이오빌,065940,2017/12,1.05,247234,11.04,2600426
(주)바이오빌,065940,2018/12,0,0,12.41,5461496
(주)바이오빌,065940,2019/12,0.86,376326,12.41,5461496
(주)바이오솔루션,086820,2018/12,0,0,19.89,1561039
(주)바이오솔루션,086820,2019/12,1.77,142043,21.43,1722339
(주)바이오솔루션,086820,2020/12,1.92,155392,21.26,1720339
(주)바이오솔루션,086820,2021/12,1.91,154755,19.62,1591039
(주)바이오스마트,038460,2011/12,0.06,6444,15.05,1654210
(주)바이오스마트,038460,2012/12,0.06,7272,14.59,1654210
(주)바이오스마트,038460,2013/12,0.44,56617,12.92,1654210
(주)바이오스마트,038460,2014/12,2.43,349673,12.58,1808504
(주)바이오스마트,038460,2015/12,0.57,95475,20.29,3370701
(주)바이오스마트,038460,2016/12,1.6,278297,19.34,3370701
(주)바이오스마트,038460,2017/12,1.81,320749,19.05,3370701
(주)바이오스마트,038460,2018/12,3.26,651704,21.59,4313572
(주)바이오스마트,038460,2019/12,2.67,534328,23.28,4661145
(주)바이오스마트,038460,2020/12,1.86,373365,23.2,4661145
(주)바이오스마트,038460,2021/12,1.29,258241,23.2,4661145
(주)바이오톡스텍,086040,2011/12,8.6,827499,18.8,1808466
(주)바이오톡스텍,086040,2012/12,7.48,839094,16.57,1859540
(주)바이오톡스텍,086040,2013/12,0.91,101904,16.29,1828351
(주)바이오톡스텍,086040,2014/12,0.76,109067,16.06,2312731
(주)바이오톡스텍,086040,2015/12,1.19,171698,16.04,2312731
(주)바이오톡스텍,086040,2016/12,0.74,106095,16.34,2336731
(주)바이오톡스텍,086040,2017/12,1.64,237465,16.27,2360731
(주)바이오톡스텍,086040,2018/12,4.51,656611,15.96,2324616
(주)바이오톡스텍,086040,2019/12,2.95,430084,15.95,2326616
(주)바이오톡스텍,086040,2020/12,5.54,810178,15.87,2321616
(주)바이오톡스텍,086040,2021/12,1.79,262549,15.83,2321616
(주)바텍,043150,2011/12,4.45,661258,46.89,6967494
(주)바텍,043150,2012/12,1.09,161372,51.81,7695350
(주)바텍,043150,2013/12,1.19,176672,56.43,8382942
(주)바텍,043150,2014/12,5.46,811393,55.34,8220030
(주)바텍,043150,2015/12,10.8,1604285,53.72,7979701
(주)바텍,043150,2016/12,15.69,2331150,53.71,7977701
(주)바텍,043150,2017/12,18.53,2752803,53.65,7969279
(주)바텍,043150,2018/12,20.47,3040460,53.65,7969279
(주)바텍,043150,2019/12,24.07,3575789,53.68,7975374
(주)바텍,043150,2020/12,19.46,2890634,53.55,7955753
(주)바텍,043150,2021/12,29.28,4349867,53.55,7955753
(주)박셀바이오,323990,2020/12,0.27,20133,27.43,2063870
(주)박셀바이오,323990,2021/12,2.77,420958,30.95,4711842
(주)방림,003610,2011/09,1.43,60470,38.09,1611815
(주)방림,003610,2012/09,1.16,49140,38.09,1611815
(주)방림,003610,2013/09,1.32,55690,37.79,1599125
(주)방림,003610,2014/09,0.54,22910,37.79,1599125
(주)방림,003610,2015/09,2.12,89852,38.32,1621635
(주)방림,003610,2016/09,1.48,62594,38.32,1621521
(주)방림,003610,2017/09,1.1,46570,38.58,1632401
(주)방림,003610,2018/09,1.5,63385,38.13,1613473
(주)방림,003610,2019/09,0.86,364336,38.03,16092000
(주)방림,003610,2020/09,1.17,494288,38.69,16371482
(주)방림,003610,2021/09,1.94,822895,38.67,16362947
(주)배럴,267790,2018/12,0.34,26674,48.49,3763639
(주)배럴,267790,2019/12,1.95,152615,48.14,3763639
(주)배럴,267790,2020/12,0.6,47379,47.73,3763639
(주)배럴,267790,2021/12,0.98,77353,28.44,2242342
(주)배명금속,011800,2011/12,0.64,613703,11.09,10558690
(주)백금티앤에이,046310,2011/12,0.06,4222,34.1,2365660
(주)백금티앤에이,046310,2012/12,0.02,1600,34.1,2365660
(주)백금티앤에이,046310,2013/12,0.01,600,29.5,2045260
(주)백금티앤에이,046310,2014/12,0.06,6709,29.8,3414489
(주)백금티앤에이,046310,2015/12,0.1,11290,28.4,3255924
(주)백금티앤에이,046310,2016/12,0.97,139036,25.64,3669905
(주)백금티앤에이,046310,2017/12,0.67,95318,25.64,3669905
(주)백금티앤에이,046310,2018/12,3.86,587764,25.56,3887949
(주)백금티앤에이,046310,2019/12,6.98,1081154,24.74,3831905
(주)백금티앤에이,046310,2020/12,2.18,358590,24.26,3983404
(주)백금티앤에이,046310,2021/12,5.21,855156,24.26,3983404
(주)백산,035150,2011/12,0.27,65540,57.74,13971500
(주)백산,035150,2012/12,1.35,327480,57.99,14034270
(주)백산,035150,2013/12,5.36,1297805,54.78,13257940
(주)백산,035150,2014/12,0.61,147690,54.76,13250940
(주)백산,035150,2015/12,0.91,220286,54.34,13150469
(주)백산,035150,2016/12,7.93,1918807,52.09,12605858
(주)백산,035150,2017/12,4.36,1054920,52.13,12615858
(주)백산,035150,2018/12,4.17,1009689,52.54,12713531
(주)백산,035150,2019/12,5.64,1366003,52.12,12613531
(주)백산,035150,2020/12,2.57,621904,52.18,12627994
(주)백산,035150,2021/12,2.9,702806,52.05,12595923
(주)밸로프,331520,2019/12,0.55,21419,10.31,400000
(주)밸로프,331520,2020/12,0.08,3127,10.31,400000
(주)밸로프,331520,2021/12,0.02,792,10.31,400000
(주)버킷스튜디오,066410,2011/12,0.01,3716,47.32,22034297
(주)버킷스튜디오,066410,2012/12,0.16,87153,57.35,30330994
(주)버킷스튜디오,066410,2013/12,0.05,25429,53.57,28330994
(주)버킷스튜디오,066410,2014/12,0.32,196112,60.18,37112341
(주)버킷스튜디오,066410,2015/12,0.8,491256,60.18,37112341
(주)버킷스튜디오,066410,2016/12,0.28,172880,60.18,37112341
(주)버킷스튜디오,066410,2017/12,10.87,6700593,46.56,28719008
(주)버킷스튜디오,066410,2018/12,6.69,4494798,21.03,4932080
(주)버킷스튜디오,066410,2019/12,0.79,244989,40.09,12389707
(주)버킷스튜디오,066410,2020/12,0.8,281093,34.5,12056688
(주)버킷스튜디오,066410,2021/12,0.88,478897,36.35,21255595
(주)베노홀딩스,206400,2014/12,0.18,10000,8.65,476000
(주)베노홀딩스,206400,2015/12,3.97,1039151,52.23,13681832
(주)베노홀딩스,206400,2016/12,0.93,252242,40.79,11092278
(주)베노홀딩스,206400,2017/12,0.98,266949,29.33,12958411
(주)베노홀딩스,206400,2018/12,0,0,11.71,5320305
(주)베노홀딩스,206400,2019/12,0,0,18.19,15151515
(주)베노홀딩스,206400,2020/12,0,0,17.61,3915151
(주)베노홀딩스,206400,2021/12,0,0,20.77,5673675
(주)베셀,177350,2015/12,0.59,32413,25.8,1407970
(주)베셀,177350,2016/12,0.85,95389,24.51,2743142
(주)베셀,177350,2017/12,1.46,162869,24.41,2732584
(주)베셀,177350,2018/12,0.67,74960,24,2685715
(주)베셀,177350,2019/12,1.81,202990,23.25,2601715
(주)베셀,177350,2020/12,1.79,200538,28.74,3216253
(주)베셀,177350,2021/12,1.33,154600,28.35,3297259
(주)베스파,299910,2018/12,0,0,41.4,3300000
(주)베스파,299910,2019/12,0.28,22117,41.2,3300000
(주)베스파,299910,2020/12,0.86,69192,41.2,3325416
(주)벽산,007210,2011/12,2.95,202216,45.22,3100606
(주)벽산,007210,2012/12,2.19,1502640,27.26,18692070
(주)벽산,007210,2013/12,3.08,2112630,25.52,17497420
(주)벽산,007210,2014/12,5.99,4105072,25.53,17505150
(주)벽산,007210,2015/12,7.56,5180412,25.56,17525210
(주)벽산,007210,2016/12,11.37,7795486,25.57,17528300
(주)벽산,007210,2017/12,11.01,7548171,25.58,17536670
(주)벽산,007210,2018/12,10.73,7357585,25.49,17476280
(주)벽산,007210,2019/12,6.67,4570288,25.49,17481559
(주)벽산,007210,2020/12,5.57,3815468,30.27,20754306
(주)벽산,007210,2021/12,4.11,2816822,29.3,20091127
(주)보광산업,225530,2015/12,0.01,823,69.63,8000000
(주)보광산업,225530,2016/12,0.21,49251,72.31,16616539
(주)보광산업,225530,2017/12,0.26,88911,72.18,24879807
(주)보광산업,225530,2018/12,0.71,246366,72.18,24879807
(주)보광산업,225530,2019/12,1.5,538819,69.38,24879807
(주)보광산업,225530,2020/12,0.47,170027,68.9,24879807
(주)보광산업,225530,2021/12,3.64,1323833,68.48,24884807
(주)보광티에스,066690,2011/12,0,0,13.27,5021449
(주)보라티알,250000,2017/12,0.19,12688,73.51,4962753
(주)보라티알,250000,2018/12,0.65,43588,73.71,4976052
(주)보라티알,250000,2019/12,2.33,157321,73.71,4976052
(주)보라티알,250000,2020/12,1.86,125830,73.51,4962753
(주)보라티알,250000,2021/12,0.87,58401,69.6,4698753
(주)보락,002760,2011/12,0.23,27160,45.88,5496240
(주)보락,002760,2012/12,0.97,116600,45.88,5496240
(주)보락,002760,2013/12,1.27,151600,45.88,5496240
(주)보락,002760,2014/12,0.46,54634,42.03,5035340
(주)보락,002760,2015/12,0.62,74433,42.03,5035340
(주)보락,002760,2016/12,2.25,269991,40.88,4897340
(주)보락,002760,2017/12,0.96,572392,40.88,24486700
(주)보락,002760,2018/12,1.52,909374,33.22,19902700
(주)보락,002760,2019/12,1.18,704228,33.22,19902700
(주)보락,002760,2020/12,0.63,375686,33.3,19946700
(주)보락,002760,2021/12,2.01,1206816,33.34,19982350
(주)보령,003850,2011/12,4.4,292325,50.8,3378695
(주)보령,003850,2012/12,4.16,289873,48.31,3370360
(주)보령,003850,2013/12,5.45,398413,48.39,3538978
(주)보령,003850,2014/12,10.36,794729,48.46,3716499
(주)보령,003850,2015/12,8.2,658925,49.16,3952277
(주)보령,003850,2016/12,6.47,545189,49.23,4150332
(주)보령,003850,2017/12,4.63,409678,52.39,4630838
(주)보령,003850,2018/12,8.7,3845334,52.9,23383690
(주)보령,003850,2019/12,12.9,5703909,52.75,23316182
(주)보령,003850,2020/12,7.79,3709632,57.2,27236992
(주)보령,003850,2021/12,7.14,4906894,53.81,36958879
(주)보루네오가구,004740,2011/12,0.03,2639,48.47,4660439
(주)보루네오가구,004740,2012/12,0.39,123569,33.27,10666666
(주)보루네오가구,004740,2013/12,0.23,74149,16.8,3788105
(주)보루네오가구,004740,2014/12,0.7,158153,14.71,3316716
(주)보루네오가구,004740,2015/12,0.16,62588,15.27,6104219
(주)보루네오가구,004740,2016/12,0.16,64236,20.79,8312898
(주)본느,226340,2015/12,1.03,66953,9.09,590756
(주)본느,226340,2016/12,0.4,25742,9.49,617449
(주)본느,242420,2016/12,,,74.7,2422500
(주)본느,226340,2017/12,0.4,25742,6.95,451855
(주)본느,242420,2017/12,,,71.92,2332500
(주)본느,226340,2018/12,0.21,62459,55.9,16254700
(주)본느,226340,2019/12,1.31,402536,52.95,16254700
(주)본느,226340,2020/12,0.83,254564,52.95,16254700
(주)본느,226340,2021/12,1.32,404971,52.01,15964700
(주)부-스타,008470,2011/12,0.56,45876,46.95,3830824
(주)부-스타,008470,2012/12,0.4,32809,42.48,3466672
(주)부-스타,008470,2013/12,0.48,38841,35.47,2894326
(주)부-스타,008470,2014/12,1.2,100152,36.8,3069926
(주)부-스타,008470,2015/12,2.66,222207,37.64,3139817
(주)부-스타,008470,2016/12,1.43,120446,36.12,3036090
(주)부-스타,008470,2017/12,2.22,186401,36.12,3036090
(주)부-스타,008470,2018/12,1.05,88283,36.15,3038579
(주)부-스타,008470,2019/12,1.97,165562,37.33,3137535
(주)부-스타,008470,2020/12,1.86,156223,38.23,3213491
(주)부-스타,008470,2021/12,4.08,343208,38.11,3203105
