,회사명,거래소코드,회계년도,WW지수
5409,(주)오디텍,080520,2021,2.217645166757185
5410,(주)오뚜기,007310,2011,-0.46289914498740414
5411,(주)오뚜기,007310,2012,-0.43155212888028327
5412,(주)오뚜기,007310,2013,-0.7875068811105221
5413,(주)오뚜기,007310,2014,-1.2621642886183178
5414,(주)오뚜기,007310,2015,-0.9434796423656203
5415,(주)오뚜기,007310,2016,-1.073929393319385
5416,(주)오뚜기,007310,2017,0.1594373428352424
5417,(주)오뚜기,007310,2018,-0.44580427365634234
5418,(주)오뚜기,007310,2019,-1.059183897921383
5419,(주)오뚜기,007310,2020,-0.697224735290355
5420,(주)오뚜기,007310,2021,1.2717228130416263
5421,(주)오로스테크놀로지,322310,2021,1.2892426082038166
5422,(주)오르비텍,046120,2012,-0.03970365368676754
5423,(주)오르비텍,046120,2013,-2.2442961470849205
5424,(주)오르비텍,046120,2017,0.77765807201105
5425,(주)오르비텍,046120,2018,1.5575415330382973
5426,(주)오르비텍,046120,2019,-2.3538309431605207
5427,(주)오르비텍,046120,2020,-1.6803145726330022
5428,(주)오르비텍,046120,2021,1.611051482774605
5429,(주)오리엔탈정공,014940,2011,-0.43935989669316466
5430,(주)오리엔탈정공,014940,2013,-1.8033771071473905
5431,(주)오리엔탈정공,014940,2014,-1.4388929267052701
5432,(주)오리엔탈정공,014940,2015,-0.6645636431043778
5433,(주)오리엔탈정공,014940,2016,-1.0623925746046115
5434,(주)오리엔탈정공,014940,2017,-1.4223803183373664
5435,(주)오리엔탈정공,014940,2018,-1.2677093715743908
5436,(주)오리엔탈정공,014940,2019,1.3200822645092998
5437,(주)오리엔탈정공,014940,2020,0.13706514741754405
5438,(주)오리엔탈정공,014940,2021,1.267334838906594
5439,(주)오리엔트바이오,002630,2011,-0.5794258611940628
5440,(주)오리엔트바이오,002630,2012,-0.1155114917964235
5441,(주)오리엔트바이오,002630,2013,0.9654722301437076
5442,(주)오리엔트바이오,002630,2014,-0.8959043278168273
5443,(주)오리엔트바이오,002630,2015,-0.5556990905043895
5444,(주)오리엔트바이오,002630,2016,-0.7198522759810175
5445,(주)오리엔트바이오,002630,2017,0.2631895755565494
5446,(주)오리엔트바이오,002630,2018,-0.07664075274214
5447,(주)오리엔트바이오,002630,2019,-3.6338076766880407
5448,(주)오리엔트바이오,002630,2020,0.01980114152731871
5449,(주)오리엔트바이오,002630,2021,2.6211979918140687
5450,(주)오리엔트정공,065500,2015,-0.9319654574138606
5451,(주)오리엔트정공,065500,2016,0.007671903689421944
5452,(주)오리엔트정공,065500,2017,1.4392422816821815
5453,(주)오리엔트정공,065500,2018,-0.39710906533760065
5454,(주)오리엔트정공,065500,2019,-1.067218899279465
5455,(주)오리엔트정공,065500,2020,-1.3929147906448658
5456,(주)오리엔트정공,065500,2021,2.673974335526339
5457,(주)오리온,271560,2018,1.8786213172794168
5458,(주)오리온,271560,2019,-1.071723197701138
5459,(주)오리온,271560,2020,-0.709523072049012
5460,(주)오리온,271560,2021,1.260131166692167
5461,(주)오리온홀딩스,001800,2011,-0.3159105070827002
5462,(주)오리온홀딩스,001800,2012,0.6043781873926776
5463,(주)오리온홀딩스,001800,2013,-0.9981094338080493
5464,(주)오리온홀딩스,001800,2014,-1.1243709479341035
5465,(주)오리온홀딩스,001800,2015,-3.227143534103988
5466,(주)오리온홀딩스,001800,2016,1.5891048437300455
5467,(주)오리온홀딩스,001800,2017,-2.7838833031868715
5468,(주)오리온홀딩스,001800,2018,58.24658363447822
5469,(주)오리온홀딩스,001800,2019,-2.6855572753669064
5470,(주)오리온홀딩스,001800,2020,-0.6149510282345247
5471,(주)오리온홀딩스,001800,2021,-0.24685747660413282
5472,(주)오리콤,010470,2011,-0.8679424108173073
5473,(주)오리콤,010470,2012,-0.09046991782584812
5474,(주)오리콤,010470,2013,-1.4149918599311215
5475,(주)오리콤,010470,2014,-1.1604834968780704
5476,(주)오리콤,010470,2015,-1.8056373810083295
5477,(주)오리콤,010470,2016,2.6968227302857315
5478,(주)오리콤,010470,2017,0.7964573973162313
5479,(주)오리콤,010470,2018,0.18810989635513053
5480,(주)오리콤,010470,2019,-2.4277802733809115
5481,(주)오리콤,010470,2020,-1.921142759255548
5482,(주)오리콤,010470,2021,0.558080047159336
5483,(주)오비고,352910,2021,-1.0944183514406038
5484,(주)오스코텍,039200,2011,-0.5580241955497559
5485,(주)오스코텍,039200,2012,-0.5775027517653579
5486,(주)오스코텍,039200,2013,-1.0579731834944284
5487,(주)오스코텍,039200,2014,-1.8979161740690742
5488,(주)오스코텍,039200,2015,-0.6752499570169668
5489,(주)오스코텍,039200,2016,-3.892562729835221
5490,(주)오스코텍,039200,2017,0.5495706993416672
5491,(주)오스코텍,039200,2018,12.82871964563481
5492,(주)오스코텍,039200,2019,-3.6988719555745533
5493,(주)오스코텍,039200,2020,30.51696475542686
5494,(주)오스코텍,039200,2021,1.3358598858777961
5495,(주)오스템,031510,2011,-0.30478964117228935
5496,(주)오스템,031510,2012,-0.18029353257603137
5497,(주)오스템,031510,2013,-0.5958971339514376
5498,(주)오스템,031510,2014,-1.798321531263746
5499,(주)오스템,031510,2015,-1.2093559811801369
5500,(주)오스템,031510,2016,-1.4037868072038728
5501,(주)오스템,031510,2017,-0.2987102312403318
5502,(주)오스템,031510,2018,-1.0774539708571576
5503,(주)오스템,031510,2019,-1.2616703976762684
5504,(주)오스템,031510,2020,-1.395800334050014
5505,(주)오스템,031510,2021,0.771035743421577
5506,(주)오이솔루션,138080,2014,-0.5825156041088563
5507,(주)오이솔루션,138080,2015,-1.6200524637029459
5508,(주)오이솔루션,138080,2016,0.02446274694688566
5509,(주)오이솔루션,138080,2017,-0.050095806113172464
5510,(주)오이솔루션,138080,2018,-0.2800227846190504
5511,(주)오이솔루션,138080,2019,4.388957966549149
5512,(주)오이솔루션,138080,2020,-2.730706902010974
5513,(주)오이솔루션,138080,2021,1.03929570604934
5514,(주)오킨스전자,080580,2014,-0.3291458684926517
5515,(주)오킨스전자,080580,2015,-1.5813705023492513
5516,(주)오킨스전자,080580,2016,-2.298754642449512
5517,(주)오킨스전자,080580,2017,2.1580316525751613
5518,(주)오킨스전자,080580,2018,-0.8890898485452059
5519,(주)오킨스전자,080580,2019,-0.5597642658196383
5520,(주)오킨스전자,080580,2020,-0.22533097853561235
5521,(주)오킨스전자,080580,2021,2.389109577385872
5522,(주)오텍,067170,2011,15.747896739134868
5523,(주)오텍,067170,2012,0.25499483400333145
5524,(주)오텍,067170,2013,-0.7140635687184406
5525,(주)오텍,067170,2014,-0.9471131946432936
5526,(주)오텍,067170,2015,-0.5707826263739881
5527,(주)오텍,067170,2016,-0.35466609132817106
5528,(주)오텍,067170,2017,0.5889037384340706
5529,(주)오텍,067170,2018,-0.17962345568654747
5530,(주)오텍,067170,2019,-1.0253645254906103
5531,(주)오텍,067170,2020,-1.0786312041780342
5532,(주)오텍,067170,2021,1.4924172256798376
5533,(주)오파스넷,173130,2021,0.06376255908943496
5534,(주)오픈베이스,049480,2011,0.527848033555766
5535,(주)오픈베이스,049480,2012,-0.44150671171063344
5536,(주)오픈베이스,049480,2013,-0.5747869246956859
5537,(주)오픈베이스,049480,2014,-0.1249546750595049
5538,(주)오픈베이스,049480,2015,-1.0120312242472829
5539,(주)오픈베이스,049480,2016,0.19586228203103517
5540,(주)오픈베이스,049480,2017,-0.5122573469606209
5541,(주)오픈베이스,049480,2018,-0.36017696830282064
5542,(주)오픈베이스,049480,2019,0.12162399794663953
5543,(주)오픈베이스,049480,2020,-0.7455042382514805
5544,(주)오픈베이스,049480,2021,0.48397007721833146
5545,(주)옵트론텍,082210,2011,-1.0838684438712909
5546,(주)옵트론텍,082210,2012,1.3832097112083253
5547,(주)옵트론텍,082210,2013,-0.10017936746437683
5548,(주)옵트론텍,082210,2014,-3.288250816156986
5549,(주)옵트론텍,082210,2015,1.2165534608243043
5550,(주)옵트론텍,082210,2016,-1.095816414187419
5551,(주)옵트론텍,082210,2017,0.5212743285169779
5552,(주)옵트론텍,082210,2018,-0.7964870736624838
5553,(주)옵트론텍,082210,2019,1.1832010605323011
5554,(주)옵트론텍,082210,2020,-1.3630671217767885
5555,(주)옵트론텍,082210,2021,1.1382873782091782
5556,(주)와이더플래닛,321820,2021,0.9241820585330065
5557,(주)와이비엠넷,057030,2011,-0.9212428640191203
5558,(주)와이비엠넷,057030,2012,-1.4691240116533377
5559,(주)와이비엠넷,057030,2013,-1.9373864801038498
5560,(주)와이비엠넷,057030,2014,-0.8848567692341716
5561,(주)와이비엠넷,057030,2015,-1.1201325305245773
5562,(주)와이비엠넷,057030,2016,0.18793711615998268
5563,(주)와이비엠넷,057030,2017,-1.3289908417751044
5564,(주)와이비엠넷,057030,2018,-0.1745144817208819
5565,(주)와이비엠넷,057030,2019,-0.1509546199992386
5566,(주)와이비엠넷,057030,2021,0.8460772746063204
5567,(주)와이솔,122990,2011,1.330769584196582
5568,(주)와이솔,122990,2012,0.056140553496935364
5569,(주)와이솔,122990,2013,0.7455147816341615
5570,(주)와이솔,122990,2014,-0.17542171047902277
5571,(주)와이솔,122990,2015,0.8429321661923597
5572,(주)와이솔,122990,2016,-0.4523661866252562
5573,(주)와이솔,122990,2017,0.09697552968016836
5574,(주)와이솔,122990,2018,-0.6810092543109189
5575,(주)와이솔,122990,2019,-1.6773922040743792
5576,(주)와이솔,122990,2020,-1.2243498896341767
5577,(주)와이솔,122990,2021,1.4107255727704096
5578,(주)와이엔텍,067900,2016,0.3048918866657716
5579,(주)와이엔텍,067900,2017,6.893578976166641
5580,(주)와이엔텍,067900,2018,-0.008809429705857304
5581,(주)와이엔텍,067900,2019,2.9650410744140245
5582,(주)와이엔텍,067900,2020,-0.578875729401239
5583,(주)와이엔텍,067900,2021,1.0100198757747056
5584,(주)와이오엠,066430,2014,-0.5392569720741124
5585,(주)와이오엠,066430,2015,-2.528679841422081
5586,(주)와이오엠,066430,2016,4.960365322990768
5587,(주)와이제이엠게임즈,193250,2014,-1.1167326884909852
5588,(주)와이제이엠게임즈,193250,2015,-0.9089789201291829
5589,(주)와이제이엠게임즈,193250,2016,-0.8201921082798598
5590,(주)와이제이엠게임즈,193250,2017,-0.5652079300065505
5591,(주)와이제이엠게임즈,193250,2018,0.11071074402967546
5592,(주)와이제이엠게임즈,193250,2019,-1.0268841409045122
5593,(주)와이제이엠게임즈,193250,2020,-1.7237074612326495
5594,(주)와이제이엠게임즈,193250,2021,2.2130003209724243
5595,(주)와이즈파워,040670,2011,-1.6959255651099663
5596,(주)와이즈파워,040670,2012,-2.166297071464621
5597,(주)와이즈파워,040670,2013,-2.991768469568929
5598,(주)와이지-원,019210,2011,0.19419994127314788
5599,(주)와이지-원,019210,2012,-0.4312226619859512
5600,(주)와이지-원,019210,2013,-0.8166499651364999
5601,(주)와이지-원,019210,2014,-1.1188502612025168
5602,(주)와이지-원,019210,2015,-0.822001993961239
5603,(주)와이지-원,019210,2016,-1.1306388589725294
5604,(주)와이지-원,019210,2017,0.5403630887015382
5605,(주)와이지-원,019210,2018,-0.5579901378598929
5606,(주)와이지-원,019210,2019,-0.8574062221110281
5607,(주)와이지-원,019210,2020,-1.4455802529390522
5608,(주)와이지-원,019210,2021,1.9053833249957914
5609,(주)와이지엔터테인먼트,122870,2011,0.431808102058965
5610,(주)와이지엔터테인먼트,122870,2012,0.6143085434287441
5611,(주)와이지엔터테인먼트,122870,2013,-0.3211261621446281
5612,(주)와이지엔터테인먼트,122870,2014,1.0236116799907535
5613,(주)와이지엔터테인먼트,122870,2015,-0.3792635963214521
5614,(주)와이지엔터테인먼트,122870,2016,1.3439229139816224
5615,(주)와이지엔터테인먼트,122870,2017,0.17091165709773715
5616,(주)와이지엔터테인먼트,122870,2018,-1.3332492480145932
5617,(주)와이지엔터테인먼트,122870,2019,-0.3951551766097674
5618,(주)와이지엔터테인먼트,122870,2020,-0.8210394656509525
5619,(주)와이지엔터테인먼트,122870,2021,1.3535574848011793
5620,(주)와이지플러스,037270,2011,-1.3348220128791228
5621,(주)와이지플러스,037270,2012,-0.4482691698434336
5622,(주)와이지플러스,037270,2013,-1.2729227627382496
5623,(주)와이지플러스,037270,2014,-2.058463592782259
5624,(주)와이지플러스,037270,2015,5.405854516324685
5625,(주)와이지플러스,037270,2016,4.0697379906652005
5626,(주)와이지플러스,037270,2017,0.10315541452890126
5627,(주)와이지플러스,037270,2018,0.8720718561541307
5628,(주)와이지플러스,037270,2019,0.6829396261492102
5629,(주)와이지플러스,037270,2020,-1.123120888377574
5630,(주)와이지플러스,037270,2021,1.6268577355117693
5631,(주)와이투솔루션,011690,2011,-1.7125080684007579
5632,(주)와이투솔루션,011690,2012,-0.603965604342372
5633,(주)와이투솔루션,011690,2013,-1.3740873164440905
5634,(주)와이투솔루션,011690,2014,-0.5448615173896849
5635,(주)와이투솔루션,011690,2015,-1.202485772991411
5636,(주)와이투솔루션,011690,2016,-1.9431434605325
5637,(주)와이투솔루션,011690,2017,0.6296481870043024
5638,(주)와이투솔루션,011690,2018,-1.1264065868309123
5639,(주)와이투솔루션,011690,2019,-0.3952712981531763
5640,(주)와이투솔루션,011690,2020,-0.8671049316802548
5641,(주)와이투솔루션,011690,2021,1.093661305198085
5642,(주)와이티엔,040300,2015,-1.1251841522297603
5643,(주)와이티엔,040300,2016,-0.5712329951299466
5644,(주)와이티엔,040300,2017,-0.09950878125756268
5645,(주)와이티엔,040300,2018,-0.6273948412586655
5646,(주)와이티엔,040300,2019,-0.20396864945644333
5647,(주)와이티엔,040300,2020,-0.6764201451308888
5648,(주)와이티엔,040300,2021,0.30821342362199383
5649,(주)와이팜,332570,2020,-0.9027815461423648
5650,(주)와이팜,332570,2021,3.4247235114798134
5651,(주)용평리조트,070960,2016,3.340004492614059
5652,(주)용평리조트,070960,2017,0.12431422431868666
5653,(주)용평리조트,070960,2018,-0.3605821417316213
5654,(주)용평리조트,070960,2019,-1.8678023113537918
5655,(주)용평리조트,070960,2020,-0.8255506876723626
5656,(주)용평리조트,070960,2021,3.8435420467542016
5657,(주)우리기술,032820,2011,-0.23317960966704443
5658,(주)우리기술,032820,2012,-0.9334865807786646
5659,(주)우리기술,032820,2013,-1.1105898844995044
5660,(주)우리기술,032820,2014,-0.003036293541173185
5661,(주)우리기술,032820,2015,0.8815602670790218
5662,(주)우리기술,032820,2016,-1.8446787115202259
5663,(주)우리기술,032820,2017,0.01287110191200383
5664,(주)우리기술,032820,2018,-0.6687854223285619
5665,(주)우리기술,032820,2019,-0.47752562875003457
5666,(주)우리기술,032820,2020,1.0074137130188716
5667,(주)우리기술,032820,2021,1.4232479718839206
5668,(주)우리넷,115440,2019,-1.0853511848476465
5669,(주)우리넷,115440,2020,-1.862594356737942
5670,(주)우리넷,115440,2021,1.8304956178755325
5671,(주)우리로,046970,2015,-2.583846496466669
5672,(주)우리로,046970,2016,0.10103906654542705
5673,(주)우리로,046970,2017,-0.9471252290019219
5674,(주)우리로,046970,2018,1.2523178379506439
5675,(주)우리로,046970,2019,2.787835531025254
5676,(주)우리로,046970,2020,-1.7438763430402409
5677,(주)우리로,046970,2021,1.0037685196191803
5678,(주)우성,006980,2011,-0.8121076516137797
5679,(주)우성,006980,2012,-0.4590076115829586
5680,(주)우성,006980,2013,-1.1032813298439845
5681,(주)우성,006980,2014,-1.5009953590280998
5682,(주)우성,006980,2015,-1.3072855512862813
5683,(주)우성,006980,2016,-1.6508313254040847
5684,(주)우성,006980,2017,0.045136223488292854
5685,(주)우성,006980,2018,-0.30634375142809045
5686,(주)우성,006980,2019,-0.521224564191079
5687,(주)우성,006980,2020,-0.47042450698210525
5688,(주)우성,006980,2021,1.1809137137567247
5689,(주)우성아이비,194610,2015,-0.9195087225510145
5690,(주)우성아이비,194610,2016,-1.086960022161093
5691,(주)우성아이비,194610,2017,-0.19612678826965485
5692,(주)우신시스템,017370,2011,0.27117159747751585
5693,(주)우신시스템,017370,2012,-0.8955546136179529
5694,(주)우신시스템,017370,2013,0.1850722667797079
5695,(주)우신시스템,017370,2014,0.5130425489943911
5696,(주)우신시스템,017370,2015,-0.9877052683546859
5697,(주)우신시스템,017370,2016,-1.2093507377233932
5698,(주)우신시스템,017370,2017,-0.22633616205237445
5699,(주)우신시스템,017370,2018,0.14133076479862827
5700,(주)우신시스템,017370,2019,-1.4252383621888756
5701,(주)우신시스템,017370,2020,-1.2037873597546134
5702,(주)우신시스템,017370,2021,1.413707590363002
5703,(주)우전,052270,2011,-0.1245334407177272
5704,(주)우전,052270,2012,-1.079139897857328
5705,(주)우전,052270,2013,1.129457261197344
5706,(주)우전,052270,2014,-2.6395865809722707
5707,(주)우전,052270,2015,-2.2627079824264076
5708,(주)우전,052270,2016,-2.5255295909116784
5709,(주)우주일렉트로닉스,065680,2011,-1.3478255264921115
5710,(주)우주일렉트로닉스,065680,2012,0.16515288475502854
5711,(주)우주일렉트로닉스,065680,2013,-0.2040802952192251
5712,(주)우주일렉트로닉스,065680,2014,-1.9347276041295554
5713,(주)우주일렉트로닉스,065680,2015,-1.0310953969774168
5714,(주)우주일렉트로닉스,065680,2016,-0.5796480223759716
5715,(주)우주일렉트로닉스,065680,2017,-0.1201225635767014
5716,(주)우주일렉트로닉스,065680,2018,-0.8953842824309326
5717,(주)우주일렉트로닉스,065680,2019,-1.0652927838782635
5718,(주)우주일렉트로닉스,065680,2020,-0.8641406172651636
5719,(주)우주일렉트로닉스,065680,2021,1.3393414311981948
5720,(주)우진,105840,2011,0.27419579603272015
5721,(주)우진,105840,2012,-0.4739420029527824
5722,(주)우진,105840,2013,-1.0062843136063182
5723,(주)우진,105840,2014,-0.01225212969980638
5724,(주)우진,105840,2015,-1.0173458195436267
5725,(주)우진,105840,2016,-1.117614415839073
5726,(주)우진,105840,2017,-0.21043806655423775
5727,(주)우진,105840,2018,-0.6301262994601247
5728,(주)우진,105840,2019,-1.304853484924692
5729,(주)우진,105840,2020,-0.9084148191335316
5730,(주)우진,105840,2021,1.1903374375000964
5731,(주)우진아이엔에스,010400,2018,-1.483507992991163
5732,(주)우진아이엔에스,010400,2019,-1.929569569031754
5733,(주)우진아이엔에스,010400,2020,-1.4038389147493147
5734,(주)우진아이엔에스,010400,2021,-1.0207388073728298
5735,(주)우진플라임,049800,2011,0.1758767967940431
5736,(주)우진플라임,049800,2012,-0.3101968848936648
5737,(주)우진플라임,049800,2013,0.14897547305952286
5738,(주)우진플라임,049800,2014,-1.3570107141887746
5739,(주)우진플라임,049800,2015,-1.1194378899910284
5740,(주)우진플라임,049800,2016,-0.3060958173462446
5741,(주)우진플라임,049800,2017,0.1264151410130941
5742,(주)우진플라임,049800,2018,-1.3640093205266763
5743,(주)우진플라임,049800,2019,-0.8750107566891965
5744,(주)우진플라임,049800,2020,-0.5113574262902787
5745,(주)우진플라임,049800,2021,1.6702685290718442
5746,(주)웅진,016880,2011,-0.15946343272332808
5747,(주)웅진,016880,2013,-2.490136331489837
5748,(주)웅진,016880,2014,-0.7090608284626181
5749,(주)웅진,016880,2015,-3.0525346763533214
5750,(주)웅진,016880,2016,0.09581529883058582
5751,(주)웅진,016880,2017,1.2550821159511558
5752,(주)웅진,016880,2018,-0.020283371793389557
5753,(주)웅진,016880,2019,3.596553873097377
5754,(주)웅진,016880,2020,-0.5536605167334135
5755,(주)웅진,016880,2021,0.3096792703209986
5756,(주)웅진씽크빅,095720,2011,-0.9478355245902631
5757,(주)웅진씽크빅,095720,2012,-1.8075045754642174
5758,(주)웅진씽크빅,095720,2013,-1.9178006605200708
5759,(주)웅진씽크빅,095720,2014,-0.4868376525516195
5760,(주)웅진씽크빅,095720,2015,-0.7467155995234511
5761,(주)웅진씽크빅,095720,2016,-0.0684379935457648
5762,(주)웅진씽크빅,095720,2017,-1.037735646465
5763,(주)웅진씽크빅,095720,2018,-0.19843348921552123
5764,(주)웅진씽크빅,095720,2019,-0.16645801964832146
5765,(주)웅진씽크빅,095720,2020,-1.440118496968847
5766,(주)웅진씽크빅,095720,2021,1.655158852443761
5767,(주)원림,005820,2013,-0.7678666265263777
5768,(주)원림,005820,2014,-1.2651833895215734
5769,(주)원림,005820,2015,-1.1420624334777436
5770,(주)원림,005820,2016,-0.9644947598456465
5771,(주)원림,005820,2017,-0.3909796628296916
5772,(주)원림,005820,2018,-0.22830485637829775
5773,(주)원림,005820,2019,-1.1119557016716874
5774,(주)원림,005820,2020,-1.411538995519299
5775,(주)원림,005820,2021,1.7829305554378156
5776,(주)원바이오젠,307280,2021,1.3278861209983688
5777,(주)원방테크,053080,2020,0.5622042899841807
5778,(주)원방테크,053080,2021,1.0187447704915429
5779,(주)원익,032940,2011,-0.6848384212662282
5780,(주)원익,032940,2012,-0.005424781331819395
5781,(주)원익,032940,2013,-1.4149879176792923
5782,(주)원익,032940,2014,-0.6268086594982181
5783,(주)원익,032940,2015,-2.4457878353211373
5784,(주)원익,032940,2016,1.0789346564496207
5785,(주)원익,032940,2017,-0.7731902879171604
5786,(주)원익,032940,2018,0.6522502282916889
5787,(주)원익,032940,2019,-0.5412733775939443
5788,(주)원익,032940,2020,-1.7893302697843279
5789,(주)원익,032940,2021,1.3252706229547473
5790,(주)원익머트리얼즈,104830,2013,-0.7320692782044946
5791,(주)원익머트리얼즈,104830,2014,-0.8247126335379065
5792,(주)원익머트리얼즈,104830,2015,0.13794360090544733
5793,(주)원익머트리얼즈,104830,2016,-1.4896228802187326
5794,(주)원익머트리얼즈,104830,2017,0.6523583962808945
5795,(주)원익머트리얼즈,104830,2018,-0.041472024109034056
5796,(주)원익머트리얼즈,104830,2019,-1.3483233680091735
5797,(주)원익머트리얼즈,104830,2020,-0.09726028192230807
5798,(주)원익머트리얼즈,104830,2021,1.5766901501375057
5799,(주)원익아이피에스,240810,2017,0.005732361408372744
5800,(주)원익아이피에스,240810,2018,-0.48170707172842425
5801,(주)원익아이피에스,240810,2019,-1.0185800846813884
5802,(주)원익아이피에스,240810,2020,1.174547959398368
5803,(주)원익아이피에스,240810,2021,1.5606874435394373
5804,(주)원익큐브,014190,2013,-1.0182513307462862
5805,(주)원익큐브,014190,2014,-0.5915589809424884
5806,(주)원익큐브,014190,2015,-2.370066580856856
5807,(주)원익큐브,014190,2016,1.4068894200856694
5808,(주)원익큐브,014190,2017,-0.335103993188405
5809,(주)원익큐브,014190,2018,-0.15126999816170617
5810,(주)원익큐브,014190,2019,-1.3921814555561578
5811,(주)원익큐브,014190,2020,-1.7937735631969332
5812,(주)원익큐브,014190,2021,2.1983468223632525
5813,(주)원익큐엔씨,074600,2011,0.3852508197809178
5814,(주)원익큐엔씨,074600,2012,-1.173348258171348
5815,(주)원익큐엔씨,074600,2013,-0.6479412440093263
5816,(주)원익큐엔씨,074600,2014,-1.2745634043665177
5817,(주)원익큐엔씨,074600,2015,-0.4263046754627807
5818,(주)원익큐엔씨,074600,2016,-1.1898289869638339
5819,(주)원익큐엔씨,074600,2017,1.5727716605468194
5820,(주)원익큐엔씨,074600,2018,0.7252663252297993
5821,(주)원익큐엔씨,074600,2019,-1.1549356656545684
5822,(주)원익큐엔씨,074600,2020,2.5492540066313985
5823,(주)원익큐엔씨,074600,2021,1.7823262071106487
5824,(주)원익테라세미콘,123100,2013,-0.6939177450513149
5825,(주)원익테라세미콘,123100,2014,0.30316773010591636
5826,(주)원익테라세미콘,123100,2015,0.7489303340347544
5827,(주)원익테라세미콘,123100,2016,0.9273082694763222
5828,(주)원익테라세미콘,123100,2017,3.8857206665508803
5829,(주)원익피앤이,217820,2016,-1.1158620716803807
5830,(주)원익피앤이,217820,2017,1.6573109069955345
5831,(주)원익피앤이,217820,2018,0.20670738045194453
5832,(주)원익피앤이,217820,2019,-0.09996671427042159
5833,(주)원익피앤이,217820,2020,-0.758490569292363
5834,(주)원익피앤이,217820,2021,0.1985882895732627
5835,(주)원익홀딩스,030530,2011,0.565911386378951
5836,(주)원익홀딩스,030530,2012,-0.4343158807959594
5837,(주)원익홀딩스,030530,2013,-0.03599776464018667
5838,(주)원익홀딩스,030530,2014,-0.1718148027419324
5839,(주)원익홀딩스,030530,2015,-0.4823566315099801
5840,(주)원익홀딩스,030530,2016,-3.1239598818691556
5841,(주)원익홀딩스,030530,2017,2.263305957880565
5842,(주)원익홀딩스,030530,2018,-0.42334355798630785
5843,(주)원익홀딩스,030530,2019,-1.4939418500062476
5844,(주)원익홀딩스,030530,2020,0.5439690582201844
5845,(주)원익홀딩스,030530,2021,2.22898435546352
5846,(주)원일특강,012620,2011,0.30158096708496984
5847,(주)원일특강,012620,2012,-0.6779377749938439
5848,(주)원일특강,012620,2013,-0.8101668518490004
5849,(주)원일특강,012620,2014,-1.0889660942546808
5850,(주)원일특강,012620,2015,-1.0147849917806953
5851,(주)원일특강,012620,2016,-1.6365047625172786
5852,(주)원일특강,012620,2017,0.5341671717951663
5853,(주)원일특강,012620,2018,-0.20923883173566804
5854,(주)원일특강,012620,2019,-1.128837725757565
5855,(주)원일특강,012620,2020,-1.0907850336341876
5856,(주)원일특강,012620,2021,2.3666751468593947
5857,(주)원준,382840,2021,1.2770717720407505
5858,(주)원티드랩,376980,2021,0.13934214423893498
5859,(주)원풍,008370,2011,-0.7969481256971478
5860,(주)원풍,008370,2012,-0.5822464124465306
5861,(주)원풍,008370,2013,-1.257357283781316
5862,(주)원풍,008370,2014,-1.4971443917916851
5863,(주)원풍,008370,2015,-1.040405904280236
5864,(주)원풍,008370,2016,-1.4988824271484837
5865,(주)원풍,008370,2017,-0.08589905900937367
5866,(주)원풍,008370,2018,-0.6451763943886675
5867,(주)원풍,008370,2019,-0.8598970859698923
5868,(주)원풍,008370,2020,-0.8710650679088834
5869,(주)원풍,008370,2021,1.9522014023267125
5870,(주)월덱스,101160,2011,-0.23498560806897562
5871,(주)월덱스,101160,2012,-1.1896152822866521
5872,(주)월덱스,101160,2013,-1.048594002557743
5873,(주)월덱스,101160,2014,-1.3984243081620928
5874,(주)월덱스,101160,2015,-0.7976544847386374
5875,(주)월덱스,101160,2016,-1.0344281688503705
5876,(주)월덱스,101160,2017,1.0464779129545172
5877,(주)월덱스,101160,2018,0.13892839255717537
5878,(주)월덱스,101160,2019,-0.7317013866556028
5879,(주)월덱스,101160,2020,0.1977611546733672
5880,(주)월덱스,101160,2021,1.9555359648995427
5881,(주)웨이브일렉트로닉스,095270,2011,-2.3104951348179976
5882,(주)웨이브일렉트로닉스,095270,2012,-1.5114648883780781
5883,(주)웨이브일렉트로닉스,095270,2013,1.0572969237727738
5884,(주)웨이브일렉트로닉스,095270,2014,-1.0594210988963373
5885,(주)웨이브일렉트로닉스,095270,2015,-1.7686504967262655
5886,(주)웨이브일렉트로닉스,095270,2016,0.5084453939208857
5887,(주)웨이브일렉트로닉스,095270,2017,0.9869352564308308
5888,(주)웨이브일렉트로닉스,095270,2018,-0.8919626364315582
5889,(주)웨이브일렉트로닉스,095270,2019,-1.786201360198915
5890,(주)웨이브일렉트로닉스,095270,2020,-0.5792902312786335
5891,(주)웨이브일렉트로닉스,095270,2021,1.9779734762703591
5892,(주)웰크론,065950,2011,0.9595052660890799
5893,(주)웰크론,065950,2012,1.7306620767860217
5894,(주)웰크론,065950,2013,-1.186138695685754
5895,(주)웰크론,065950,2014,-1.3602072805887633
5896,(주)웰크론,065950,2015,-0.774127438738648
5897,(주)웰크론,065950,2016,-0.9219493903492051
5898,(주)웰크론,065950,2017,1.8670452323061058
5899,(주)웰크론,065950,2018,-0.34505209397017383
5900,(주)웰크론,065950,2019,-1.11024379354454
5901,(주)웰크론,065950,2020,-1.4509257270535996
5902,(주)웰크론,065950,2021,1.8075286104703832
5903,(주)웰크론한텍,076080,2011,7.230197801236689
5904,(주)웰크론한텍,076080,2012,3.270863774866279
5905,(주)웰크론한텍,076080,2013,-2.064686390118582
