,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화
17964,이에스산업(주),241510,2016/12,12.08,0.0
17965,이에스산업(주),241510,2017/12,-12.13,0.0
17966,이에스산업(주),241510,2018/12,43.39,0.0
17967,이에스산업(주),241510,2019/12,-43.39,0.0
17968,이엘케이(주),094190,2011/12,0.05000000000000002,3.28
17969,이엘케이(주),094190,2012/12,12.08,1.7500000000000004
17970,이엘케이(주),094190,2013/12,31.259999999999998,-1.5000000000000004
17971,이엘케이(주),094190,2014/12,-12.719999999999999,-0.6799999999999997
17972,이엘케이(주),094190,2015/12,-30.62,0.29000000000000004
17973,이엘케이(주),094190,2016/12,-0.05000000000000002,-1.52
17974,이엘케이(주),094190,2017/12,30.67,-0.13000000000000012
17975,이엘케이(주),094190,2018/12,12.719999999999999,-0.06000000000000005
17976,이엘케이(주),094190,2019/12,-31.259999999999998,-1.43
17977,이엠코리아(주),095190,2011/12,-1.4600000000000009,0.54
17978,이엠코리아(주),095190,2012/12,5.279999999999999,-0.19000000000000006
17979,이엠코리아(주),095190,2013/12,11.030000000000001,1.2999999999999998
17980,이엠코리아(주),095190,2014/12,-26.98,-1.23
17981,이엠코리아(주),095190,2015/12,21.43,0.14000000000000007
17982,이엠코리아(주),095190,2016/12,-10.799999999999999,0.29999999999999993
17983,이엠코리아(주),095190,2017/12,0.0,-0.28
17984,이엠코리아(주),095190,2018/12,-0.19000000000000128,1.2800000000000002
17985,이엠코리아(주),095190,2019/12,0.0,1.6899999999999997
17986,이엠코리아(주),095190,2020/12,10.62,-2.61
17987,이엠코리아(주),095190,2021/12,-10.62,-0.2699999999999999
17988,이연제약(주),102460,2011/12,10.62,3.7
17989,이연제약(주),102460,2012/12,-10.62,0.7000000000000002
17990,이연제약(주),102460,2013/12,10.62,-1.58
17991,이연제약(주),102460,2014/12,-10.62,0.48999999999999977
17992,이연제약(주),102460,2015/12,0.0,-2.0700000000000003
17993,이연제약(주),102460,2016/12,-2.619999999999999,2.8599999999999994
17994,이연제약(주),102460,2017/12,32.98,1.4100000000000001
17995,이연제약(주),102460,2018/12,-31.769999999999996,0.20000000000000018
17996,이연제약(주),102460,2019/12,14.57,-4.22
17997,이연제약(주),102460,2020/12,16.36,-1.2400000000000002
17998,이연제약(주),102460,2021/12,-8.690000000000001,0.41000000000000003
17999,이오플로우(주),294090,2020/12,-31.45,6.02
18000,이오플로우(주),294090,2021/12,8.69,3.870000000000001
18001,이원다이애그노믹스(주),245620,2018/12,-5.219999999999999,-10.620000000000001
18002,이원다이애그노믹스(주),245620,2019/12,36.230000000000004,6.4
18003,이원다이애그노믹스(주),245620,2020/12,-39.6,0.20999999999999996
18004,이원다이애그노믹스(주),245620,2021/12,1.41,0.9699999999999998
18005,이원컴포텍(주),088290,2011/12,1.47,-7.64
18006,이원컴포텍(주),088290,2012/12,-0.3799999999999999,-0.050000000000000044
18007,이원컴포텍(주),088290,2013/12,25.619999999999997,-0.08000000000000002
18008,이원컴포텍(주),088290,2014/12,-24.57,-0.41
18009,이원컴포텍(주),088290,2015/12,-2.83,0.91
18010,이원컴포텍(주),088290,2016/12,7.879999999999999,-0.51
18011,이원컴포텍(주),088290,2017/12,4.130000000000001,0.019999999999999962
18012,이원컴포텍(주),088290,2018/12,-12.81,0.33
18013,이원컴포텍(주),088290,2019/12,28.21,-0.46
18014,이원컴포텍(주),088290,2020/12,-25.91,15.830000000000002
18015,이원컴포텍(주),088290,2021/12,-1.2099999999999997,5.59
18016,이지케어텍(주),099750,2019/03,5.05,-21.71
18017,이지케어텍(주),099750,2020/03,-5.33,0.54
18018,이지케어텍(주),099750,2021/03,0.5100000000000001,-0.29000000000000004
18019,이트론(주),096040,2011/12,1.8099999999999998,-0.25
18020,이트론(주),096040,2012/12,34.190000000000005,0.09
18021,이트론(주),096040,2013/12,-37.190000000000005,-0.049999999999999996
18022,이트론(주),096040,2014/12,-0.01999999999999999,0.019999999999999997
18023,이트론(주),096040,2015/12,-0.05,0.14
18024,이트론(주),096040,2016/12,4.09,-0.010000000000000009
18025,이트론(주),096040,2017/12,8.47,0.69
18026,이트론(주),096040,2018/12,-11.47,1.1400000000000001
18027,이트론(주),096040,2019/12,31.619999999999997,-1.6
18028,이트론(주),096040,2020/12,-30.97,1.04
18029,이트론(주),096040,2021/12,-0.8500000000000001,-0.11999999999999988
18030,이화공영(주),001840,2011/12,4.42,-1.23
18031,이화공영(주),001840,2012/12,0.0,-0.07
18032,이화공영(주),001840,2013/12,-4.279999999999999,1.39
18033,이화공영(주),001840,2014/12,-0.9800000000000001,-0.6299999999999999
18034,이화공영(주),001840,2015/12,11.35,0.06999999999999995
18035,이화공영(주),001840,2016/12,-7.66,0.9
18036,이화공영(주),001840,2017/12,10.57,-0.91
18037,이화공영(주),001840,2018/12,20.229999999999997,2.46
18038,이화공영(주),001840,2019/12,-29.689999999999998,-0.11999999999999966
18039,이화공영(주),001840,2020/12,7.540000000000001,-2.08
18040,이화공영(주),001840,2021/12,-5.98,0.3999999999999999
18041,이화산업(주),000760,2011/03,12.299999999999999,-1.49
18042,이화산업(주),000760,2012/03,-11.009999999999998,-0.019999999999999997
18043,이화산업(주),000760,2013/03,-3.41,0.0
18044,이화산업(주),000760,2014/03,-2.42,0.0
18045,이화산업(주),000760,2015/03,3.45,0.03
18046,이화산업(주),000760,2016/03,6.0,0.1
18047,이화산업(주),000760,2017/12,0.0,-0.13
18048,이화산업(주),000760,2018/12,-6.300000000000001,0.01
18049,이화산업(주),000760,2019/12,0.8000000000000007,0.0
18050,이화산업(주),000760,2020/12,5.9,0.19
18051,이화산업(주),000760,2021/12,-0.8000000000000007,0.04000000000000001
18052,이화전기공업(주),024810,2011/12,-4.5,0.16999999999999998
18053,이화전기공업(주),024810,2012/12,-5.7,-0.27999999999999997
18054,이화전기공업(주),024810,2013/12,0.8999999999999999,0.15999999999999998
18055,이화전기공업(주),024810,2014/12,8.8,-0.07999999999999999
18056,이화전기공업(주),024810,2015/12,-8.5,0.27
18057,이화전기공업(주),024810,2016/12,4.8,0.040000000000000036
18058,이화전기공업(주),024810,2017/12,-6.78,0.9299999999999999
18059,이화전기공업(주),024810,2018/12,0.009999999999999998,1.06
18060,이화전기공업(주),024810,2019/12,13.32,-0.3700000000000001
18061,이화전기공업(주),024810,2020/12,-13.34,-0.69
18062,이화전기공업(주),024810,2021/12,13.72,0.54
18063,인바이오(주),352940,2020/12,-13.41,-1.94
18064,인바이오(주),352940,2021/12,12.87,0.8
18065,인베니아(주),079950,2011/12,21.96,-0.19999999999999996
18066,인베니아(주),079950,2012/12,-35.14,0.010000000000000009
18067,인베니아(주),079950,2013/12,0.33,-0.62
18068,인베니아(주),079950,2014/12,34.47,0.05
18069,인베니아(주),079950,2015/12,4.729999999999997,0.18000000000000002
18070,인베니아(주),079950,2016/12,-39.199999999999996,4.06
18071,인베니아(주),079950,2017/12,38.86,-3.4299999999999997
18072,인베니아(주),079950,2018/12,-38.900000000000006,0.30999999999999994
18073,인베니아(주),079950,2019/12,-0.19999999999999998,0.33000000000000007
18074,인베니아(주),079950,2020/12,39.199999999999996,1.9999999999999998
18075,인베니아(주),079950,2021/12,0.4000000000000057,-1.0499999999999998
18076,인선이엔티(주),060150,2011/12,0.0,20.42
18077,인선이엔티(주),060150,2012/12,-39.400000000000006,-4.66
18078,인선이엔티(주),060150,2013/12,4.8,-18.26
18079,인선이엔티(주),060150,2014/12,-5.0,0.0
18080,인선이엔티(주),060150,2015/12,39.199999999999996,1.52
18081,인선이엔티(주),060150,2016/12,6.400000000000006,1.2599999999999998
18082,인선이엔티(주),060150,2017/12,-0.30000000000000426,0.8400000000000003
18083,인선이엔티(주),060150,2018/12,-45.1,1.8600000000000003
18084,인선이엔티(주),060150,2019/12,0.0,0.2599999999999998
18085,인선이엔티(주),060150,2020/12,45.1,-2.2600000000000002
18086,인선이엔티(주),060150,2021/12,0.30000000000000426,0.8999999999999999
18087,인지컨트롤스(주),023800,2011/12,0.0,8.830000000000002
18088,인지컨트롤스(주),023800,2012/12,-45.400000000000006,1.92
18089,인지컨트롤스(주),023800,2013/12,45.1,-0.010000000000001563
18090,인지컨트롤스(주),023800,2014/12,1.5,-0.1399999999999988
18091,인지컨트롤스(주),023800,2015/12,0.30000000000000426,-0.4800000000000004
18092,인지컨트롤스(주),023800,2016/12,-46.900000000000006,-0.23000000000000043
18093,인지컨트롤스(주),023800,2017/12,47.300000000000004,0.2599999999999998
18094,인지컨트롤스(주),023800,2018/12,-47.300000000000004,0.6400000000000006
18095,인지컨트롤스(주),023800,2019/12,47.6,-6.91
18096,인지컨트롤스(주),023800,2020/12,-47.6,-4.1499999999999995
18097,인지컨트롤스(주),023800,2021/12,47.300000000000004,-1.9900000000000002
18098,인천도시가스(주),034590,2011/12,0.29999999999999716,-2.1100000000000003
18099,인천도시가스(주),034590,2012/12,-47.03,-0.01
18100,인천도시가스(주),034590,2013/12,16.36,0.03
18101,인천도시가스(주),034590,2014/12,-0.870000000000001,0.21
18102,인천도시가스(주),034590,2015/12,-13.48,-0.009999999999999981
18103,인천도시가스(주),034590,2016/12,4.68,-0.06
18104,인천도시가스(주),034590,2017/12,-6.77,0.6
18105,인천도시가스(주),034590,2018/12,2.0,0.42999999999999994
18106,인천도시가스(주),034590,2019/12,11.940000000000001,0.13000000000000012
18107,인천도시가스(주),034590,2020/12,3.66,-0.030000000000000027
18108,인천도시가스(주),034590,2021/12,-15.52,0.78
18109,인크로스(주),216050,2016/12,11.86,-1.52
18110,인크로스(주),216050,2017/12,0.0,7.279999999999999
18111,인크로스(주),216050,2018/12,0.0,-0.75
18112,인크로스(주),216050,2019/12,0.17999999999999972,1.3599999999999994
18113,인크로스(주),216050,2020/12,-14.73,10.43
18114,인크로스(주),216050,2021/12,-0.03,-3.0999999999999996
18115,인탑스(주),049070,2011/12,20.830000000000002,7.140000000000002
18116,인탑스(주),049070,2012/12,0.14999999999999858,7.889999999999997
18117,인탑스(주),049070,2013/12,-18.619999999999997,4.430000000000003
18118,인탑스(주),049070,2014/12,-2.48,0.9699999999999989
18119,인탑스(주),049070,2015/12,21.259999999999998,-4.050000000000004
18120,인탑스(주),049070,2016/12,-18.78,3.0800000000000054
18121,인탑스(주),049070,2017/12,-2.2299999999999995,-5.210000000000001
18122,인탑스(주),049070,2018/12,20.7,-0.740000000000002
18123,인탑스(주),049070,2019/12,-20.06,5.390000000000001
18124,인탑스(주),049070,2020/12,19.84,1.490000000000002
18125,인탑스(주),049070,2021/12,-15.05,-17.91
18126,인터지스(주),129260,2011/12,0.6699999999999999,-15.520000000000001
18127,인터지스(주),129260,2012/12,14.380000000000003,-1.8400000000000003
18128,인터지스(주),129260,2013/12,-3.7200000000000024,-0.29000000000000004
18129,인터지스(주),129260,2014/12,0.0,1.6
18130,인터지스(주),129260,2015/12,-16.849999999999998,-1.3599999999999999
18131,인터지스(주),129260,2016/12,6.329999999999999,0.030000000000000027
18132,인터지스(주),129260,2017/12,9.42,0.59
18133,인터지스(주),129260,2018/12,-14.01,-0.18999999999999995
18134,인터지스(주),129260,2019/12,4.17,0.6599999999999999
18135,인터지스(주),129260,2020/12,9.84,-0.06999999999999984
18136,인터지스(주),129260,2021/12,-11.35,-0.4700000000000002
18137,인포뱅크(주),039290,2011/12,-4.3,0.31000000000000005
18138,인포뱅크(주),039290,2012/12,-0.20999999999999996,-1.5
18139,인포뱅크(주),039290,2013/12,4.88,-0.03999999999999998
18140,인포뱅크(주),039290,2014/12,-0.3700000000000001,-0.020000000000000018
18141,인포뱅크(주),039290,2015/12,-4.3,0.11000000000000001
18142,인포뱅크(주),039290,2016/12,4.59,0.08999999999999997
18143,인포뱅크(주),039290,2017/12,22.540000000000003,0.16000000000000003
18144,인포뱅크(주),039290,2018/12,-26.75,1.43
18145,인포뱅크(주),039290,2019/12,0.06999999999999995,-0.1299999999999999
18146,인포뱅크(주),039290,2020/12,2.09,-1.62
18147,인포뱅크(주),039290,2021/12,0.04999999999999982,0.6100000000000001
18148,인화정공(주),101930,2011/12,17.42,-0.8
18149,인화정공(주),101930,2012/12,-17.87,0.07
18150,인화정공(주),101930,2013/12,-1.6900000000000002,0.6399999999999999
18151,인화정공(주),101930,2014/12,0.3700000000000001,-0.63
18152,인화정공(주),101930,2015/12,26.310000000000002,0.36
18153,인화정공(주),101930,2016/12,-26.75,-0.43
18154,인화정공(주),101930,2017/12,2.16,0.09000000000000001
18155,인화정공(주),101930,2018/12,5.970000000000001,0.62
18156,인화정공(주),101930,2019/12,-5.920000000000001,-0.53
18157,인화정공(주),101930,2020/12,17.42,0.38999999999999996
18158,인화정공(주),101930,2021/12,-11.350000000000001,3.05
18159,일동제약(주),249420,2016/12,19.0,-0.5499999999999998
18160,일동제약(주),249420,2017/12,-7.120000000000001,3.1100000000000003
18161,일동제약(주),249420,2018/12,-12.189999999999998,2.4799999999999995
18162,일동제약(주),249420,2019/12,-2.5600000000000005,-1.2699999999999996
18163,일동제약(주),249420,2020/12,-5.34,-1.42
18164,일동제약(주),249420,2021/12,2.1399999999999997,-2.4600000000000004
18165,일동홀딩스(주),000230,2011/12,-2.21,9.9
18166,일동홀딩스(주),000230,2012/12,0.17999999999999994,-0.09999999999999964
18167,일동홀딩스(주),000230,2013/12,1.98,-1.0
18168,일동홀딩스(주),000230,2014/12,19.21,0.6400000000000006
18169,일동홀딩스(주),000230,2015/12,-12.09,-1.3800000000000008
18170,일동홀딩스(주),000230,2016/12,-9.299999999999999,1.08
18171,일동홀딩스(주),000230,2017/12,1.88,-9.9
18172,일동홀딩스(주),000230,2018/12,15.74,-0.8499999999999999
18173,일동홀딩스(주),000230,2019/12,-17.93,-0.6399999999999999
18174,일동홀딩스(주),000230,2020/12,0.24999999999999994,0.7599999999999998
18175,일동홀딩스(주),000230,2021/12,1.58,-0.6499999999999999
18176,일성건설(주),013360,2011/12,5.33,65.61
18177,일성건설(주),013360,2012/12,-6.85,-0.36999999999999034
18178,일성건설(주),013360,2013/12,-0.62,-4.320000000000007
18179,일성건설(주),013360,2014/12,0.5599999999999999,2.260000000000005
18180,일성건설(주),013360,2015/12,21.12,-0.8100000000000023
18181,일성건설(주),013360,2016/12,-21.650000000000002,-1.4799999999999969
18182,일성건설(주),013360,2017/12,18.21,3.210000000000001
18183,일성건설(주),013360,2018/12,2.1700000000000017,-1.3400000000000034
18184,일성건설(주),013360,2019/12,-13.780000000000001,0.9899999999999949
18185,일성건설(주),013360,2020/12,11.61,-1.8099999999999952
18186,일성건설(주),013360,2021/12,-12.079999999999998,1.7700000000000031
18187,일성신약(주),003120,2011/12,2.5599999999999996,-57.74
18188,일성신약(주),003120,2012/12,13.0,2.280000000000001
18189,일성신약(주),003120,2013/12,-3.8500000000000014,1.67
18190,일성신약(주),003120,2014/12,-17.889999999999997,1.2599999999999998
18191,일성신약(주),003120,2015/12,2.16,-1.4600000000000009
18192,일성신약(주),003120,2016/12,-1.52,0.17999999999999972
18193,일성신약(주),003120,2017/12,-0.06000000000000005,0.39000000000000057
18194,일성신약(주),003120,2018/12,-0.52,-0.41000000000000014
18195,일성신약(주),003120,2019/12,18.2,-0.6500000000000004
18196,일성신약(주),003120,2020/12,-8.37,-8.01
18197,일성신약(주),003120,2021/12,-9.89,-0.31000000000000005
18198,일신방직(주),003200,2011/12,0.64,5.819999999999999
18199,일신방직(주),003200,2012/12,21.110000000000003,-2.09
18200,일신방직(주),003200,2013/12,-21.17,0.9400000000000004
18201,일신방직(주),003200,2014/12,1.58,-0.03000000000000025
18202,일신방직(주),003200,2015/12,3.0700000000000003,-0.5800000000000001
18203,일신방직(주),003200,2016/12,-5.16,0.2400000000000002
18204,일신방직(주),003200,2017/12,0.51,0.29000000000000004
18205,일신방직(주),003200,2018/12,21.19,0.04999999999999982
18206,일신방직(주),003200,2019/12,-21.69,-0.09999999999999964
18207,일신방직(주),003200,2020/12,-0.08,0.5700000000000003
18208,일신방직(주),003200,2021/12,0.64,1.2699999999999996
18209,일양약품(주),007570,2011/03,-0.64,-6.02
18210,일양약품(주),007570,2012/03,18.259999999999998,0.52
18211,일양약품(주),007570,2013/03,-16.1,0.81
18212,일양약품(주),007570,2014/03,3.09,-0.3900000000000001
18213,일양약품(주),007570,2015/03,-5.17,0.7300000000000004
18214,일양약품(주),007570,2016/12,0.56,0.13999999999999968
18215,일양약품(주),007570,2017/12,21.130000000000003,1.88
18216,일양약품(주),007570,2018/12,-21.77,2.620000000000001
18217,일양약품(주),007570,2019/12,2.16,-0.040000000000000924
18218,일양약품(주),007570,2020/12,-2.17,-0.8300000000000001
18219,일양약품(주),007570,2021/12,18.27,2.960000000000001
18220,일정실업(주),008500,2011/12,-17.68,-6.800000000000001
18221,일정실업(주),008500,2012/12,-0.48,-0.29000000000000004
18222,일정실업(주),008500,2013/12,-0.020000000000000004,0.040000000000000036
18223,일정실업(주),008500,2014/12,-0.09,2.24
18224,일정실업(주),008500,2015/12,0.01,-3.1100000000000003
18225,일정실업(주),008500,2016/12,2.16,0.0
18226,일정실업(주),008500,2017/12,4.91,0.9100000000000001
18227,일정실업(주),008500,2018/12,-6.97,-0.18000000000000016
18228,일정실업(주),008500,2019/12,0.36,-0.5699999999999998
18229,일정실업(주),008500,2020/12,0.18000000000000005,-2.2
18230,일정실업(주),008500,2021/12,16.93,-0.44000000000000006
18231,일진다이아몬드(주),081000,2011/12,3.610000000000003,-0.14
18232,일진다이아몬드(주),081000,2012/12,-21.1,0.040000000000000036
18233,일진다이아몬드(주),081000,2013/12,19.61,2.6900000000000004
18234,일진다이아몬드(주),081000,2014/12,-19.27,0.22999999999999998
18235,일진다이아몬드(주),081000,2015/12,6.57,-1.2100000000000004
18236,일진다이아몬드(주),081000,2016/12,-4.98,1.6900000000000004
18237,일진다이아몬드(주),081000,2017/12,-2.02,-2.6900000000000004
18238,일진다이아몬드(주),081000,2018/12,0.6,0.30000000000000004
18239,일진다이아몬드(주),081000,2019/12,-0.5,0.54
18240,일진다이아몬드(주),081000,2020/12,0.0,-0.32000000000000006
18241,일진다이아몬드(주),081000,2021/12,16.25,0.7100000000000002
18242,일진디스플레이(주),020760,2011/12,-15.910000000000002,4.77
18243,일진디스플레이(주),020760,2012/12,20.98,4.02
18244,일진디스플레이(주),020760,2013/12,-20.6,1.25
18245,일진디스플레이(주),020760,2014/12,50.839999999999996,-6.629999999999999
18246,일진디스플레이(주),020760,2015/12,-50.699999999999996,-0.9400000000000004
18247,일진디스플레이(주),020760,2016/12,27.65,-1.48
18248,일진디스플레이(주),020760,2017/12,-28.59,1.1800000000000002
18249,일진디스플레이(주),020760,2018/12,0.32999999999999996,-1.3400000000000003
18250,일진디스플레이(주),020760,2019/12,6.1000000000000005,0.3700000000000001
18251,일진디스플레이(주),020760,2020/12,3.2399999999999993,4.800000000000001
18252,일진디스플레이(주),020760,2021/12,42.92,-3.6900000000000004
18253,일진머티리얼즈(주),020150,2011/12,-52.26,-1.44
18254,일진머티리얼즈(주),020150,2012/12,0.09000000000000002,-1.2999999999999998
18255,일진머티리얼즈(주),020150,2013/12,28.169999999999998,-0.6300000000000001
18256,일진머티리얼즈(주),020150,2014/12,-28.59,-0.58
18257,일진머티리얼즈(주),020150,2015/12,0.7999999999999999,0.31999999999999995
18258,일진머티리얼즈(주),020150,2016/12,0.14,0.43000000000000016
18259,일진머티리얼즈(주),020150,2017/12,4.75,2.05
18260,일진머티리얼즈(주),020150,2018/12,16.66,0.6999999999999997
18261,일진머티리얼즈(주),020150,2019/12,-22.02,1.4100000000000001
18262,일진머티리얼즈(주),020150,2020/12,28.259999999999998,2.0700000000000003
18263,일진머티리얼즈(주),020150,2021/12,-28.59,3.959999999999999
18264,일진전기(주),103590,2011/12,6.53,-8.7
18265,일진전기(주),103590,2012/12,-5.59,0.03000000000000025
18266,일진전기(주),103590,2013/12,21.41,-0.96
18267,일진전기(주),103590,2014/12,29.8,-0.5900000000000001
18268,일진전기(주),103590,2015/12,-44.97,0.45999999999999974
18269,일진전기(주),103590,2016/12,-6.38,0.11000000000000032
18270,일진전기(주),103590,2017/12,21.55,0.17999999999999972
18271,일진전기(주),103590,2018/12,-14.260000000000002,0.28000000000000025
18272,일진전기(주),103590,2019/12,-8.09,-0.5700000000000003
18273,일진전기(주),103590,2020/12,0.7999999999999999,-0.2799999999999998
18274,일진전기(주),103590,2021/12,8.91,1.19
18275,일진하이솔루스(주),271940,2021/12,42.44,-0.06999999999999984
18276,일진홀딩스(주),015860,2011/12,-51.21,-2.3200000000000003
18277,일진홀딩스(주),015860,2012/12,-0.61,-0.4
18278,일진홀딩스(주),015860,2013/12,28.259999999999998,0.07
18279,일진홀딩스(주),015860,2014/12,-15.58,1.74
18280,일진홀딩스(주),015860,2015/12,-12.68,-0.99
18281,일진홀딩스(주),015860,2016/12,28.259999999999998,-0.06999999999999995
18282,일진홀딩스(주),015860,2017/12,-28.59,-0.55
18283,일진홀딩스(주),015860,2018/12,0.94,1.3199999999999998
18284,일진홀딩스(주),015860,2019/12,21.41,0.5700000000000003
18285,일진홀딩스(주),015860,2020/12,29.8,-0.2500000000000002
18286,일진홀딩스(주),015860,2021/12,-51.35,2.17
18287,잉글우드랩(주),950140,2016/12,21.97,77.76
18288,잉글우드랩(주),950140,2017/12,-7.359999999999999,-81.92
18289,잉글우드랩(주),950140,2018/12,-15.41,14.06
18290,잉글우드랩(주),950140,2019/12,0.7999999999999999,-2.370000000000001
18291,잉글우드랩(주),950140,2020/12,-0.47,0.370000000000001
18292,잉글우드랩(주),950140,2021/12,28.259999999999998,-1.0200000000000014
18293,자안바이오(주),221610,2016/12,-27.65,-10.239999999999998
18294,자안바이오(주),221610,2017/12,51.63,-0.2300000000000001
18295,자안바이오(주),221610,2018/12,-52.57,-0.16999999999999993
18296,자안바이오(주),221610,2019/12,0.94,2.72
18297,자안바이오(주),221610,2020/12,-0.14,-2.5700000000000003
18298,자이글(주),234920,2016/12,50.54,0.029999999999999916
18299,자이글(주),234920,2017/12,-42.43,0.61
18300,자이글(주),234920,2018/12,43.27,0.53
18301,자이글(주),234920,2019/12,-2.770000000000003,-0.25
18302,자이글(주),234920,2020/12,-48.47,-0.21999999999999997
18303,자이글(주),234920,2021/12,-0.14,-0.55
18304,자이에스앤디(주),317400,2019/12,49.45,-0.6399999999999999
18305,자이에스앤디(주),317400,2020/12,-34.63,2.56
18306,자이에스앤디(주),317400,2021/12,-15.620000000000001,-2.08
18307,자화전자(주),033240,2011/12,0.94,0.8300000000000001
18308,자화전자(주),033240,2012/12,15.509999999999998,4.17
18309,자화전자(주),033240,2013/12,33.800000000000004,13.66
18310,자화전자(주),033240,2014/12,-50.25,3.8900000000000006
18311,자화전자(주),033240,2015/12,0.7999999999999999,-1.129999999999999
18312,자화전자(주),033240,2016/12,48.61,3.8299999999999983
18313,자화전자(주),033240,2017/12,-49.41,-8.919999999999998
18314,자화전자(주),033240,2018/12,0.94,-4.940000000000001
18315,자화전자(주),033240,2019/12,50.29,0.33999999999999986
18316,자화전자(주),033240,2020/12,-51.15,-0.21999999999999886
18317,자화전자(주),033240,2021/12,11.49,-4.340000000000001
18318,잘만테크(주),090120,2011/12,23.709999999999997,-7.36
18319,잘만테크(주),090120,2012/12,-20.29,0.38
18320,잘만테크(주),090120,2013/12,-14.19,-0.51
18321,잘만테크(주),090120,2014/12,34.48,0.01999999999999999
18322,재영솔루텍(주),049630,2011/12,-34.339999999999996,-0.24
18323,재영솔루텍(주),049630,2012/12,49.93,0.0
18324,재영솔루텍(주),049630,2013/12,-50.79,0.17
18325,재영솔루텍(주),049630,2014/12,-0.08,0.12999999999999998
18326,재영솔루텍(주),049630,2015/12,0.7999999999999999,-0.19999999999999998
18327,재영솔루텍(주),049630,2016/12,13.83,0.49
18328,재영솔루텍(주),049630,2017/12,-7.3500000000000005,-0.15999999999999998
18329,재영솔루텍(주),049630,2018/12,15.41,0.9400000000000002
18330,재영솔루텍(주),049630,2019/12,-21.650000000000002,-0.7400000000000001
18331,재영솔루텍(주),049630,2020/12,-1.05,0.10999999999999999
18332,재영솔루텍(주),049630,2021/12,1.03,1.36
18333,전방(주),000950,2011/12,23.95,-2.1
18334,전방(주),000950,2012/12,-24.97,0.0
18335,전방(주),000950,2013/12,0.030000000000000002,0.0
18336,전방(주),000950,2014/12,0.05,0.28
18337,전방(주),000950,2015/12,22.61,0.10999999999999999
18338,전방(주),000950,2016/12,-22.630000000000003,-0.08000000000000002
18339,전방(주),000950,2017/12,-0.03,-0.3
18340,전방(주),000950,2018/12,22.73,0.13
18341,전방(주),000950,2019/12,-22.76,0.0
18342,전방(주),000950,2020/12,0.030000000000000002,0.38
18343,전방(주),000950,2021/12,22.66,-0.030000000000000027
18344,전진바이오팜(주),110020,2018/12,-22.630000000000003,-0.49
18345,전진바이오팜(주),110020,2019/12,22.700000000000003,0.0
18346,전진바이오팜(주),110020,2020/12,-22.76,1.49
18347,전진바이오팜(주),110020,2021/12,0.030000000000000002,-0.44999999999999996
18348,제너셈(주),217190,2015/12,-0.030000000000000002,-0.99
18349,제너셈(주),217190,2016/12,22.81,0.51
18350,제너셈(주),217190,2017/12,-0.11999999999999744,0.6799999999999999
18351,제너셈(주),217190,2018/12,-22.630000000000003,-0.33999999999999997
18352,제너셈(주),217190,2019/12,-0.03,0.6
18353,제너셈(주),217190,2020/12,0.06,0.43999999999999995
18354,제너셈(주),217190,2021/12,25.8,0.16000000000000014
18355,제룡산업(주),147830,2012/12,-25.88,-2.0
18356,제룡산업(주),147830,2013/12,25.65,1.8199999999999998
18357,제룡산업(주),147830,2014/12,-25.6,-0.6299999999999999
18358,제룡산업(주),147830,2015/12,-0.04,0.09999999999999987
18359,제룡산업(주),147830,2016/12,0.010000000000000002,-0.7399999999999999
18360,제룡산업(주),147830,2017/12,22.43,1.79
18361,제룡산업(주),147830,2018/12,-21.93,-1.15
18362,제룡산업(주),147830,2019/12,-0.51,0.8199999999999998
18363,제룡산업(주),147830,2020/12,0.019999999999999997,-0.6099999999999999
18364,제룡산업(주),147830,2021/12,0.32,2.5300000000000002
18365,제룡전기(주),033100,2011/12,-0.16,-3.9800000000000004
18366,제룡전기(주),033100,2012/12,-0.18,0.38
18367,제룡전기(주),033100,2013/12,23.66,0.16999999999999998
18368,제룡전기(주),033100,2014/12,-23.66,1.2999999999999998
18369,제룡전기(주),033100,2015/12,23.240000000000002,-0.10999999999999988
18370,제룡전기(주),033100,2016/12,-23.14,-1.35
18371,제룡전기(주),033100,2017/12,0.19,2.2
18372,제룡전기(주),033100,2018/12,0.32,1.1599999999999997
18373,제룡전기(주),033100,2019/12,-0.6,-1.6799999999999997
18374,제룡전기(주),033100,2020/12,22.07,-1.11
18375,제룡전기(주),033100,2021/12,-22.080000000000002,2.2300000000000004
18376,제이더블유생명과학(주),234080,2016/12,0.010000000000000002,-2.29
18377,제이더블유생명과학(주),234080,2017/12,22.88,4.79
18378,제이더블유생명과학(주),234080,2018/12,-0.8999999999999986,1.37
18379,제이더블유생명과학(주),234080,2019/12,-21.380000000000003,-0.05000000000000071
18380,제이더블유생명과학(주),234080,2020/12,-0.44000000000000006,-1.75
18381,제이더블유생명과학(주),234080,2021/12,-0.03999999999999998,-2.5999999999999996
18382,제이더블유신약(주),067290,2011/12,22.619999999999997,-0.6699999999999999
18383,제이더블유신약(주),067290,2012/12,-22.74,-0.94
18384,제이더블유신약(주),067290,2013/12,0.51,-0.7000000000000001
18385,제이더블유신약(주),067290,2014/12,21.46,0.04999999999999999
18386,제이더블유신약(주),067290,2015/12,-21.98,1.05
18387,제이더블유신약(주),067290,2016/12,-0.03,0.9900000000000002
18388,제이더블유신약(주),067290,2017/12,20.639999999999997,-1.3600000000000003
18389,제이더블유신약(주),067290,2018/12,-20.45,1.83
