,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화,상장일,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,산업분류,1인년간평균급여(직원),토빈Q,target,WW지수,RDS,수명주기,산업평균_총자산증가율차분,대주주지분율,외국인지분율,업력,predict,상장협 산업분류 코드(대분류),기업규모명,배당금_현금,배당성향,종합등급,환경,사회,지배구조,한국ESG연구소,Moody's,MSCI,S&P,내용
23,(주)SIMPAC,9160,2018,1.88,-6.27,1989-07-29,681750819.0,62381304,60.97,106.23,80.64,32.74,-12.89,436.6,510.82,22.6,13.02,20.48,88.84,0.11,1277.69,85.28,135.98,87.82,49.22,56.71,52.53,26.07,4.07,61.31,12.78,218.92,제조업,38000,0.597118012,1,0.552716769,0.0,쇠퇴기,78.83243471,60.01,8.16,45,,30000,중견기업,3632594,5.823209467,,,,,,,,,
24,(주)SIMPAC,9160,2019,-1.73,0.45,1989-07-29,679145850.0,11507259,5.1,-6.93,1.42,40.48,9.33,-86.29,-85.52,2.21,1.39,2.17,89.59,0.07,1296.53,88.38,131.76,91.59,58.26,53.93,49.75,29.19,3.47,62.45,12.97,127.73,제조업,50000,0.629852027,0,0.234459063,0.0,성장기,-0.488294717,60.01,8.61,46,,30000,중견기업,3632594,31.56784774,,,,,,,,,
25,(주)SNT에너지,100840,2013,18.93,0.23,2008-02-22,311675279.0,16189688,-0.74,12.29,8.11,-12.98,11.05,78.15,79.57,8.06,5.36,8.49,80.6,0.0,5494.23,65.79,197.1,177.76,71.62,57.28,46.42,2.62,50.81,62.44,54.94,153.09,제조업,54656,0.739320618,0,-1.266905108,0.003950601,쇠퇴기,6.409830716,51.21,0.23,5,,30000,중견기업,2125384,13.12801087,,,,,,,,,
26,(주)SNT에너지,100840,2014,-18.7,-0.22,2008-02-22,304511816.0,11264253,2.8,-5.96,4.82,20.92,-18.01,-30.42,-28.28,4.64,3.66,5.55,83.88,0.0,5763.77,64.52,222.54,199.37,50.89,46.6,36.88,2.66,41.09,67.05,57.64,121.97,제조업,49540,0.679498875,0,-0.558656123,0.004324195,쇠퇴기,-1.304615704,60.37,0.01,6,,30000,중견기업,3542306,31.44732278,,,,,,,,,
27,(주)SNT에너지,100840,2015,-0.08,7.1,2008-02-22,316196096.0,27029932,-1.4,7.96,11.4,7.15,146.18,139.96,133.27,10.39,8.71,12.31,77.78,0.01,6432.47,57.1,286.28,269.65,49.36,36.64,27.78,0.0,359.1,72.06,64.32,118.41,제조업,53837,0.947764778,0,-0.818642322,0.003491372,성숙기,3.629252753,53.31,7.11,7,,30000,중견기업,3542306,13.10512361,,,,,,,,,
28,(주)SNT에너지,100840,2016,-0.31,-5.66,2008-02-22,348042346.0,1659742,3.13,15.05,-0.69,-2.31,-96.48,-93.86,-92.87,0.65,0.5,0.72,80.67,0.01,6387.29,59.3,207.24,200.61,57.56,51.45,44.47,0.0,999999999.0,65.01,63.87,133.69,제조업,56394,0.715786176,0,-1.263808021,0.003383873,성숙기,9.963259767,53.31,1.45,8,,30000,중견기업,0,0.0,,,,,,,,,
29,(주)SNT에너지,100840,2017,0.03,-0.09,2008-02-22,300266693.0,4581777,-6.55,-18.34,1.75,-27.55,1506.66,176.05,106.89,2.49,1.41,1.98,79.34,0.02,6500.71,54.46,351.97,347.24,116.39,28.42,21.01,0.0,999999999.0,76.69,65.01,159.0,제조업,58434,0.595838643,0,-0.859745936,0.004061302,쇠퇴기,-13.89109064,54.08,1.36,9,,30000,중견기업,0,0.0,,,,,,,,,
30,(주)SNT에너지,100840,2018,3.58,0.28,2008-02-22,280991534.0,1825479,-1.48,-10.06,-1.09,-24.21,49.37068527,-60.16,-47.07,1.31,0.63,0.78,85.12,0.02,6366.74,54.25,492.86,474.82,188.8,21.5,13.64,0.0,999999999.0,82.67,63.67,195.92,제조업,56516,0.465809552,0,-1.339226341,0.004901216,성숙기,-6.447565291,55.86,1.64,10,,30000,중견기업,0,0.0,,,,,,,,,
31,(주)SNT에너지,100840,2019,6.56,0.9,2008-02-22,333897235.0,14578960,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,7.24,4.63,6.31,83.27,0.02,6551.09,52.63,303.82,288.69,31.18,36.31,27.54,0.03,1771.27,73.64,65.51,154.8,제조업,58621,0.689152234,0,-1.135163005,0.003612841,쇠퇴기,-0.108294717,55.93,2.54,11,,30000,중견기업,5754961,39.47442753,,,,,,,,,
32,(주)SNT홀딩스,36530,2013,2.04,0.6,2002-10-22,2149176237.0,8018313,0.22,7.2,4.85,-5.54,-1.04,-16.31,-1.97,3.41,2.55,4.41,87.49,0.18,6793.14,78.46,188.1,133.44,48.56,56.38,41.42,5.86,30.38,63.59,178.38,132.81,"전문, 과학 및 기술 서비스업",98000,0.481337239,0,-1.347743073,2.251939942,성장기,3.539830716,68.36,7.77,31,,130000,중견기업,4260462,53.1341443,,,,,,,,,
33,(주)SNT홀딩스,36530,2014,-1.73,0.14,2002-10-22,2039388864.0,6891599,-3.15,-7.08,4.62,-1.52,-22.75,30.84,6.02,4.32,3.2,5.51,88.9,0.08,7118.65,77.02,208.24,148.81,50.97,50.39,35.23,2.46,34.38,66.14,176.06,125.58,"전문, 과학 및 기술 서비스업",86000,0.483483011,0,-1.12974899,2.334895679,성숙기,-4.114615704,68.36,7.91,32,,130000,중견기업,2977692,43.2075633,,,,,,,,,
34,(주)SNT홀딩스,36530,2015,3.3,2.09,2002-10-22,2169311305.0,27765789,-1.52,14.66,6.51,3.89,146.6,10.19,6.29,7.22,5.53,5.75,82.55,0.06,7370.38,67.26,263.0,201.03,82.77,41.85,28.36,0.49,218.55,70.16,193.02,129.51,"전문, 과학 및 기술 서비스업",69000,0.489493236,1,-2.954976969,2.435980512,성장기,6.159252753,61.75,10.0,33,,130000,중견기업,3833581,13.80685058,,,,,,,,,
35,(주)SNT홀딩스,36530,2016,-3.45,1.35,2002-10-22,2210178425.0,6923176,-2.3,5.66,0.43,-4.65,-55.25,-91.61,-72.7,0.66,0.46,0.47,86.92,0.06,7190.35,65.64,247.45,198.81,88.69,44.37,31.82,0.47,286.46,68.93,187.73,139.31,"전문, 과학 및 기술 서비스업",81000,0.419535621,0,1.436441957,1.882376996,성숙기,1.773259767,61.75,11.35,34,,130000,중견기업,5527452,79.83983074,,,,,,,,,
36,(주)SNT홀딩스,36530,2017,12.27,-2.34,2002-10-22,2146174938.0,4172419,-4.62,-1.46,1.47,-1.92,-16.11,146.91,-47.56,1.71,1.19,1.14,86.42,0.07,7297.38,63.09,264.63,216.54,92.09,41.26,29.54,0.43,178.66,70.44,186.3,138.42,"전문, 과학 및 기술 서비스업",96000,0.409370382,0,0.509717756,2.637036324,성숙기,-3.061090638,61.75,9.01,35,,130000,중견기업,3158544,75.70054685,,,,,,,,,
37,(주)SNT홀딩스,36530,2018,-2.26,1.95,2002-10-22,2113834573.0,6218079,-1.32,-1.66,9.82,-7.08,19.81,303.74,589.59,5.26,3.46,4.36,87.14,0.09,7869.89,62.92,306.08,248.36,70.44,40.62,25.39,0.43,59.79,71.05,179.84,146.07,"전문, 과학 및 기술 서비스업",104000,0.378880473,1,-0.481242858,2.331374093,성숙기,-1.537565291,62.52,10.96,36,,130000,중견기업,6307383,101.4361992,,,,,,,,,
38,(주)SNT홀딩스,36530,2019,-9.78,-0.28,2002-10-22,2236679025.0,9244252,2.57,8.43,16.33,7.91,73.82,127.87,118.96,8.23,5.72,8.78,84.93,0.11,9259.26,59.67,312.26,255.6,92.67,37.56,24.95,0.08,184.05,73.01,195.54,142.41,"전문, 과학 및 기술 서비스업",126000,0.382384621,1,-2.561551447,1.354094635,쇠퇴기,5.701705283,62.67,10.68,37,,130000,중견기업,7577903,81.9742149,,,,,,,,,
39,(주)STX,11810,2018,0.23,0.18,1990-09-12,554061000.0,5024000,-13.55,-11.12,49.97,-16.68,-133.55,-97.28,-96.34,0.61,1.54,17.12,98.67,0.01,29.93,204.91,91.21,63.3,9.55,765.34,724.06,517.79,-1.12,2.7,0.3,34.57,도매 및 소매업,64000,1.33116469,0,-0.664790669,0.0,쇠퇴기,-11.73756529,83.68,0.18,42,,70000,중견기업,0,0.0,,,,,,,,,
40,(주)TCC스틸,2710,2013,12.46,0.0,1984-12-21,543708595.0,391783,-1.49,0.73,-9.16,-0.1,49.37068527,860.9023444,-2697.81,-3.98,-3.66,-8.85,94.66,0.03,1064.71,157.32,141.27,66.03,8.87,164.27,75.7,124.1,-0.59,35.53,10.73,75.67,제조업,59000,0.73399703,0,-0.825195154,0.0,쇠퇴기,-0.640169284,41.07,1.33,54,,30000,중견기업,832759,212.5561854,,,,,,,,,
41,(주)TCC스틸,2710,2014,-11.88,-0.38,1984-12-21,551000563.0,1022624,-1.82,5.99,-7.98,3.63,49.37068527,860.9023444,45.22930641,-3.05,-2.89,-7.71,93.18,0.03,917.69,168.1,82.22,38.38,2.07,191.48,150.05,148.0,0.02,31.85,9.24,74.63,제조업,63000,0.751780646,1,-1.192597671,0.0,쇠퇴기,2.335384296,41.24,0.95,55,,30000,중견기업,882759,86.32293003,,,,,,,,,
42,(주)TCC스틸,2710,2018,-3.45,0.66,1984-12-21,304781579.0,7565000,-3.68,26.55,11.28,5.57,110.7,537.96,8688.61,2.36,3.34,9.19,91.46,0.0,419.24,135.97,163.32,89.05,24.95,171.53,83.01,109.51,3.3,30.83,4.21,50.79,제조업,77000,0.775983279,0,-0.358829243,0.0,성숙기,9.332434709,47.65,1.79,59,,30000,중견기업,1706906,22.56319894,,,,,,,,,
43,(주)TCC스틸,2710,2019,19.3,-0.17,1984-12-21,314210087.0,1996130,8.26,-2.09,4.11,5.81,-24.73,-48.34,-22.17,1.15,1.63,4.42,92.78,0.01,439.86,141.4,89.76,46.01,9.02,168.92,142.07,115.69,2.27,31.37,4.41,47.47,제조업,76000,0.821263205,0,-0.937565424,0.0,도입기,2.981705283,47.65,1.62,60,,30000,중견기업,640090,32.06654877,,,,,,,,,
44,(주)가비아,79940,2013,-9.01,6.39,2005-10-19,91231294.0,3786937,1.07,16.92,16.43,2.34,-7.7,-10.69,-9.15,13.45,10.77,15.65,55.02,0.94,534.07,78.45,249.42,248.8,82.18,32.99,21.87,15.55,15.81,69.24,9.47,122.77,정보통신업,40533,0.944291439,0,-0.547688817,0.054703782,성숙기,6.979830716,25.26,7.57,14,,100000,중견기업,256706,6.778723808,,,,,,,,,
45,(주)가비아,79940,2014,1.58,6.25,2005-10-19,98544072.0,3076978,5.21,12.05,9.56,13.8,19.18,-41.1,-42.22,8.4,7.12,8.18,56.29,1.02,582.67,74.99,258.29,258.29,98.0,30.51,21.49,11.92,24.59,71.01,10.34,118.05,정보통신업,43153,1.084534001,1,0.351698629,0.049928276,성숙기,9.015384296,25.18,13.82,15,,100000,중소기업,260706,8.472793761,,,,,,,,,
46,(주)가비아,79940,2015,-3.61,0.0,2005-10-19,105081568.0,4288423,-6.68,24.61,12.25,13.95,35.39,62.73,69.56,9.31,8.38,11.99,54.64,0.89,664.04,62.84,395.42,395.42,175.75,24.95,15.71,7.15,64.83,74.76,11.61,113.22,정보통신업,43159,0.987000124,1,-0.673082512,0.052363109,성숙기,6.419252753,25.18,13.82,16,,100000,중소기업,391060,9.11896984,,,,,,,,,
47,(주)가비아,79940,2016,12.42,-1.11,2005-10-19,125796754.0,3544032,24.06,15.32,4.78,11.49,10.57,-3.61,-11.15,9.96,8.82,10.68,53.83,0.73,699.68,68.32,295.5,288.81,124.81,31.1,21.25,9.8,83.64,71.87,13.36,122.06,정보통신업,48205,0.858096948,0,-0.533144479,0.066246058,성장기,19.60325977,24.51,12.71,17,,100000,중견기업,391060,11.03432475,,,,,,,,,
48,(주)가비아,79940,2017,-12.03,0.14,2005-10-19,133382584.0,2493743,2.61,9.75,5.42,13.74,1.3,-12.57,-6.35,8.32,7.46,8.88,51.9,1.64,745.49,67.34,224.87,219.17,101.89,33.52,29.43,9.61,53.72,70.92,13.98,112.61,정보통신업,50208,0.828474773,0,0.401508306,0.089741332,성숙기,5.868909362,24.65,12.85,18,,100000,중견기업,391060,15.68164803,,,,,,,,,
49,(주)가비아,79940,2018,12.03,4.64,2005-10-19,151440505.0,2762732,9.09,18.07,12.64,10.76,43.08,54.56,45.94,11.92,10.77,12.58,51.08,1.21,853.3,64.26,262.0,255.35,101.66,32.62,26.09,10.39,62.3,72.06,16.13,110.87,정보통신업,50517,0.813372466,0,-0.265476936,0.083951868,성장기,13.51243471,24.79,17.49,19,,100000,중견기업,391060,14.15482935,,,,,,,,,
50,(주)가비아,79940,2019,-11.64,-0.92,2005-10-19,199916131.0,4654769,54.04,11.3,16.59,15.21,30.5,43.49,47.31,14.23,12.01,15.73,51.01,0.97,1007.26,83.76,201.58,195.45,66.71,48.13,31.93,26.05,34.25,64.98,19.19,115.13,정보통신업,54536,0.852018755,1,0.373315741,0.0,성숙기,31.90170528,24.89,16.57,20,,100000,중소기업,521413,11.20169443,,,,,,,,,
51,(주)강원랜드,35250,2013,12.31,-4.11,2003-09-04,3102036846.0,293129468,16.11,-7.3,6.13,5.02,-4.16,-2.82,-2.23,21.86,9.91,12.17,53.34,1.4,2416.09,80.3,189.47,189.21,29.28,23.21,22.65,0.0,1421.81,83.33,24.16,177.85,"예술, 스포츠 및 여가관련 서비스업",53055,2.360167547,0,0.039560406,4.73e-05,성숙기,6.679830716,36.28,28.54,15,,180000,중견기업,147999469,50.48945437,,,,,,,,,
52,(주)강원랜드,35250,2014,-12.28,-2.11,2003-09-04,3375127289.0,363815729,-0.91,26.97,7.46,9.94,32.25,20.75,12.48,24.01,11.1,13.76,48.26,0.89,2591.54,74.05,219.66,219.47,16.33,24.76,23.08,0.0,2073.72,82.14,25.92,180.75,"예술, 스포츠 및 여가관련 서비스업",59996,2.21023172,1,-0.097252005,3.25e-05,성숙기,9.795384296,36.27,26.43,16,,180000,중견기업,172328148,47.36687676,,,,,,,,,
53,(주)강원랜드,35250,2015,0.36,2.42,2003-09-04,3690791830.0,430459518,-3.14,27.6,10.81,9.17,16.02,22.9,38.45,27.03,12.5,15.49,46.5,0.61,2864.9,64.73,263.38,263.14,15.91,23.12,22.17,0.0,2623.81,83.04,28.65,187.08,"예술, 스포츠 및 여가관련 서비스업",61050,2.475751145,1,-0.029296955,6.63e-05,성숙기,9.139252753,36.27,28.85,17,,180000,중견기업,198684218,46.15630732,,,,,,,,,
54,(주)강원랜드,35250,2016,16.99,0.09,2003-09-04,3978987574.0,454998593,11.81,3.38,8.51,3.84,3.9,2.93,-2.37,26.79,11.85,14.55,46.28,0.88,3103.31,66.7,251.71,251.53,12.94,22.33,22.1,0.03,836.02,83.43,31.04,181.95,"예술, 스포츠 및 여가관련 서비스업",64535,2.164611612,1,-0.382024467,6.76e-05,성숙기,5.952719853,36.27,28.94,18,,180000,중견기업,200711608,44.11257773,,,,,,,,,
55,(주)강원랜드,35250,2017,2.74,-0.26,2003-09-04,4185657487.0,437096330,-6.83,19.61,7.64,-5.43,-14.18,-3.73,-0.97,27.27,10.72,12.96,49.08,0.84,3335.69,57.73,317.65,317.46,15.49,19.55,19.46,0.04,2241.82,85.25,33.36,212.37,"예술, 스포츠 및 여가관련 서비스업",65283,2.019829061,0,-2.213535103,4.01e-05,성숙기,5.028909362,36.27,28.68,19,,180000,중견기업,200711608,45.91930754,,,,,,,,,
56,(주)강원랜드,35250,2018,14.99,-1.2,2003-09-04,4231241354.0,297320114,22.3,-18.72,2.45,-10.37,-18.87,-32.06,-36.26,20.67,7.06,8.39,50.73,2.09,3415.74,68.93,276.57,276.38,7.68,17.97,17.73,0.0,1834.66,86.35,34.16,212.66,"예술, 스포츠 및 여가관련 서비스업",48821,1.809281899,0,-2.066042961,3.42e-05,성숙기,1.062434709,36.27,27.48,20,,180000,중견기업,182465098,61.36991391,,,,,,,,,
57,(주)강원랜드,35250,2019,-20.12,2.23,2003-09-04,4438119306.0,335609508,3.55,6.77,3.65,5.7,16.36,12.56,13.89,22.02,7.72,9.16,48.46,1.1,3538.18,68.86,288.36,287.8,9.31,19.38,17.52,1.83,255.56,85.28,35.38,211.93,"예술, 스포츠 및 여가관련 서비스업",52287,1.601864414,0,0.482456397,3.96e-05,성숙기,4.781705283,36.27,29.71,21,,180000,중견기업,182465098,54.36827433,,,,,,,,,
58,(주)강원에너지,114190,2013,0.0,-0.13,2009-11-20,72441333.0,3922208,24.16,-23.52,27.06,-52.42,-72.15,-56.3,-64.25,7.74,4.85,9.57,76.82,0.1,624.37,23.73,231.75,223.89,111.08,57.9,57.9,6.87,18.11,54.59,6.24,134.07,제조업,48002,0.753831114,0,-2.59854894,0.036404224,쇠퇴기,-18.88016928,46.65,0.16,37,,30000,중소기업,380000,9.6884204,,,,,,,,,
59,(주)강원에너지,114190,2014,0.0,0.25,2009-11-20,67037639.0,1123194,67.54,-20.72,9.96,1.62,-49.72,-71.36,-63.38,2.18,1.61,2.33,78.8,0.14,601.07,36.15,294.21,283.74,72.26,32.89,32.88,0.0,39.01,64.52,6.01,120.45,제조업,41641,0.247504943,0,-1.093148317,0.037055557,쇠퇴기,-6.464615704,53.04,0.41,38,,30000,중소기업,0,0.0,,,,,,,,,
60,(주)강원에너지,114190,2015,0.0,-0.09,2009-11-20,85457457.0,885783,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,0.22,0.12,0.18,82.85,0.07,609.27,39.82,333.65,327.11,169.33,51.03,33.33,17.67,187.51,57.29,6.42,165.1,제조업,46299,0.832100539,0,-0.956348414,0.035798495,성장기,-0.210747247,52.87,0.32,39,,30000,중소기업,0,0.0,,,,,,,,,
61,(주)강원에너지,114190,2016,0.0,0.73,2009-11-20,77186606.0,-762058,4.17,-14.64,-2.65,-8.45,-393.2,-1190.24,-197.7,-2.66,-1.38,-1.99,83.41,0.08,590.5,42.6,444.3,441.52,131.49,40.11,21.95,18.16,-241.54,61.49,6.22,157.85,제조업,47199,0.792970285,0,-1.381953528,0.045584061,쇠퇴기,-9.786740233,52.87,1.05,40,,30000,중소기업,0,0.0,,,,,,,,,
62,(주)강원에너지,114190,2017,-15.98,-0.39,2009-11-20,93179394.0,-6291307,6.99,26.72,-12.43,93.99,49.37068527,860.9023444,45.22930641,-7.86,-7.57,-12.58,98.95,0.03,504.64,51.99,202.02,200.95,41.76,92.91,69.76,22.72,-26.56,43.65,5.33,97.92,제조업,46649,0.893470154,0,3.449192292,0.0,도입기,20.55890936,52.4,0.66,41,,30000,중소기업,0,0.0,,,,,,,,,
63,(주)강원에너지,114190,2018,-0.15,1.42,2009-11-20,93845576.0,1977524,-7.26,3.66,4.7,4.72,49.37068527,860.9023444,45.22930641,1.99,1.83,4.19,93.14,0.01,528.4,46.39,161.8,160.55,45.27,86.93,86.86,48.69,0.2,45.31,5.53,95.9,제조업,46415,0.924675939,0,-0.263882987,0.0,도입기,0.682434709,42.25,2.08,42,,30000,중소기업,0,0.0,,,,,,,,,
64,(주)경농,2100,2013,0.0,-0.29,1977-06-30,255984725.0,13751960,-0.34,-9.11,6.67,43.36,47.54,23.73,7.68,7.1,5.31,8.89,65.78,2.61,1409.85,77.51,178.73,42.31,14.09,56.89,44.42,28.13,4.81,62.15,14.67,121.04,제조업,47617,0.663279975,1,0.713478329,0.041489559,성숙기,-5.020169284,60.15,1.13,56,,30000,중견기업,3457632,25.14283055,,,,,,,,,
65,(주)경농,2100,2014,0.0,-0.36,1977-06-30,284623063.0,9271741,14.64,7.81,2.85,-4.01,-21.99,-44.35,-45.26,3.77,2.63,4.73,65.14,2.73,1449.95,85.83,154.43,45.72,17.54,68.5,53.53,36.94,4.53,57.87,15.19,139.85,제조업,46938,0.770440972,1,-1.439653347,0.063162932,성장기,12.1853843,60.14,0.77,57,,30000,중견기업,3840658,41.42326668,,,,,,,,,
66,(주)경농,2100,2015,-32.19,-0.01,1977-06-30,316341853.0,6488880,7.02,15.42,3.02,4.21,-17.35,-10.12,1.71,3.55,2.32,4.13,64.71,2.82,1485.56,88.83,140.92,39.99,13.08,81.11,65.49,49.68,3.96,53.57,15.62,149.92,제조업,47961,0.802087309,1,-0.91738614,0.071132381,도입기,10.92925275,60.14,0.76,58,,30000,중견기업,4287516,66.07482339,,,,,,,,,
67,(주)경농,2100,2016,0.18,-0.17,1977-06-30,320915151.0,5770891,6.25,-3.18,2.98,3.85,-24.3,-3.58,-8.82,3.12,2.0,3.86,66.36,2.75,1531.29,89.61,138.91,35.77,8.46,74.44,61.07,41.82,3.5,55.71,16.48,142.8,제조업,49020,0.829592645,1,-1.101573355,0.081296328,성숙기,1.343259767,60.14,0.59,59,,30000,중견기업,4734132,82.03468061,,,,,,,,,
68,(주)경농,2100,2017,36.36,0.12,1977-06-30,335873898.0,11539079,4.6,4.73,3.31,1.25,-7.86,55.69,36.26,4.88,3.07,5.83,67.23,2.75,1583.5,89.74,135.0,36.12,10.61,74.8,63.01,41.39,2.8,55.66,17.24,151.28,제조업,48768,0.819791156,1,0.07579327,0.059018682,성장기,4.498909362,60.13,0.71,60,,30000,중견기업,5270072,45.6715133,,,,,,,,,
69,(주)경농,2100,2018,-36.5,-0.3,1977-06-30,357260541.0,9613575,8.61,4.0,3.42,2.96,74.84,-45.49,-46.64,2.29,1.41,3.08,65.79,2.73,1639.37,92.96,132.49,38.2,9.58,77.34,63.69,41.98,5.16,54.93,18.09,155.44,제조업,48674,1.060891741,0,-0.458598897,0.050676565,성장기,6.342434709,60.13,0.41,61,,30000,중견기업,4466162,46.45682798,,,,,,,,,
70,(주)경농,2100,2019,7.01,0.88,1977-06-30,370874091.0,7061857,-0.76,8.85,0.56,6.99,-41.16,-18.01,8.47,1.76,1.1,2.47,67.29,2.77,1648.84,92.06,150.9,41.85,9.67,83.71,60.73,46.81,2.2,53.03,18.13,149.7,제조업,49353,1.1156892,0,-0.904466904,0.04538032,쇠퇴기,3.701705283,60.13,1.29,62,,30000,중견기업,3930223,55.65424222,,,,,,,,,
71,(주)경동나비엔,9450,2013,-32.25,-1.19,1993-08-31,354779867.0,9251575,43.0,-7.79,6.55,9.28,42.08,20.9,55.9,2.69,3.4,6.19,71.51,3.36,1360.07,117.86,89.68,41.69,11.26,89.44,79.81,25.87,14.4,49.38,13.75,64.48,제조업,38000,1.106618659,1,-0.492155161,0.013243287,성장기,18.32983072,58.04,4.09,35,,30000,중견기업,1262385,13.64508205,,,,,,,,,
72,(주)경동나비엔,9450,2014,32.25,-1.74,1993-08-31,401658957.0,9082312,9.5,19.33,1.4,3.58,-31.94,-17.41,-34.56,2.19,2.48,4.92,73.16,3.56,1380.39,127.2,85.84,41.02,10.51,111.38,98.05,55.37,4.93,44.3,13.97,83.21,제조업,40000,1.395198322,0,-1.18111655,0.016870136,도입기,14.2053843,58.04,2.35,36,,30000,중견기업,1262385,13.89937937,,,,,,,,,
73,(주)경동나비엔,9450,2015,-37.34,2.24,1993-08-31,402084368.0,19320742,0.88,-1.06,8.48,19.36,79.9,80.96,107.59,3.27,4.17,8.48,68.76,3.69,1505.49,118.32,89.35,40.12,10.2,95.11,85.95,33.49,6.98,48.25,15.23,71.0,제조업,48000,1.52058874,0,-0.410292049,0.012334872,성숙기,-0.100747247,57.42,4.59,37,,30000,중견기업,1262385,6.533832914,,,,,,,,,
74,(주)경동나비엔,9450,2016,0.14,3.28,1993-08-31,429754702.0,28636194,4.31,10.85,15.78,13.91,89.21,122.2,94.41,6.42,9.01,16.79,65.55,3.4,1758.06,106.52,98.83,48.13,12.57,79.99,74.34,13.95,25.05,52.74,17.79,66.16,제조업,43000,1.826025055,1,-0.770681643,0.015200422,성숙기,6.773259767,57.42,7.87,38,,30000,중견기업,1893578,6.612533775,,,,,,,,,
75,(주)경동나비엔,9450,2017,36.36,-3.9,1993-08-31,503697210.0,16291264,7.26,31.62,8.66,17.39,4.2,-28.44,-30.39,3.95,5.79,10.73,65.15,3.24,1918.58,106.35,105.03,54.82,13.08,96.37,85.71,23.5,30.33,48.52,19.19,66.25,제조업,51000,1.747840885,0,0.6238002,0.015865637,성장기,17.04890936,57.42,3.97,39,,30000,중견기업,2524770,15.49769251,,,,,,,,,
76,(주)경동나비엔,9450,2018,-36.52,3.7,1993-08-31,583595818.0,22818064,8.72,24.3,9.11,6.15,-14.56,-6.3,-3.13,3.41,4.55,9.23,67.13,3.71,2101.97,105.89,104.32,49.78,9.54,108.35,98.22,42.57,11.32,45.92,21.04,72.42,제조업,50000,1.45570923,1,-0.363228655,0.020339189,도입기,15.83243471,57.42,7.67,40,,30000,중견기업,3155962,13.83098058,,,,,,,,,
77,(주)경동나비엔,9450,2019,0.57,1.24,1993-08-31,609808343.0,20474157,13.13,-4.43,7.48,6.54,9.86,12.51,6.88,3.6,4.67,9.59,65.82,3.92,2266.35,111.46,101.49,50.38,7.85,102.57,89.77,32.43,11.06,47.38,22.68,73.11,제조업,48000,1.459233871,1,-0.954590707,0.01556866,성숙기,4.381705283,51.52,8.91,41,,30000,중견기업,3787155,18.49724509,,,,,,,,,
78,(주)경동도시가스,267290,2018,-35.11,-4.57,2017-05-12,778269612.0,33981432,0.18,17.88,8.92,84.33,96.9,91.84,74.9,2.13,4.59,11.11,92.16,0.04,2615.41,104.23,118.17,117.83,31.25,142.84,117.29,4.29,98.82,39.68,26.19,48.07,"전기, 가스, 증기 및 공기조절 공급업",92451,0.792916811,0,2.521531032,0.0,성숙기,9.542434709,51.99,21.23,1,,40000,중견기업,4124203,12.13663686,,,,,,,,,
79,(주)경동도시가스,267290,2019,0.54,-3.05,2017-05-12,749999474.0,24355132,6.23,-11.05,5.98,-11.44,-34.23,-28.03,-28.25,1.73,3.22,7.45,92.09,0.0,2202.7,104.49,123.03,122.62,30.73,120.84,94.57,7.75,29.28,43.34,22.05,51.98,"전기, 가스, 증기 및 공기조절 공급업",90608,0.724226722,1,-1.655734334,0.0,성숙기,-3.738294717,51.99,18.18,2,,40000,중견기업,5154124,21.1623735,,,,,,,,,
80,(주)경방,50,2013,0.0,-0.93,1956-03-03,1296989142.0,15103835,-1.47,-16.39,2.54,4.07,396.72,860.9023444,45.22930641,4.2,1.11,2.32,72.43,0.07,5007.39,187.54,76.48,46.74,8.11,103.79,21.25,57.41,2.58,48.11,50.07,120.03,도매 및 소매업,27698,0.722737421,0,-1.035247076,4.95e-07,성숙기,-2.936797669,56.63,0.99,94,,70000,중견기업,623075,4.125276792,,,,,,,,,
81,(주)경방,50,2014,0.0,0.37,1956-03-03,1301841379.0,14235818,0.59,-2.11,1.76,-5.23,-15.02,-21.27,-18.36,3.49,0.88,1.79,72.44,0.19,4625.0,185.37,24.73,15.5,2.01,101.0,63.21,57.74,2.47,48.7,46.25,121.83,도매 및 소매업,27821,0.894392397,0,-0.958701021,1.72e-05,성장기,0.329830716,55.82,1.36,95,,70000,중견기업,1370764,9.628979522,,,,,,,,,
82,(주)경방,50,2015,0.51,1.49,1956-03-03,1318643312.0,21604723,0.83,6.78,2.36,8.69,27.25,45.31,40.53,4.67,1.27,2.55,71.55,0.16,4736.5,182.6,58.13,29.7,3.66,98.9,28.05,56.33,3.9,49.24,47.36,123.06,도매 및 소매업,30369,0.871425539,1,-2.470022594,5.35e-05,성숙기,2.285384296,56.11,2.85,96,,70000,중견기업,3426909,15.86185113,,,,,,,,,
