,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
23,1,9160,1989/07/29,쇠퇴기,제조업,2018,(주)SIMPAC,36.36,-3.9,503697210.0,16291264.0,7.26,31.62,8.66,17.39,4.2,-28.44,-30.39,3.95,5.79,10.73,65.15,3.24,1918.58,106.35,105.03,54.82,13.08,96.37,85.71,23.5,30.33,48.52,19.19,66.25,51000.0,1.7478408854597387,0.6238002002764323,0.0158656374855979,17.04890936238123,57.42,3.97,39.0
24,0,9160,1989/07/29,성장기,제조업,2019,(주)SIMPAC,-25.85,0.75,203735980.0,12705930.0,12.31,-2.74,5.36,4.88,-39.16,-51.34,-48.33,6.8,6.37,10.08,76.38,0.43,982.55,78.44,140.58,75.17,6.3,57.44,56.19,31.75,16.24,57.65,9.83,102.26,52000.0,1.897578647227652,-1.0527535002309345,0.0079499193926593,4.113259767156068,60.08,1.81,29.0
25,0,100840,2008/02/22,쇠퇴기,제조업,2013,(주)SNT에너지,-6.27,0.8799999999999999,204869399.0,17963310.0,-7.17,8.23,9.36,2.64,57.67,41.38,28.34,9.37,8.79,13.26,71.5,0.19,1083.84,66.59,183.24,103.8,10.61,44.77,42.67,20.37,24.47,63.24,10.84,100.66,60000.0,1.797690646322441,0.1386182387605811,0.0039935172331593,0.3989093623812297,60.0,2.69,30.0
26,0,100840,2008/02/22,쇠퇴기,제조업,2014,(주)SNT에너지,0.08,0.4300000000000001,221622993.0,13116049.0,-1.64,16.54,5.3,5.05,-29.77,-26.98,-20.19,6.51,6.15,9.03,75.53,0.26,1146.61,62.2,186.01,108.83,7.19,48.73,46.52,28.57,19.43,61.84,11.47,103.71,61000.0,1.4441048045948914,-0.361497915855901,0.0038232008133995,8.152434708918474,60.5,3.12,31.0
27,0,100840,2008/02/22,성숙기,제조업,2015,(주)SNT에너지,-0.08,-1.7100000000000002,237816742.0,5285239.0,22.61,-3.69,0.1,-4.79,-64.13,-59.7,-63.41,2.76,2.3,3.55,78.76,0.58,1147.87,76.19,148.16,73.81,8.08,59.43,56.19,37.83,4.77,57.7,11.48,112.68,62000.0,1.2050376627394888,-1.307822366061719,0.0073980188506068,7.201705282809783,60.5,1.41,32.0
28,0,100840,2008/02/22,성숙기,제조업,2016,(주)SNT에너지,26.770000000000003,-3.370000000000001,316944796.0,12327177.0,-0.11,20.27,9.53,19.31,206.1,352.45,467.87,3.92,3.38,6.41,83.39,0.0,799.06,74.34,162.42,78.7,9.64,67.04,57.07,38.63,5.73,54.95,8.62,117.45,49877.0,0.9353718852351814,-0.1317563029828018,0.0,10.219830716270698,38.37,18.5,36.0
29,0,100840,2008/02/22,쇠퇴기,제조업,2017,(주)SNT에너지,-31.68,-5.539999999999999,313039125.0,9090269.0,5.23,-6.41,4.83,6.28,26.44,-8.47,-20.72,3.66,3.22,5.48,82.33,0.0,839.04,74.88,190.69,86.73,16.49,57.91,43.55,36.52,7.16,58.2,9.02,109.31,52525.0,0.9074304285446748,-1.084177133275695,0.0,-0.2346157035334594,37.19,12.96,37.0
30,0,100840,2008/02/22,성숙기,제조업,2018,(주)SNT에너지,0.0,-2.1500000000000004,326687437.0,107330.0,1.07,7.33,0.61,-5.06,-52.33,-80.98,-79.77,1.39,1.15,1.01,83.64,0.0,844.47,74.59,161.62,74.26,14.2,62.43,54.35,39.78,4.19,56.64,9.16,119.65,47317.0,0.8152852998292677,-1.2482824452017556,0.0,4.149252752634891,37.16,10.81,38.0
31,0,100840,2008/02/22,쇠퇴기,제조업,2019,(주)SNT에너지,0.0,-0.9900000000000002,344298515.0,3724987.0,1.91,8.35,3.1,4.45,57.44,171.48,163.43,2.49,2.04,2.7,82.96,0.0,866.28,73.4,160.17,76.98,16.78,65.3,57.37,34.89,6.44,55.43,9.45,118.51,48476.0,0.9398996044464496,-1.0845553542466086,0.0,5.283259767156068,36.93,9.82,39.0
32,0,36530,2002/10/22,성장기,"전문, 과학 및 기술 서비스업",2013,(주)SNT홀딩스,0.07,-2.1100000000000003,357951470.0,531273.0,7.77,0.93,1.01,9.14,-30.37,-30.24,-48.25,1.59,1.36,1.85,84.28,0.0,873.84,78.11,155.35,77.25,16.65,69.7,58.95,45.36,3.12,53.93,9.56,114.76,48361.0,1.0253209486470332,0.352118300210373,0.0,3.80890936238123,35.3,7.71,40.0
33,0,36530,2002/10/22,성숙기,"전문, 과학 및 기술 서비스업",2014,(주)SNT홀딩스,-0.08,2.2600000000000007,412996589.0,7419717.0,8.14,21.55,6.41,10.37,167.37,269.59,369.4,4.17,3.58,6.59,77.13,0.0,927.88,79.63,149.64,70.7,14.14,84.57,70.13,56.92,5.68,49.48,10.12,118.02,51924.0,1.0018489612029218,-0.2026218112529644,0.0,15.352434708918477,35.48,9.97,41.0
34,1,36530,2002/10/22,성장기,"전문, 과학 및 기술 서비스업",2015,(주)SNT홀딩스,0.01,-0.3399999999999998,472081003.0,4797711.0,23.58,7.27,5.63,8.37,19.62,5.71,16.29,4.56,3.7,6.57,76.38,0.0,972.94,92.74,130.79,57.44,13.08,98.83,81.11,73.2,4.66,46.04,10.66,118.01,56162.0,1.1452000182053503,-0.8683179541221127,0.0,14.201705282809783,34.67,9.63,42.0
35,0,36530,2002/10/22,성숙기,"전문, 과학 및 기술 서비스업",2016,(주)SNT홀딩스,-27.89,0.71,127536833.0,4645869.0,0.31,29.61,11.78,-2.15,27.17,362.85,405.17,5.42,3.82,5.67,85.23,0.01,2605.16,89.68,168.76,154.43,3.23,47.42,34.22,16.28,9.2,65.32,26.05,115.18,60038.0,0.9728783771822216,-0.5907777646231982,0.0,10.032434708918474,72.05,0.77,4.0
36,0,36530,2002/10/22,성숙기,"전문, 과학 및 기술 서비스업",2017,(주)SNT홀딩스,-3.78,-0.2,127035573.0,3396444.0,3.69,-6.73,2.24,-17.32,49.37068527315937,-26.89,-39.76,4.79,2.67,3.88,92.5,0.0,2665.65,90.95,166.4,141.61,15.86,43.63,31.66,13.65,-1.08,67.11,26.66,137.17,70411.0,1.0683096892867954,-1.711812442559045,0.0,-0.4982947171902163,58.97,0.57,5.0
37,1,36530,2002/10/22,성숙기,"전문, 과학 및 기술 서비스업",2018,(주)SNT홀딩스,8.52,0.8199999999999967,120951617.0,14816762.0,2.2,21.88,17.98,3.77,-21.78,-8.36,-9.02,12.45,12.42,15.35,44.66,1.49,2090.86,26.5,532.19,415.02,82.6,23.02,18.14,0.0,443.96,77.59,20.96,103.93,65113.0,2.202569689332884,-0.6431225557070721,0.0700372384578585,16.9898307162707,18.46,17.83,11.0
38,1,36530,2002/10/22,쇠퇴기,"전문, 과학 및 기술 서비스업",2019,(주)SNT홀딩스,-4.699999999999996,0.85,244886480.0,1137559.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,-0.1,-0.1,1.09,75.81,1.21,243.25,73.6,174.84,85.19,23.65,89.88,66.51,63.17,0.7,44.89,5.75,100.13,39853.0,0.595139638088636,-1.2226050241125055,0.0019996086160311,0.9953842964665406,24.98,0.96,34.0
39,0,11810,1990/09/12,쇠퇴기,도매 및 소매업,2018,(주)STX,-1.24,-0.8500000000000001,229596737.0,437352.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,-2.17,-0.83,-1.92,85.91,0.14,307.7,124.65,83.29,58.22,27.45,102.28,93.21,49.95,0.16,38.91,3.68,192.96,39000.0,1.9698985354134195,-1.1567728502133243,0.0,-0.1067402328439321,32.55,0.49,36.0
40,0,2710,1984/12/21,쇠퇴기,제조업,2013,(주)TCC스틸,0.32,1.51,138580023.0,6978508.0,5.27,19.7,12.87,14.36,15.58,44.36,30.59,6.76,7.02,12.46,85.16,0.08,227.5,56.99,175.86,143.94,49.69,76.1,67.73,24.27,19.42,41.15,2.63,86.06,42082.0,1.131381693738065,-0.7065483015926032,0.0,15.60538429646654,22.49,2.75,59.0
41,1,2710,1984/12/21,쇠퇴기,제조업,2014,(주)TCC스틸,0.8500000000000001,1.5,131457603.0,3442541.0,7.91,-11.39,9.42,-13.7,-25.03,-23.05,-17.37,7.64,6.59,8.63,84.82,0.07,258.36,55.11,220.4,185.96,121.72,49.67,42.91,19.01,20.92,50.33,3.05,90.75,43547.0,1.1178139400579212,-1.4599470909618908,0.0,-5.350747247365109,23.18,4.25,60.0
42,0,2710,1984/12/21,성숙기,제조업,2018,(주)TCC스틸,-8.660000000000004,0.3399999999999998,156712705.0,6470387.0,-14.98,24.5,8.49,15.56,145.15,207.09,293.82,5.4,4.61,8.53,88.76,0.04,350.94,66.02,193.04,175.5,75.96,48.69,42.82,15.37,21.67,53.43,3.86,88.66,46276.0,0.9394259833304516,-0.5801013789820747,0.0,3.111705282809784,29.98,4.74,64.0
43,0,2710,1984/12/21,도입기,제조업,2019,(주)TCC스틸,31.06,0.2399999999999997,123134702.0,1351547.0,-1.49,26.26,13.71,14.59,49.37068527315937,860.9023444180505,45.22930641330159,0.96,1.84,4.64,83.37,0.07,607.63,81.21,132.6,80.84,3.43,154.02,130.32,91.67,2.53,33.9,6.08,53.35,47000.0,0.8678897206410586,0.4908038861593603,0.0,15.802434708918474,18.4,2.26,51.0
44,0,79940,2005/10/19,성숙기,정보통신업,2013,(주)가비아,-0.1,0.3599999999999994,132011877.0,7901285.0,0.07,3.98,13.34,7.86,13.42,0.06,9.9,6.2,8.42,15.64,85.1,0.01,1882.69,33.69,197.66,197.66,15.07,77.55,72.78,0.0,1917.05,53.48,18.83,64.05,37613.0,1.2202386077731475,-0.603643407745597,0.0050654012970578,3.169830716270698,49.91,9.09,26.0
45,1,79940,2005/10/19,성숙기,정보통신업,2014,(주)가비아,23.9,-3.58,164381715.0,14149734.0,-2.42,5.15,14.21,34.38,120.76,24.24,47.99,4.93,8.26,14.33,83.02,0.0,2648.88,28.96,220.15,220.15,43.1,65.57,62.05,0.0,3543.84,60.43,26.49,54.69,64337.0,1.247069298431398,1.0854436632148057,0.0,3.57890936238123,52.02,8.06,29.0
46,1,79940,2005/10/19,성숙기,정보통신업,2015,(주)가비아,-23.9,4.4,175036784.0,14098992.0,13.69,4.95,9.38,-6.06,-29.09,3.99,-3.88,5.46,8.17,13.35,85.23,0.0,2960.17,30.1,229.49,229.49,26.05,61.18,57.12,0.04,382.19,63.42,29.6,60.76,70396.0,0.9732174124040122,-1.5117610857202934,0.0,6.452434708918474,52.41,12.46,30.0
47,0,79940,2005/10/19,성장기,정보통신업,2016,(주)가비아,0.1699999999999999,0.2000000000000001,252484287.0,571892.0,4.79,8.13,-5.54,66.02,49.37068527315937,860.9023444180505,45.22930641330159,-8.1,-3.37,-2.47,72.15,1.07,2197.62,84.72,232.87,185.56,107.45,23.19,16.52,11.06,-4.32,79.58,22.5,163.5,44000.0,0.409405891496131,1.1787319915728878,0.0175365795593056,5.701705282809783,42.01,2.91,36.0
48,0,79940,2005/10/19,성숙기,정보통신업,2017,(주)가비아,0.1,2.69,66101002.0,1431624.0,0.03,1.42,4.06,22.16,466.79,271.36,277.04,2.28,2.17,2.78,94.97,0.0,206.14,68.63,266.88,238.44,64.83,25.64,21.36,5.23,17.57,54.41,2.06,98.75,45418.0,0.8169745312332785,0.945392025275946,0.0,0.4889093623812297,15.19,3.23,48.0
49,0,79940,2005/10/19,성장기,정보통신업,2018,(주)가비아,7.39,0.18,62626777.0,5075966.0,12.52,19.04,17.57,24.95,-7.27,-16.98,-7.98,7.32,10.18,14.17,67.58,0.2,857.02,58.62,221.07,120.96,54.63,46.91,39.94,10.08,46.16,63.42,8.91,72.0,35000.0,1.0726183167465253,0.1353932089446017,0.0047670002544681,16.3098307162707,26.87,0.81,12.0
50,1,79940,2005/10/19,성숙기,정보통신업,2019,(주)가비아,-3.61,1.82,69972237.0,6151625.0,8.07,14.16,18.39,10.05,14.2,33.84,36.0,8.84,11.89,16.07,67.84,0.1,975.92,53.11,268.19,185.45,113.29,37.62,31.51,7.28,60.23,68.1,10.23,71.05,33000.0,1.04262490371717,-0.8971676431842799,0.0029350932349145,12.72538429646654,24.32,2.63,13.0
51,0,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2013,(주)강원랜드,33.93,-2.6499999999999995,105027408.0,7747618.0,13.24,-5.64,9.53,-20.26,-53.26,-37.1,-38.92,7.93,9.93,12.42,66.5,0.08,1693.85,58.71,320.14,211.68,69.04,22.4,19.89,6.15,118.58,79.71,17.97,73.59,39000.0,0.5947327248616856,-1.1550329664132135,0.0786256710505772,2.5424347089184742,25.9,7.03,17.0
52,1,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2014,(주)강원랜드,-0.3400000000000001,-3.4,231838031.0,2817261.0,1.7,12.11,6.84,6.75,176.19,523.26,340.79,4.05,3.39,5.99,76.84,0.16,1643.25,110.86,130.78,102.49,35.06,66.88,42.84,34.12,8.69,58.94,27.33,109.75,47218.0,0.7266153239543343,-0.8257990627807237,0.0021034384660594,4.75925275263489,55.66,0.89,42.0
53,1,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2015,(주)강원랜드,-1.35,0.1099999999999999,250604972.0,6032090.0,2.78,18.61,7.6,5.83,30.83,93.93,20.88,6.58,5.47,10.83,77.01,0.18,1771.58,107.92,152.05,121.49,45.89,70.85,41.39,37.07,13.77,57.62,28.88,113.71,49462.0,0.7884066921066514,-1.0226169790597197,0.0043043715046174,7.983259767156068,56.01,1.0,43.0
54,1,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2016,(주)강원랜드,0.19,-0.89,247008401.0,1457776.0,-1.36,-1.56,3.0,-7.49,-41.59,-62.97,-51.15,3.58,2.67,3.81,76.81,0.21,1826.01,104.08,193.1,156.26,61.58,64.65,31.37,33.96,9.07,59.81,29.55,119.72,49244.0,0.7118684396487389,-0.2167781183083488,0.005465190828266,-1.6010906376187704,56.21,0.11,44.0
55,0,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2017,(주)강원랜드,-34.4,0.8100000000000023,189001800.0,21704964.0,3.15,31.25,11.65,24.44,18.06,5.86,-0.28,9.61,13.07,16.07,83.19,0.0,4856.03,45.44,352.06,350.4,49.33,26.8,23.11,1.54,2638.71,77.27,48.68,71.61,44928.0,1.3188593547786318,0.3730250453804579,0.0,20.57538429646653,36.06,19.85,34.0
56,0,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2018,(주)강원랜드,-2.86,0.8400000000000001,204791617.0,-2135357.0,-2.79,4.16,3.69,-12.37,-52.77,860.9023444180505,45.22930641330159,-3.01,-1.07,-2.52,74.1,2.71,396.04,143.62,92.46,56.17,9.18,138.34,102.44,91.75,0.13,34.9,3.95,129.77,40163.0,1.115856004398852,-1.4740353375309394,0.0121417560635276,-0.2482947171902162,38.16,1.54,54.0
57,0,35250,2003/09/04,성숙기,"예술, 스포츠 및 여가관련 서비스업",2019,(주)강원랜드,-3.1,2.08,134856787.0,7883058.0,18.5,-3.42,12.55,21.8,8.88,3.03,-2.61,5.61,6.18,12.09,88.47,0.0,2530.45,145.02,92.73,74.76,38.13,95.31,54.23,65.22,10.05,49.26,25.3,89.19,49000.0,0.869386106611008,-0.43984331425114,0.0,11.853259767156068,57.49,2.21,6.0
58,0,114190,2009/11/20,쇠퇴기,제조업,2013,(주)강원에너지,0.0,-0.26,137106556.0,4135626.0,-0.28,7.3,5.01,-8.75,-84.02,-47.54,-44.79,3.22,3.04,5.84,93.33,0.0,1741.6,137.71,102.3,80.85,27.08,89.09,50.22,64.23,1.7,50.02,17.42,98.54,47000.0,0.8115723343017966,-0.2366188202031531,0.0,1.5089093623812295,57.6,1.95,7.0
59,0,114190,2009/11/20,쇠퇴기,제조업,2014,(주)강원에너지,23.13,-1.72,142507781.0,5798405.0,5.98,-1.53,6.94,-10.14,50.83,40.21,33.16,5.03,4.15,7.73,91.34,0.0,1869.36,136.48,98.49,76.68,33.77,83.79,48.04,54.47,2.49,51.65,18.69,108.79,44000.0,0.6912407359497093,-0.8839181873499116,0.0,3.9124347089184734,57.88,0.23,8.0
60,0,114190,2009/11/20,성장기,제조업,2015,(주)강원에너지,16.27,3.68,141061458.0,2497866.0,-4.17,8.09,2.35,2.77,-67.18,-56.92,-59.53,2.11,1.76,3.18,92.3,0.0,1915.54,127.79,115.42,92.74,39.36,77.75,43.29,50.5,0.84,53.47,19.16,111.4,49000.0,0.6951698327901871,-1.0164016073976174,0.0,-1.1182947171902162,54.5,3.91,9.0
61,0,114190,2009/11/20,쇠퇴기,제조업,2016,(주)강원에너지,-9.43,0.6000000000000014,85206045.0,2230587.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,6.72,2.85,3.79,76.5,0.01,1261.34,78.77,163.86,147.43,62.93,40.46,37.65,29.75,7.82,69.93,12.76,202.77,32916.0,0.79626060721396,-0.7553797366444303,0.0311731549646803,-0.0401692837293019,42.89,13.97,13.0
62,0,114190,2009/11/20,도입기,제조업,2017,(주)강원에너지,24.97,-1.1400000000000006,84630312.0,2581243.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,8.13,3.62,4.31,75.69,0.0,1236.82,95.71,127.93,104.64,5.82,32.28,28.59,21.72,6.55,73.85,12.58,147.65,30514.0,0.848521948861538,-1.2484883205594817,0.0305258274434083,0.9953842964665406,42.7,12.83,14.0
63,0,114190,2009/11/20,도입기,제조업,2018,(주)강원에너지,-18.63,-3.0500000000000007,84946749.0,-4379435.0,-11.24,30.76,-6.45,-5.12,-49.75,860.9023444180505,-216.78,-10.06,-4.24,-5.87,80.39,0.0,1090.23,90.73,146.85,124.82,40.16,41.81,34.78,30.02,4.06,68.21,11.1,178.56,35724.0,0.9409425167524658,-1.195419462818767,0.0359081327307512,0.1592527526348908,46.75,9.78,15.0
64,1,2100,1977/06/30,성숙기,제조업,2013,(주)경농,18.63,0.0200000000000013,84886956.0,-1560928.0,-5.02,8.72,-5.56,12.4,26.04,860.9023444180505,45.22930641330159,-3.99,-1.89,-2.77,78.84,0.0,969.7,91.62,155.87,132.25,32.45,50.65,37.87,33.83,5.32,63.8,9.84,161.55,39204.0,1.0255455292094582,-0.7406927106148552,0.0309276160926297,-0.1767402328439321,42.7,9.8,16.0
65,1,2100,1977/06/30,성장기,제조업,2014,(주)경농,-38.93,0.4599999999999991,86911739.0,1372323.0,1.36,-1.07,-2.23,-6.16,-28.46,-55.48,-32.57,3.43,1.68,3.13,79.0,0.0,765.58,114.23,107.74,92.4,33.56,98.96,78.64,68.55,4.37,49.6,7.83,165.41,41068.0,0.9592530924504916,-1.3041058220597506,0.0325389330694831,0.2017052828097837,49.45,9.43,19.0
66,1,2100,1977/06/30,도입기,제조업,2015,(주)경농,0.5599999999999999,1.8200000000000005,308121193.0,6296840.0,2.78,4.0,0.3,11.98,134.22,-64.13,-69.8,1.38,1.3,5.05,78.21,0.0,1141.86,168.75,98.06,89.63,45.16,154.91,87.86,98.48,3.32,37.74,10.49,93.39,49040.0,1.287902815824811,0.4437844503782254,0.0497225926001791,3.028909362381229,27.22,12.9,27.0
67,1,2100,1977/06/30,성숙기,제조업,2016,(주)경농,-0.0999999999999999,-5.24,281991633.0,21916076.0,-8.81,-7.84,23.23,-4.11,14.11,279.36,273.62,8.4,7.78,17.13,76.87,0.0,1355.2,131.73,86.42,79.65,29.09,99.7,78.66,53.99,4.79,48.41,11.78,86.62,53240.0,1.3427451853296657,-0.7057496138739516,0.0469692715406381,-8.507565291081526,26.04,7.66,28.0
68,1,2100,1977/06/30,성장기,제조업,2017,(주)경농,4.84,-0.8599999999999994,787194782.0,17335573.0,9.9,6.02,12.62,33.21,242.2,-8.77,1.33,18.19,9.16,12.26,69.51,0.4,2054.96,109.43,108.49,81.94,18.37,32.67,21.42,16.01,26.31,71.94,20.79,66.28,38101.0,0.75126271136157,0.3123584055445211,0.0,9.159830716270696,66.58,5.53,45.0
69,0,2100,1977/06/30,성장기,제조업,2018,(주)경농,-5.23,0.3499999999999996,837243995.0,24869201.0,11.59,-18.27,12.05,-6.72,4.65,15.1,8.24,22.28,9.72,12.56,65.97,0.51,2314.64,110.19,97.57,75.3,21.06,27.32,17.56,14.19,32.06,75.31,23.15,68.27,32009.0,0.7394929375480322,-1.581180507952013,0.0,7.355384296466541,60.29,5.88,46.0
70,0,2100,1977/06/30,쇠퇴기,제조업,2019,(주)경농,0.54,0.0,44377477.0,3692020.0,22.09,0.65,9.62,4.5,-28.93,-14.6,-14.6,11.96,8.21,10.6,67.74,0.15,797.14,54.32,417.82,410.52,79.83,20.99,15.96,6.64,102.65,76.27,8.08,125.98,44000.0,0.9957218153704412,-1.062002322013473,0.0792734484565303,10.25538429646654,41.4,0.0,16.0
71,1,9450,1993/08/31,성장기,제조업,2013,(주)경동나비엔,13.76,0.0,46268860.0,2269930.0,17.06,-6.17,4.67,-8.9,-27.37,-26.68,-26.19,11.4,6.68,7.26,67.29,0.14,853.55,60.26,361.44,346.12,83.67,19.55,16.4,4.36,100.62,79.23,8.72,133.45,46000.0,1.6035230483742198,-1.3017299059408696,0.0687894457103528,4.0492527526348905,41.54,0.0,17.0
72,0,9450,1993/08/31,도입기,제조업,2014,(주)경동나비엔,-0.35,-2.16,528887786.0,9642871.0,2.49,-3.33,3.57,3.54,21.04,156.85,263.22,2.72,2.23,5.21,78.19,1.01,2154.25,144.41,95.29,69.36,2.91,129.31,89.09,66.43,2.93,41.67,21.54,108.23,54466.0,0.76217086435042,-0.7078140084010253,0.0005517400521757,0.209830716270698,65.12,0.53,7.0
73,0,9450,1993/08/31,성숙기,제조업,2015,(주)경동나비엔,0.03,2.12,544220095.0,12562677.0,1.41,5.43,4.6,5.69,28.49,30.06,22.17,3.35,2.86,6.51,76.16,1.05,2257.98,140.01,110.1,82.21,3.95,125.58,77.72,61.22,3.84,42.45,22.58,106.24,60171.0,0.8436324259581043,-1.1277705981792572,0.0005134171707614,3.8953842964665406,55.75,2.65,8.0
74,1,9450,1993/08/31,성숙기,제조업,2016,(주)경동나비엔,0.41,0.81,572890897.0,15892098.0,4.96,5.78,12.41,0.76,13.68,113.29,131.32,7.09,5.86,12.78,74.22,1.02,2550.62,130.73,129.48,94.83,7.77,111.24,62.18,50.84,5.3,45.55,25.51,107.91,63804.0,0.9003993722036746,-1.0701639542141177,0.0005666742961996,5.05925275263489,54.59,3.46,9.0
75,0,9450,1993/08/31,성장기,제조업,2017,(주)경동나비엔,0.0,0.2200000000000002,570582358.0,26154809.0,-2.49,2.99,1.94,3.75,1.68,-70.98,-72.53,1.98,1.66,3.47,73.18,1.16,2601.97,125.05,125.7,98.27,9.98,106.39,64.72,46.37,5.74,46.66,26.02,109.24,65420.0,0.8205797452994507,-1.1317733876032223,0.0003370813547639,-0.5067402328439321,54.03,3.68,10.0
76,1,9450,1993/08/31,도입기,제조업,2018,(주)경동나비엔,-0.0999999999999999,0.7200000000000002,591817509.0,20214700.0,5.96,0.28,8.17,15.13,-11.03,209.94,185.07,5.34,5.07,10.23,76.21,0.68,2822.62,122.5,121.42,90.65,4.72,97.91,62.11,39.87,5.49,48.8,28.23,97.45,65584.0,0.8001920825225196,0.5369415584140994,0.0008500233995404,3.55890936238123,53.69,4.4,11.0
77,1,9450,1993/08/31,성숙기,제조업,2019,(주)경동나비엔,0.01,0.7799999999999994,607444943.0,14431267.0,0.41,6.26,2.93,11.48,-18.33,-56.72,-46.64,2.07,2.12,4.2,78.69,0.86,2908.4,119.5,122.19,91.41,3.84,97.35,63.72,39.5,4.57,48.99,29.08,89.74,65363.0,0.7738628585471655,-0.1820345004411226,0.000549116928071,2.6124347089184745,53.39,5.18,12.0
78,0,267290,2017/05/12,성숙기,"전기, 가스, 증기 및 공기조절 공급업",2018,(주)경동도시가스,-0.06,0.4900000000000002,627342505.0,15600123.0,-1.15,10.06,4.73,5.32,28.66,48.33,38.73,2.92,3.06,6.0,77.29,0.66,3050.73,112.79,135.35,99.43,13.61,94.6,60.44,35.08,6.28,49.76,30.51,88.62,67525.0,0.7472694584914185,-0.9947202761974542,0.0009296577320454,3.171705282809784,53.21,5.67,13.0
79,1,267290,2017/05/12,성숙기,"전기, 가스, 증기 및 공기조절 공급업",2019,(주)경동도시가스,-12.659999999999998,-2.43,1550614664.0,62902751.0,11.55,7.79,3.79,14.32,-14.43,-33.69,-22.35,5.44,4.39,6.46,70.61,1.29,1660.61,70.75,264.22,158.47,18.77,46.42,28.64,23.5,14.57,66.83,17.73,109.23,52000.0,1.4545464944745292,-0.8002395742064776,0.1086840608961353,9.463259767156067,52.38,23.21,47.0
80,0,50,1956/03/03,성숙기,도매 및 소매업,2013,(주)경방,-0.6699999999999999,-4.73,1723409866.0,47932741.0,6.81,-3.57,1.86,3.65,-44.46,-35.34,-49.91,2.57,2.0,3.28,74.09,1.57,1774.48,73.7,294.39,166.9,31.84,53.03,26.95,29.19,6.59,64.03,18.88,116.03,55000.0,1.277488453511035,-0.5019569791824183,0.106909553425306,1.132434708918474,52.89,21.45,49.0
81,0,50,1956/03/03,성장기,도매 및 소매업,2014,(주)경방,17.799999999999997,-1.91,1959299528.0,11840904.0,20.19,7.65,-1.03,2.61,-19.73,-110.57,-118.15,-0.82,-0.61,-0.35,72.82,1.85,1755.87,84.24,239.59,138.31,24.53,65.47,33.9,40.81,4.19,59.27,19.87,124.41,60000.0,1.1487004377515473,-1.1344343682791596,0.1105258823629249,13.581705282809784,52.83,19.54,50.0
82,1,50,1956/03/03,성숙기,도매 및 소매업,2015,(주)경방,-1.6,-2.5,2215391017.0,92612241.0,-0.84,8.89,4.05,-4.09,-4.43,860.9023444180505,45.22930641330159,4.16,3.98,6.01,71.91,3.42,5094.8,85.52,156.33,129.57,18.99,46.07,38.73,6.28,35.3,70.73,51.52,95.77,45472.0,0.9803839307523924,-1.0427781557129063,0.0028629508696584,2.939830716270698,45.49,22.66,48.0
83,1,50,1956/03/03,성숙기,도매 및 소매업,2016,(주)경방,4.359999999999999,-3.78,1027316750.0,16263693.0,5.74,8.0,5.39,13.63,183.16,232.0,984.0,13.68,4.9,6.89,76.0,0.04,3034.24,118.61,60.78,44.24,4.15,41.12,37.04,17.08,13.92,68.6,30.39,99.84,51000.0,0.6372956985272555,-0.6398213310762125,0.0444388875774682,6.059830716270698,66.6,5.5,10.0
84,0,50,1956/03/03,성숙기,도매 및 소매업,2017,(주)경방,-8.7,0.0700000000000002,1034455583.0,14758453.0,3.84,-15.88,1.68,8.5,-39.84,-47.41,-53.68,6.62,2.49,3.5,81.54,0.1,3086.99,121.13,62.32,38.53,3.14,39.75,29.89,17.02,7.37,69.31,30.92,94.17,51000.0,0.7729270045227259,-0.7479512885873512,0.0751063307786134,1.6853842964665406,66.7,5.57,11.0
85,0,50,1956/03/03,성장기,도매 및 소매업,2018,(주)경방,-0.08,1.89,1084728406.0,11739694.0,3.43,14.18,5.32,15.94,75.66,85.59,125.9,10.6,4.49,6.27,78.27,0.07,3256.52,118.96,87.08,58.11,3.24,39.15,23.19,17.39,14.63,69.73,32.62,84.83,59000.0,0.9217704868881252,-2.498072081891781,0.0970465410606693,4.649252752634891,66.26,7.46,12.0
